	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d
	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	RHIP_MF_N	RHIP_MF_N	RKNEE_MF_N	RKNEE_MF_N	RANKLE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
38	0.08622	0.23702	0.41026	0.20506	0.32021	0.12868	0.13570	0.06442	0.39208	0.17578	0.11393	0.06966	-0.13711	0.13459	0.11214	0.30338	0.59848	0.35529	0.09015	0.51637	0.16319	0.18125	0.26779	0.06468	0.16102	0.44525	0.28990	0.29658	0.60107	0.42969	-0.19276	0.27192	0.41403
39	0.09796	0.24225	0.41207	0.19805	0.33294	0.11532	0.15179	0.04509	0.42151	0.12541	0.12730	0.05752	-0.11845	0.16986	0.14987	0.32332	0.58418	0.36076	0.11990	0.51019	0.16797	0.18367	0.33283	0.08663	0.18157	0.44044	0.30025	0.30251	0.61587	0.43646	-0.19917	0.25001	0.41735
40	0.10385	0.24607	0.41015	0.19369	0.34489	0.10087	0.17404	0.05226	0.44583	0.04951	0.13722	0.04533	-0.10380	0.20161	0.19014	0.32860	0.56933	0.36624	0.13709	0.48084	0.16927	0.21099	0.41082	0.10516	0.19853	0.42035	0.30758	0.30619	0.63019	0.44316	-0.21026	0.22927	0.41731
41	0.10422	0.24836	0.40524	0.19334	0.35559	0.08634	0.19582	0.08126	0.46636	0.03214	0.14403	0.03721	-0.09399	0.22813	0.23060	0.32518	0.55704	0.37174	0.13836	0.44363	0.17034	0.25328	0.48909	0.11771	0.20767	0.39025	0.31278	0.30565	0.64228	0.44885	-0.22343	0.20853	0.41396
42	0.09924	0.24931	0.39794	0.19724	0.36434	0.07288	0.21413	0.12148	0.48271	0.09775	0.14742	0.03621	-0.08976	0.24711	0.26850	0.31725	0.54784	0.37688	0.12823	0.41359	0.17302	0.30003	0.55182	0.12182	0.20728	0.35563	0.31666	0.29934	0.65160	0.45275	-0.23789	0.18755	0.40691
43	0.08976	0.24810	0.38872	0.20418	0.37046	0.06148	0.22791	0.16186	0.49098	0.13500	0.14722	0.04268	-0.08975	0.25687	0.30143	0.30619	0.54110	0.38110	0.11346	0.39553	0.17740	0.34236	0.58644	0.11704	0.19994	0.32060	0.31967	0.28472	0.65784	0.45420	-0.25230	0.16717	0.39591
44	0.07739	0.24489	0.37790	0.21213	0.37337	0.05283	0.23689	0.19357	0.48728	0.14544	0.14480	0.05350	-0.09271	0.25691	0.32791	0.29282	0.53572	0.38385	0.10001	0.38444	0.18263	0.37377	0.59013	0.10697	0.19166	0.28795	0.32162	0.26099	0.66034	0.45242	-0.26580	0.14856	0.38105
45	0.06364	0.24105	0.36569	0.21904	0.37265	0.04722	0.23929	0.21283	0.47201	0.14117	0.14317	0.06323	-0.09697	0.24850	0.34743	0.27754	0.53013	0.38485	0.08880	0.37219	0.18788	0.38979	0.57184	0.09846	0.18706	0.25930	0.32196	0.23025	0.65800	0.44655	-0.27970	0.13251	0.36245
46	0.04890	0.23776	0.35189	0.22315	0.36792	0.04464	0.23535	0.21885	0.45074	0.13559	0.14518	0.06714	-0.10154	0.23436	0.35989	0.25913	0.52189	0.38390	0.08060	0.35486	0.19265	0.39010	0.54661	0.09770	0.18656	0.23533	0.32024	0.19598	0.64929	0.43567	-0.29564	0.11858	0.33988
47	0.03360	0.23501	0.33605	0.22295	0.35878	0.04484	0.22809	0.21500	0.42982	0.13660	0.15158	0.06363	-0.10560	0.21771	0.36478	0.23651	0.50807	0.38068	0.07606	0.33323	0.19658	0.38011	0.52641	0.10658	0.18840	0.21648	0.31623	0.16157	0.63239	0.41905	-0.31285	0.10558	0.31315
48	0.01890	0.23241	0.31776	0.21734	0.34493	0.04716	0.21955	0.20962	0.41193	0.14566	0.16101	0.05403	-0.10775	0.20101	0.36114	0.21031	0.48604	0.37462	0.07132	0.30894	0.19921	0.36777	0.51493	0.12281	0.19088	0.20334	0.30993	0.13051	0.60603	0.39633	-0.32944	0.09236	0.28261
49	0.00574	0.22925	0.29681	0.20589	0.32635	0.05064	0.21142	0.21055	0.39581	0.16005	0.17120	0.04060	-0.10794	0.18542	0.34840	0.18150	0.45432	0.36513	0.06254	0.28264	0.19991	0.36031	0.50898	0.14249	0.19270	0.19623	0.30147	0.10530	0.56974	0.36754	-0.34289	0.07833	0.24922
50	-0.00565	0.22534	0.27342	0.18913	0.30343	0.05451	0.20402	0.21959	0.37889	0.17665	0.17985	0.02546	-0.10929	0.17127	0.32711	0.15305	0.41353	0.35178	0.04875	0.25398	0.19786	0.35930	0.50381	0.16185	0.19253	0.19455	0.29063	0.08666	0.52404	0.33329	-0.35118	0.06370	0.21437
51	-0.01525	0.22067	0.24824	0.16877	0.27685	0.05826	0.19653	0.23309	0.35952	0.19373	0.18497	0.01026	-0.11493	0.15814	0.29848	0.12869	0.36630	0.33455	0.03171	0.22254	0.19223	0.36135	0.49651	0.17772	0.18937	0.19681	0.27666	0.07396	0.47089	0.29492	-0.35334	0.04909	0.17963
52	-0.02297	0.21450	0.22215	0.14731	0.24739	0.06125	0.18796	0.24359	0.33733	0.20893	0.18492	0.00405	-0.12447	0.14511	0.26371	0.10939	0.31632	0.31360	0.01572	0.18960	0.18205	0.36021	0.48507	0.18779	0.18218	0.20071	0.25863	0.06675	0.41341	0.25450	-0.34868	0.03518	0.14649
53	-0.02836	0.20621	0.19585	0.12707	0.21587	0.06275	0.17856	0.24367	0.31291	0.21895	0.17876	0.01716	-0.13536	0.13114	0.22379	0.09248	0.26695	0.28902	0.00626	0.15809	0.16663	0.35086	0.46773	0.19090	0.17179	0.20378	0.23604	0.06599	0.35480	0.21424	-0.33670	0.02261	0.11625
54	-0.03115	0.19583	0.16968	0.10955	0.18321	0.06226	0.17092	0.23155	0.28748	0.22116	0.16644	0.02872	-0.14578	0.11541	0.18031	0.07323	0.22007	0.26088	0.00719	0.13110	0.14613	0.33465	0.44387	0.18675	0.16134	0.20400	0.20938	0.07229	0.29744	0.17566	-0.31683	0.01150	0.08981
55	-0.03101	0.18414	0.14368	0.09556	0.15056	0.05985	0.16726	0.21077	0.26224	0.21469	0.14889	0.03810	-0.15410	0.09756	0.13601	0.05047	0.17645	0.22952	0.01822	0.11043	0.12195	0.31629	0.41405	0.17583	0.15424	0.20023	0.18025	0.08322	0.24290	0.13937	-0.28884	0.00127	0.06764
56	-0.02731	0.17201	0.11796	0.08526	0.11919	0.05590	0.16991	0.18785	0.23760	0.20158	0.12806	0.04467	-0.15730	0.07800	0.09443	0.02849	0.13623	0.19562	0.03708	0.09507	0.09648	0.30274	0.38014	0.15965	0.15205	0.19168	0.15087	0.09422	0.19282	0.10547	-0.25403	-0.00895	0.04954
57	-0.01955	0.15979	0.09292	0.07773	0.09019	0.05102	0.17663	0.16864	0.21321	0.18550	0.10620	0.04860	-0.15348	0.05796	0.05921	0.01659	0.10027	0.16071	0.05738	0.08204	0.07184	0.29588	0.34438	0.14057	0.15324	0.17827	0.12319	0.10139	0.14754	0.07344	-0.21550	-0.01944	0.03443
58	-0.00699	0.14835	0.07160	0.07287	0.06532	0.04529	0.17994	0.15238	0.18867	0.16883	0.08528	0.05091	-0.14313	0.03855	0.03251	0.02065	0.07024	0.12661	0.07220	0.06929	0.04928	0.28769	0.30804	0.12128	0.15190	0.16028	0.09850	0.11310	0.11797	0.04810	-0.17749	-0.02904	0.02089
59	-0.00113	0.12917	0.04430	0.06331	0.04012	0.04252	0.17576	0.13590	0.16465	0.15215	0.06659	0.05244	-0.12822	0.02003	0.01395	0.03461	0.04702	0.09517	0.07967	0.05706	0.02951	0.27186	0.27223	0.10367	0.14147	0.13828	0.07694	0.09087	0.05270	0.00711	-0.14436	-0.03653	0.00741
60	0.00949	0.11622	0.02909	0.05705	0.02321	0.03616	0.16646	0.12090	0.14290	0.13556	0.05063	0.05359	-0.11113	0.00284	0.00129	0.04964	0.03041	0.06677	0.08097	0.04704	0.01274	0.25194	0.23876	0.08853	0.12506	0.11483	0.05835	0.10126	0.03824	-0.00382	-0.11736	-0.04085	-0.00657
61	0.02625	0.10448	0.02309	0.04870	0.01221	0.03035	0.15897	0.10842	0.12532	0.11970	0.03749	0.05411	-0.09332	-0.01300	-0.00896	0.06625	0.02282	0.04830	0.08231	0.04068	-0.00077	0.23563	0.20996	0.07575	0.11145	0.09274	0.04176	0.12467	0.04372	-0.00404	-0.07778	-0.03082	-0.01600
62	0.05171	0.07904	0.02363	0.03592	-0.00217	0.01493	0.15352	0.09908	0.11023	0.10467	0.02787	0.04948	-0.06938	-0.02394	-0.01736	0.07060	0.00365	-0.00730	0.08346	0.03622	-0.00712	0.22358	0.18424	0.06286	0.09685	0.06862	0.02279	0.13637	0.04537	-0.00516	0.02410	0.02446	-0.00383
63	0.05364	0.06650	0.01476	0.03112	-0.01028	0.01059	0.16208	0.10537	0.10664	0.09996	0.02718	0.03901	-0.04398	-0.03513	-0.02910	0.08419	0.00683	-0.00399	0.08757	0.03596	-0.00041	0.23659	0.17733	0.05476	0.05544	0.03258	-0.00492	0.13674	0.04489	-0.00608	0.03581	0.02461	-0.00731
64	0.08914	0.03282	0.02990	0.01428	-0.00503	0.00253	0.09847	0.01536	0.04819	0.00603	-0.00325	0.00210	0.04910	0.01287	-0.00218	0.11023	0.01704	-0.00570	0.10933	0.04393	-0.00177	0.08761	0.05245	-0.00473	0.08790	0.04310	-0.00264	0.13130	0.04309	-0.00662	0.06717	0.03342	-0.00801
65	0.10878	0.02319	0.03499	0.01058	-0.00612	0.00197	0.12851	0.01236	0.06396	0.02902	-0.00068	0.00296	0.08174	0.01793	-0.00468	0.13970	0.03417	-0.00559	0.11977	0.04344	-0.00277	0.13724	0.08448	0.00141	0.10718	0.04662	-0.00419	0.12279	0.03879	-0.00715	0.09249	0.03745	-0.00900
66	0.12479	0.02420	0.04010	0.01104	-0.00637	0.00217	0.12725	0.02060	0.05823	0.03683	-0.00210	0.00238	0.11379	0.02892	-0.00431	0.16759	0.05413	-0.00516	0.11268	0.03219	-0.00378	0.14181	0.08427	-0.00042	0.11976	0.04899	-0.00510	0.11306	0.03124	-0.00785	0.10974	0.03723	-0.00942
67	0.13345	0.03418	0.04191	0.01942	-0.00669	0.00231	0.11091	0.02527	0.04114	0.03890	-0.00331	0.00177	0.13466	0.03741	-0.00509	0.19148	0.07177	-0.00440	0.09304	0.01364	-0.00457	0.12878	0.06865	-0.00206	0.12152	0.04835	-0.00566	0.10517	0.02107	-0.00879	0.11441	0.03093	-0.00952
68	0.13618	0.04447	0.03987	0.02802	-0.00686	0.00266	0.08827	0.02452	0.01729	0.02985	-0.00440	0.00043	0.14984	0.04435	-0.00558	0.20823	0.08223	-0.00356	0.07093	-0.00381	-0.00471	0.10561	0.03839	-0.00410	0.11211	0.04320	-0.00600	0.10011	0.00954	-0.00984	0.11061	0.02001	-0.00935
69	0.13263	0.04951	0.03358	0.03349	-0.00703	0.00295	0.05532	0.02847	-0.01283	0.01750	-0.00609	0.00050	0.15788	0.04709	-0.00624	0.20829	0.08193	-0.00303	0.03518	-0.02521	-0.00574	0.07545	-0.00045	-0.00645	0.09729	0.03359	-0.00622	0.09521	-0.00248	-0.01079	0.10448	0.00775	-0.00887
70	0.12203	0.04513	0.02366	0.03402	-0.00722	0.00297	0.00864	0.03735	-0.04639	0.01072	-0.00838	0.00033	0.15740	0.04382	-0.00710	0.18286	0.06971	-0.00311	-0.01777	-0.05397	-0.00814	0.03504	-0.03881	-0.00861	0.08473	0.02119	-0.00646	0.08670	-0.01386	-0.01136	0.09845	-0.00256	-0.00806
71	0.10572	0.03409	0.01209	0.02922	-0.00738	0.00266	-0.02379	0.01412	-0.05898	0.01215	-0.00982	0.00030	0.14807	0.03363	-0.00817	0.13581	0.04851	-0.00389	-0.03378	-0.05040	-0.00961	-0.01381	-0.06757	-0.01003	0.08010	0.00927	-0.00672	0.07235	-0.02242	-0.01123	0.09227	-0.00855	-0.00690
72	0.08630	0.02750	0.00159	0.01992	-0.00746	0.00225	-0.01239	0.06521	-0.03858	0.05957	-0.00643	0.00560	0.13073	0.01723	-0.00941	0.07935	0.02409	-0.00530	0.03372	0.00355	-0.00247	-0.05850	-0.08071	-0.01039	0.08311	0.00110	-0.00689	0.05494	-0.02520	-0.01020	0.08334	-0.00927	-0.00549
73	0.06621	0.03281	-0.00550	0.00918	-0.00737	0.00242	-0.05740	0.04480	-0.05040	0.04002	-0.00727	0.00354	0.10830	-0.00227	-0.01064	0.02807	0.00306	-0.00700	-0.02572	-0.02210	-0.00476	-0.08908	-0.07870	-0.00977	0.08723	-0.00172	-0.00681	0.04099	-0.02097	-0.00837	0.06645	-0.00563	-0.00402
74	0.04649	0.03955	-0.00840	0.00856	-0.00707	0.00324	-0.04806	0.07806	-0.02558	0.05750	-0.00473	0.00526	0.08498	-0.01994	-0.01154	-0.00709	-0.01029	-0.00849	0.00713	0.01508	-0.00101	-0.10326	-0.06624	-0.00846	0.08630	0.00045	-0.00636	0.03157	-0.01193	-0.00621	0.03670	-0.00031	-0.00275
75	0.02532	0.04419	-0.00820	0.01543	-0.00659	0.00395	-0.05888	0.06217	-0.01993	0.03988	-0.00457	0.00313	0.06469	-0.03122	-0.01180	-0.02679	-0.01629	-0.00932	-0.01492	0.00827	-0.00235	-0.10284	-0.04813	-0.00678	0.07551	0.00551	-0.00556	0.01940	-0.00245	-0.00433	-0.00619	0.00344	-0.00194
76	0.00083	0.05058	-0.00675	0.01852	-0.00596	0.00414	-0.06148	0.04675	-0.01092	0.02548	-0.00355	0.00209	0.05061	-0.03368	-0.01124	-0.04159	-0.01808	-0.00936	-0.02842	0.00710	-0.00207	-0.09453	-0.02893	-0.00503	0.05185	0.01040	-0.00454	0.00036	0.00445	-0.00299	-0.05707	0.00317	-0.00169
77	-0.02548	0.06132	-0.00543	0.01712	-0.00528	0.00382	-0.06266	0.03520	-0.00323	0.01350	-0.00273	0.00103	0.04389	-0.02762	-0.00989	-0.06140	-0.01813	-0.00889	-0.03777	0.00632	-0.00200	-0.08754	-0.01277	-0.00346	0.02040	0.01261	-0.00355	-0.02221	0.00803	-0.00211	-0.10806	-0.00202	-0.00197
78	-0.04949	0.07374	-0.00493	0.01390	-0.00469	0.00325	-0.06429	0.03270	0.00290	0.00705	-0.00201	0.00046	0.04209	-0.01577	-0.00804	-0.08590	-0.01763	-0.00838	-0.04117	0.00789	-0.00169	-0.08741	-0.00209	-0.00233	-0.00906	0.01142	-0.00282	-0.04327	0.00867	-0.00154	-0.15130	-0.01134	-0.00267
79	-0.06667	0.08256	-0.00538	0.01401	-0.00431	0.00279	-0.07108	0.03136	0.00446	0.00198	-0.00170	0.00001	0.04024	-0.00222	-0.00608	-0.10753	-0.01725	-0.00813	-0.04890	0.00586	-0.00170	-0.09325	0.00307	-0.00171	-0.03073	0.00764	-0.00251	-0.05573	0.00755	-0.00119	-0.17961	-0.02263	-0.00362
80	-0.07443	0.08293	-0.00663	0.01792	-0.00417	0.00265	-0.07926	0.02555	0.00249	0.00253	-0.00169	0.00023	0.03182	0.00875	-0.00440	-0.11718	-0.01673	-0.00814	-0.06119	0.00070	-0.00186	-0.09733	0.00428	-0.00153	-0.04339	0.00206	-0.00262	-0.05475	0.00606	-0.00107	-0.18864	-0.03328	-0.00462
81	-0.07403	0.07394	-0.00866	0.02162	-0.00426	0.00269	-0.08416	0.00916	-0.00176	0.00730	-0.00188	0.00023	0.01352	0.01427	-0.00327	-0.11045	-0.01561	-0.00825	-0.07768	-0.00692	-0.00204	-0.09064	0.00341	-0.00172	-0.04858	-0.00475	-0.00303	-0.04416	0.00468	-0.00125	-0.18051	-0.04188	-0.00548
82	-0.06938	0.05995	-0.01164	0.02366	-0.00453	0.00266	-0.08638	0.01060	-0.00795	0.01042	-0.00219	0.00001	-0.01015	0.01408	-0.00284	-0.09027	-0.01410	-0.00831	-0.09388	-0.01532	-0.00219	-0.07889	-0.00058	-0.00218	-0.05043	-0.01213	-0.00359	-0.03309	0.00261	-0.00176	-0.16295	-0.04864	-0.00613
83	-0.06452	0.04645	-0.01566	0.02429	-0.00489	0.00243	-0.09166	0.01950	-0.01620	0.00880	-0.00253	0.00037	-0.03132	0.00977	-0.00306	-0.06462	-0.01282	-0.00823	-0.10545	-0.02242	-0.00226	-0.07787	-0.00997	-0.00279	-0.05319	-0.01952	-0.00414	-0.03010	-0.00146	-0.00247	-0.14336	-0.05425	-0.00655
84	-0.06173	0.03620	-0.02046	0.02396	-0.00526	0.00205	-0.10129	0.01754	-0.02489	0.00339	-0.00281	0.00083	-0.04361	0.00375	-0.00372	-0.04300	-0.01259	-0.00798	-0.11369	-0.02729	-0.00223	-0.08888	-0.02249	-0.00340	-0.05894	-0.02685	-0.00458	-0.03814	-0.00805	-0.00320	-0.12496	-0.05858	-0.00680
85	-0.06128	0.02947	-0.02536	0.02285	-0.00555	0.00162	-0.10984	0.01043	-0.03145	0.00295	-0.00297	0.00124	-0.04614	-0.00203	-0.00452	-0.03130	-0.01372	-0.00754	-0.11722	-0.02936	-0.00209	-0.10247	-0.03353	-0.00385	-0.06679	-0.03390	-0.00489	-0.05343	-0.01635	-0.00382	-0.10875	-0.06077	-0.00696
86	-0.06296	0.02655	-0.02961	0.02107	-0.00573	0.00124	-0.11200	0.00060	-0.03408	0.00877	-0.00297	0.00153	-0.04475	-0.00744	-0.00520	-0.02951	-0.01578	-0.00694	-0.11242	-0.02789	-0.00189	-0.11158	-0.04028	-0.00405	-0.07279	-0.03947	-0.00509	-0.06977	-0.02459	-0.00428	-0.09798	-0.06075	-0.00712
87	-0.06660	0.02415	-0.03264	0.01818	-0.00577	0.00104	-0.10499	0.01128	-0.03195	0.01331	-0.00281	0.00163	-0.04832	-0.01423	-0.00554	-0.03536	-0.01798	-0.00634	-0.09701	-0.02254	-0.00166	-0.11296	-0.04136	-0.00397	-0.07346	-0.04158	-0.00516	-0.08226	-0.03060	-0.00458	-0.09361	-0.05879	-0.00725
88	-0.07120	0.01888	-0.03376	0.01366	-0.00563	0.00097	-0.09088	0.02413	-0.02541	0.01630	-0.00252	0.00153	-0.06322	-0.02451	-0.00547	-0.04473	-0.01909	-0.00575	-0.07382	-0.01389	-0.00144	-0.10795	-0.03694	-0.00360	-0.06954	-0.03879	-0.00506	-0.08760	-0.03223	-0.00465	-0.09093	-0.05420	-0.00720
89	-0.07448	0.01604	-0.03210	0.01075	-0.00522	0.00095	-0.07490	0.03282	-0.01583	0.01720	-0.00212	0.00123	-0.08624	-0.03759	-0.00505	-0.05172	-0.01780	-0.00510	-0.05169	-0.00367	-0.00125	-0.09811	-0.02800	-0.00299	-0.06325	-0.03070	-0.00469	-0.08524	-0.02792	-0.00441	-0.08594	-0.04652	-0.00684
90	-0.07407	0.02106	-0.02718	0.01474	-0.00459	0.00091	-0.06074	0.03374	-0.00492	0.01549	-0.00166	0.00076	-0.10537	-0.04898	-0.00445	-0.05376	-0.01567	-0.00471	-0.03688	0.00603	-0.00112	-0.08460	-0.01587	-0.00219	-0.05532	-0.01801	-0.00396	-0.07747	-0.01724	-0.00376	-0.07844	-0.03602	-0.00607
91	-0.06833	0.02729	-0.01431	0.02509	-0.00300	0.00153	-0.04973	0.02753	0.00581	0.01128	-0.00117	0.00020	-0.11214	-0.05410	-0.00382	-0.04472	0.00920	-0.00077	-0.03026	0.01379	-0.00102	-0.06919	-0.00216	-0.00131	-0.04598	-0.00253	-0.00286	-0.06924	-0.00125	-0.00263	-0.06956	-0.02286	-0.00490
92	-0.06079	0.02759	-0.01729	0.03750	-0.00363	0.00300	-0.04119	0.01685	0.01558	0.00569	-0.00065	0.00032	-0.10770	-0.05144	-0.00321	-0.04695	-0.06180	-0.00872	-0.02927	0.01961	-0.00087	-0.05310	0.01156	-0.00042	-0.03670	0.01291	-0.00149	-0.05232	0.02096	-0.00132	-0.06028	-0.00710	-0.00340
93	-0.05001	0.03552	0.01927	0.04000	-0.00033	0.00183	-0.03359	0.00621	0.02445	0.00046	-0.00004	0.00067	-0.09898	-0.04244	-0.00259	-0.00460	0.06579	0.00192	-0.02920	0.02477	-0.00051	-0.03798	0.02413	0.00044	-0.03069	0.02514	-0.00004	-0.06456	0.03717	0.00075	-0.05120	0.01070	-0.00172
94	-0.02727	0.05112	0.02055	0.03299	-0.00103	0.00171	-0.02885	0.00117	0.03198	0.00364	0.00073	0.00074	-0.09228	-0.02953	-0.00186	-0.01923	0.01124	-0.00160	-0.02968	0.02941	0.00020	-0.02803	0.03456	0.00125	-0.03090	0.03193	0.00134	0.04946	0.05997	-0.00303	-0.04342	0.02913	0.00001
95	-0.09079	0.10112	-0.00089	0.05329	-0.00005	0.00254	-0.02891	0.00382	0.03795	0.00650	0.00164	0.00054	-0.09060	-0.01466	-0.00094	-0.01909	0.01919	0.00040	-0.03161	0.03336	0.00126	-0.02620	0.04255	0.00202	-0.03924	0.03244	0.00256	-0.26539	-0.08730	-0.00393	-0.03963	0.04589	0.00165
96	-0.05685	0.02407	0.03137	0.02491	0.00203	0.00137	-0.03342	0.00051	0.04305	0.00738	0.00259	0.00017	-0.09413	0.00122	0.00025	-0.02998	0.01457	0.00116	-0.03378	0.03783	0.00247	-0.03306	0.04827	0.00271	-0.05550	0.02787	0.00358	-0.06133	0.05503	0.00205	-0.04331	0.05816	0.00312
97	-0.07773	0.02581	0.02890	0.02218	0.00304	0.00133	-0.04264	0.00737	0.04718	0.00617	0.00343	0.00025	-0.10024	0.01832	0.00173	-0.04997	0.00528	0.00171	-0.03744	0.04282	0.00361	-0.04785	0.05155	0.00326	-0.07513	0.02192	0.00436	-0.10764	0.03532	0.00298	-0.05570	0.06365	0.00440
98	-0.09019	0.01493	0.03016	0.02433	0.00404	0.00125	-0.05679	0.01528	0.04913	0.00411	0.00401	0.00057	-0.10347	0.03810	0.00346	-0.07610	-0.00469	0.00224	-0.04599	0.04623	0.00441	-0.06760	0.05204	0.00360	-0.08925	0.02012	0.00484	-0.10709	0.03623	0.00420	-0.07503	0.06102	0.00546
99	-0.09829	0.00835	0.03178	0.02778	0.00476	0.00128	-0.07317	0.01950	0.04815	0.00279	0.00418	0.00070	-0.09682	0.06202	0.00517	-0.10163	-0.01044	0.00267	-0.05938	0.04618	0.00467	-0.08696	0.05012	0.00368	-0.08678	0.02733	0.00488	-0.10969	0.02915	0.00488	-0.09652	0.05082	0.00619
100	-0.09099	0.02335	0.03849	0.03417	0.00501	0.00148	-0.08491	0.02021	0.04506	0.00315	0.00389	0.00053	-0.07370	0.09013	0.00645	-0.11321	-0.00449	0.00298	-0.07062	0.04283	0.00427	-0.09920	0.04728	0.00352	-0.06066	0.04274	0.00431	-0.09517	0.02681	0.00486	-0.11221	0.03725	0.00645
101	-0.06583	0.04599	0.04932	0.04301	0.00452	0.00187	-0.08336	0.01990	0.04243	0.00489	0.00320	0.00000	-0.02917	0.11998	0.00684	-0.10991	0.01106	0.00278	-0.06928	0.03897	0.00321	-0.09743	0.04589	0.00320	-0.01259	0.05834	0.00295	-0.06338	0.03005	0.00384	-0.11410	0.02716	0.00616
