	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d
	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	RHIP_MF_N	RHIP_MF_N	RKNEE_MF_N	RKNEE_MF_N	RANKLE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z
28	0.02036	0.10158	-0.01941	0.04418	0.01190	0.04667	0.19415	0.05433	-0.01258	0.08278	-0.04930	0.08388	-0.03390	-0.00418	-0.05352	0.09984	-0.00635	0.01283	0.15573	0.04596	0.01002	0.23257	-0.07112	-0.10861	0.12229	-0.02275	-0.01160	0.03905	0.02762	0.05802	-0.12550	-0.09140	0.05378
29	0.01952	0.10266	-0.01377	0.04954	0.02843	0.03892	0.19252	0.05967	-0.00792	0.08977	-0.03681	0.09193	-0.04557	-0.00778	-0.03096	0.09248	0.00769	0.03541	0.15033	0.05556	0.02820	0.23471	-0.07141	-0.10181	0.12257	-0.01386	0.01357	0.05303	0.03944	0.06157	-0.12490	-0.09433	0.06256
30	0.02275	0.10382	-0.00380	0.05404	0.04409	0.03133	0.18963	0.06203	-0.00082	0.09760	-0.02341	0.09983	-0.05469	-0.00849	-0.00775	0.08948	0.02259	0.05684	0.14577	0.06819	0.04718	0.23350	-0.06983	-0.09400	0.12550	-0.00006	0.03774	0.07127	0.05636	0.06588	-0.11779	-0.08941	0.06776
31	0.02962	0.10644	0.00914	0.05750	0.05864	0.02529	0.18410	0.06210	0.00848	0.10468	-0.00935	0.10640	-0.05903	-0.00638	0.01465	0.09206	0.03892	0.07605	0.14019	0.08250	0.06588	0.22801	-0.06553	-0.08459	0.13092	0.01657	0.05996	0.09326	0.07513	0.07164	-0.10913	-0.07855	0.07091
32	0.03917	0.10996	0.02336	0.06067	0.07201	0.02171	0.17340	0.06079	0.01948	0.10910	0.00494	0.11050	-0.05836	-0.00210	0.03530	0.09961	0.05797	0.09280	0.13042	0.09663	0.08308	0.21638	-0.05767	-0.07319	0.13725	0.03362	0.07962	0.11760	0.09297	0.07876	-0.10023	-0.06567	0.07359
33	0.04956	0.11192	0.03723	0.06418	0.08417	0.02036	0.15773	0.05518	0.03135	0.10954	0.01895	0.11132	-0.05423	0.00313	0.05373	0.10957	0.07947	0.10689	0.11871	0.10881	0.09767	0.19674	-0.04611	-0.05976	0.14183	0.04942	0.09655	0.13942	0.10823	0.08694	-0.08880	-0.05411	0.07675
34	0.05867	0.11054	0.04940	0.06787	0.09507	0.02013	0.14231	0.04256	0.04350	0.10635	0.03234	0.10877	-0.04737	0.00804	0.06979	0.11878	0.09985	0.11789	0.11222	0.11870	0.10925	0.17240	-0.03170	-0.04458	0.14323	0.06356	0.11096	0.15362	0.12054	0.09602	-0.07494	-0.04497	0.08068
35	0.06502	0.10659	0.05928	0.07090	0.10481	0.02012	0.13223	0.02299	0.05551	0.10134	0.04513	0.10368	-0.03869	0.01177	0.08355	0.12621	0.11516	0.12593	0.11598	0.12717	0.11844	0.14848	-0.01616	-0.02818	0.14220	0.07689	0.12332	0.15812	0.13020	0.10590	-0.06273	-0.03762	0.08536
36	0.06843	0.10177	0.06719	0.07291	0.11372	0.02012	0.12824	0.00419	0.06646	0.09658	0.05760	0.09761	-0.02951	0.01440	0.09540	0.13227	0.12454	0.13206	0.13121	0.13476	0.12662	0.12528	-0.00183	-0.01142	0.13963	0.09022	0.13402	0.15477	0.13788	0.11639	-0.05503	-0.03110	0.09074
37	0.06950	0.09716	0.07379	0.07430	0.12210	0.02008	0.12969	0.03526	0.07605	0.09317	0.06996	0.09231	-0.02072	0.01681	0.10597	0.13593	0.12961	0.13728	0.15462	0.14193	0.13524	0.10476	0.01017	0.00469	0.13568	0.10313	0.14339	0.14813	0.14473	0.12714	-0.05152	-0.02533	0.09673
38	0.06923	0.09287	0.07971	0.07564	0.13005	0.01996	0.13732	0.06178	0.08594	0.09071	0.08222	0.08905	-0.01268	0.02009	0.11606	0.13521	0.13268	0.14202	0.18101	0.15008	0.14519	0.09363	0.02179	0.01925	0.13057	0.11458	0.15162	0.14309	0.15195	0.13758	-0.05003	-0.02073	0.10298
39	0.06873	0.08853	0.08538	0.07712	0.13743	0.01969	0.15294	0.07809	0.09798	0.08714	0.09409	0.08798	-0.00558	0.02502	0.12629	0.12989	0.13533	0.14628	0.20816	0.15960	0.15630	0.09772	0.03636	0.03188	0.12394	0.12361	0.15862	0.14298	0.16036	0.14697	-0.04758	-0.01743	0.10898
40	0.06896	0.08427	0.09083	0.07868	0.14392	0.01936	0.17505	0.08325	0.11190	0.08034	0.10515	0.08796	0.00050	0.03155	0.13692	0.12254	0.13840	0.14986	0.23392	0.16871	0.16735	0.11618	0.05509	0.04295	0.11506	0.12936	0.16415	0.14883	0.16999	0.15458	-0.04214	-0.01517	0.11407
41	0.07047	0.08090	0.09588	0.08016	0.14917	0.01921	0.19821	0.07743	0.12593	0.07093	0.11553	0.08744	0.00570	0.03888	0.14767	0.11669	0.14251	0.15257	0.25297	0.17608	0.17736	0.14346	0.07577	0.05370	0.10399	0.13132	0.16810	0.15945	0.18007	0.15982	-0.03348	-0.01338	0.11769
42	0.07318	0.07927	0.10012	0.08167	0.15285	0.01961	0.21794	0.06192	0.13870	0.06144	0.12577	0.08539	0.01012	0.04549	0.15788	0.11408	0.14761	0.15422	0.26172	0.18214	0.18614	0.17416	0.09526	0.06539	0.09202	0.12958	0.17042	0.17264	0.18977	0.16228	-0.02293	-0.01183	0.11947
43	0.07667	0.07958	0.10329	0.08335	0.15466	0.02075	0.23293	0.04007	0.14966	0.05387	0.13633	0.08152	0.01411	0.05036	0.16671	0.11408	0.15282	0.15455	0.26126	0.18776	0.19398	0.20460	0.11157	0.07869	0.08139	0.12521	0.17103	0.18636	0.19863	0.16182	-0.01256	-0.01057	0.11920
44	0.08051	0.08110	0.10541	0.08528	0.15437	0.02248	0.24507	0.01793	0.15896	0.04905	0.14719	0.07615	0.01829	0.05312	0.17339	0.11512	0.15733	0.15341	0.25775	0.19364	0.20104	0.23239	0.12428	0.09335	0.07409	0.11990	0.16968	0.19906	0.20641	0.15851	-0.00403	-0.00969	0.11687
45	0.08439	0.08263	0.10671	0.08722	0.15192	0.02444	0.25572	0.00077	0.16682	0.04634	0.15782	0.06977	0.02334	0.05409	0.17731	0.11593	0.16094	0.15094	0.25627	0.19958	0.20716	0.25518	0.13405	0.10849	0.07057	0.11471	0.16618	0.20964	0.21283	0.15252	0.00247	-0.00902	0.11267
46	0.08799	0.08318	0.10722	0.08874	0.14732	0.02632	0.26517	0.00790	0.17351	0.04503	0.16728	0.06293	0.02965	0.05383	0.17801	0.11577	0.16358	0.14732	0.25958	0.20535	0.21178	0.27075	0.14167	0.12278	0.06982	0.10977	0.16046	0.21718	0.21726	0.14405	0.00749	-0.00835	0.10675
47	0.09087	0.08218	0.10681	0.08934	0.14060	0.02792	0.27290	0.00895	0.17917	0.04394	0.17432	0.05609	0.03722	0.05290	0.17507	0.11447	0.16509	0.14271	0.26657	0.21024	0.21398	0.27923	0.14810	0.13466	0.07056	0.10510	0.15280	0.22068	0.21865	0.13330	0.01141	-0.00769	0.09910
48	0.09246	0.07943	0.10525	0.08871	0.13188	0.02916	0.27830	0.00760	0.18358	0.04118	0.17789	0.04958	0.04508	0.05128	0.16820	0.11216	0.16524	0.13723	0.27292	0.21270	0.21295	0.28367	0.15447	0.14283	0.07199	0.10117	0.14373	0.21907	0.21598	0.12060	0.01402	-0.00740	0.08963
49	0.09213	0.07509	0.10223	0.08677	0.12137	0.03006	0.28210	0.00785	0.18629	0.03582	0.17750	0.04388	0.05173	0.04845	0.15746	0.10916	0.16362	0.13086	0.27655	0.21162	0.20852	0.28765	0.16096	0.14647	0.07360	0.09837	0.13376	0.21160	0.20860	0.10634	0.01458	-0.00788	0.07844
50	0.08939	0.06947	0.09748	0.08351	0.10938	0.03075	0.28509	0.01103	0.18705	0.02800	0.17334	0.03926	0.05593	0.04390	0.14342	0.10565	0.15960	0.12341	0.27729	0.20685	0.20110	0.29289	0.16725	0.14558	0.07474	0.09665	0.12321	0.19805	0.19643	0.09104	0.01259	-0.00918	0.06581
51	0.08404	0.06309	0.09092	0.07912	0.09625	0.03118	0.28564	0.01690	0.18561	0.01818	0.16599	0.03572	0.05685	0.03737	0.12675	0.10126	0.15257	0.11461	0.27369	0.19846	0.19125	0.29758	0.17275	0.14073	0.07462	0.09554	0.11218	0.17920	0.18016	0.07543	0.00828	-0.01101	0.05227
52	0.07612	0.05673	0.08272	0.07390	0.08235	0.03109	0.28086	0.02420	0.18167	0.00762	0.15599	0.03326	0.05372	0.02891	0.10792	0.09498	0.14220	0.10425	0.26375	0.18706	0.17950	0.29797	0.17628	0.13247	0.07240	0.09423	0.10059	0.15713	0.16111	0.06048	0.00237	-0.01285	0.03851
53	0.06586	0.05093	0.07320	0.06804	0.06807	0.03013	0.26926	0.03082	0.17516	0.00161	0.14367	0.03207	0.04579	0.01884	0.08728	0.08568	0.12858	0.09230	0.24747	0.17402	0.16634	0.29106	0.17630	0.12099	0.06744	0.09199	0.08834	0.13440	0.14057	0.04704	-0.00399	-0.01399	0.02538
54	0.05393	0.04566	0.06278	0.06164	0.05387	0.02822	0.25137	0.03404	0.16633	0.00757	0.12932	0.03240	0.03324	0.00789	0.06540	0.07300	0.11232	0.07910	0.22730	0.16098	0.15223	0.27544	0.17168	0.10642	0.06002	0.08844	0.07551	0.11292	0.11921	0.03564	-0.00955	-0.01396	0.01369
55	0.04153	0.04073	0.05206	0.05495	0.04045	0.02568	0.22906	0.03243	0.15551	0.00926	0.11354	0.03416	0.01797	-0.00278	0.04338	0.05787	0.09484	0.06569	0.20613	0.14896	0.13769	0.25199	0.16206	0.08939	0.05174	0.08355	0.06245	0.09344	0.09739	0.02655	-0.01338	-0.01271	0.00418
56	0.03011	0.03631	0.04173	0.04824	0.02863	0.02314	0.20558	0.02741	0.14251	0.00769	0.09710	0.03667	0.00312	-0.01157	0.02283	0.04198	0.07756	0.05314	0.18620	0.13708	0.12303	0.22496	0.14795	0.07117	0.04470	0.07732	0.04992	0.07614	0.07599	0.01986	-0.01541	-0.01064	-0.00263
57	0.02091	0.03233	0.03249	0.04146	0.01911	0.02104	0.18350	0.02254	0.12688	0.00488	0.08091	0.03880	-0.00753	-0.01675	0.00581	0.02740	0.06187	0.04227	0.16756	0.12343	0.10834	0.19944	0.13032	0.05347	0.04016	0.06960	0.03879	0.06071	0.05598	0.01517	-0.01617	-0.00825	-0.00649
58	0.01550	0.02933	0.02540	0.03481	0.01281	0.01933	0.16332	0.01932	0.10884	0.00171	0.06590	0.03958	-0.01180	-0.01782	-0.00604	0.01692	0.04896	0.03394	0.14966	0.10763	0.09389	0.17699	0.11005	0.03791	0.03782	0.06005	0.02967	0.05036	0.04148	0.01387	-0.01581	-0.00565	-0.00738
59	0.01067	0.02269	0.01710	0.02718	0.00768	0.01761	0.14413	0.01712	0.08984	0.00195	0.05277	0.03884	-0.01056	-0.01613	-0.01233	0.01253	0.03860	0.02843	0.13203	0.09122	0.08024	0.15624	0.08846	0.02531	0.03614	0.04871	0.02268	0.02927	0.01699	0.00533	-0.01404	-0.00265	-0.00572
60	0.01085	0.01917	0.01231	0.02074	0.00588	0.01546	0.12545	0.01432	0.07194	0.00659	0.04209	0.03752	-0.00637	-0.01330	-0.01374	0.01357	0.02975	0.02466	0.11532	0.07660	0.06862	0.13557	0.06728	0.01556	0.03415	0.03691	0.01782	0.02354	0.00735	0.00298	-0.01063	0.00085	-0.00232
61	0.01477	0.01728	0.01001	0.01609	0.00680	0.01419	0.10893	0.01085	0.05569	0.01100	0.03332	0.03538	-0.00196	-0.01022	-0.01161	0.02364	0.02679	0.02593	0.10127	0.06346	0.05834	0.11660	0.04791	0.00830	0.03184	0.02625	0.01458	0.02602	0.00356	0.00380	-0.00567	0.00368	0.00128
62	0.01134	0.01590	0.00108	0.00877	0.00149	0.00675	0.08780	0.01825	0.03443	0.00466	0.01955	0.02265	0.00149	-0.00649	-0.00744	-0.00074	-0.00335	-0.00181	0.07490	0.03773	0.03556	0.10070	0.03113	0.00353	0.02749	0.01612	0.01063	0.02989	-0.00054	0.00429	-0.00144	-0.00034	0.00180
63	0.01215	0.01315	-0.00175	0.00320	0.00142	0.00275	0.06435	0.04080	0.00641	0.01315	-0.00030	0.00078	0.00373	-0.00264	-0.00275	0.00836	-0.00136	0.00083	0.03550	-0.00289	-0.00085	0.09319	0.01571	0.00025	0.01290	0.00358	0.00146	0.03432	-0.00411	0.00463	0.00146	-0.00420	0.00290
64	0.01888	0.01177	-0.00147	0.00671	0.00304	0.00143	0.05248	0.00667	0.00324	0.01356	0.00562	0.00329	0.01246	0.00802	0.00218	0.01806	-0.00094	0.00108	0.04777	-0.00635	0.00329	0.05719	0.01283	0.00795	0.01816	0.00123	0.00342	0.03835	-0.00708	0.00477	0.00735	-0.00860	0.00375
65	0.02438	0.01118	-0.00385	0.00766	0.00370	0.00090	0.06288	0.01303	-0.00343	0.01366	0.00709	0.00399	0.01433	0.00678	0.00291	0.02902	-0.00077	0.00257	0.05367	-0.01309	0.00427	0.07210	0.00623	0.00991	0.02267	-0.00300	0.00411	0.04115	-0.00944	0.00454	0.01472	-0.01280	0.00436
66	0.02991	0.00966	-0.00657	0.00800	0.00435	0.00048	0.06420	0.01445	-0.00998	0.01104	0.00757	0.00490	0.02046	0.00534	0.00403	0.03716	-0.00397	0.00410	0.05398	-0.01779	0.00410	0.07442	-0.00218	0.01104	0.02736	-0.00743	0.00505	0.04263	-0.01080	0.00392	0.02196	-0.01600	0.00464
67	0.03417	0.00811	-0.00991	0.00714	0.00474	0.00107	0.05959	0.01516	-0.01378	0.00619	0.00646	0.00475	0.02807	0.00201	0.00490	0.04182	-0.01154	0.00524	0.04887	-0.01816	0.00310	0.07030	-0.00940	0.00981	0.03009	-0.01183	0.00592	0.04401	-0.01089	0.00305	0.02685	-0.01730	0.00460
68	0.03722	0.00798	-0.01329	0.00760	0.00482	0.00169	0.05093	0.01387	-0.01378	0.00101	0.00387	0.00340	0.03603	-0.00239	0.00546	0.04424	-0.02249	0.00573	0.04113	-0.01449	0.00147	0.06074	-0.01307	0.00627	0.02955	-0.01538	0.00645	0.04661	-0.00971	0.00211	0.02965	-0.01650	0.00438
69	0.03922	0.00929	-0.01586	0.01082	0.00459	0.00204	0.03693	0.01281	-0.01002	0.00275	0.00016	0.00148	0.04239	-0.00727	0.00549	0.04373	-0.03358	0.00559	0.02788	-0.00807	-0.00089	0.04599	-0.01197	0.00120	0.02699	-0.01710	0.00647	0.05030	-0.00715	0.00126	0.03270	-0.01420	0.00414
70	0.03990	0.01021	-0.01643	0.01409	0.00412	0.00209	0.01556	0.01467	-0.00485	0.00156	-0.00461	0.00074	0.04545	-0.01146	0.00496	0.03716	-0.04011	0.00509	0.00519	-0.00376	-0.00513	0.02593	-0.00595	-0.00409	0.02605	-0.01655	0.00597	0.05336	-0.00300	0.00061	0.03750	-0.01103	0.00397
71	0.03900	0.01170	-0.01435	0.01508	0.00354	0.00192	0.00070	0.00056	-0.00151	0.00648	-0.00662	0.00238	0.04440	-0.01369	0.00400	0.02340	-0.03861	0.00449	0.00030	-0.00609	-0.00494	0.00109	0.00308	-0.00831	0.03088	-0.01412	0.00513	0.05267	0.00220	0.00022	0.04366	-0.00751	0.00385
72	0.03624	0.01842	-0.01004	0.01287	0.00296	0.00167	-0.00456	0.02932	0.00376	0.01067	-0.00554	0.00729	0.03956	-0.01290	0.00286	0.00386	-0.02876	0.00391	0.01618	-0.00378	-0.00038	-0.02529	0.01130	-0.01069	0.04269	-0.01071	0.00419	0.04728	0.00637	0.00012	0.04779	-0.00421	0.00372
73	0.03136	0.02910	-0.00483	0.00803	0.00246	0.00140	-0.03035	0.02534	0.01020	0.00913	-0.00712	0.00560	0.03250	-0.00904	0.00185	-0.01826	-0.01376	0.00339	-0.01243	0.00374	-0.00316	-0.04827	0.01666	-0.01108	0.05714	-0.00716	0.00329	0.04160	0.00709	0.00026	0.04380	-0.00127	0.00351
74	0.02376	0.03918	-0.00002	0.00356	0.00205	0.00109	-0.02687	0.05055	0.00981	0.01429	-0.00478	0.00707	0.02550	-0.00333	0.00125	-0.03911	0.00149	0.00288	0.00887	-0.00030	0.00022	-0.06261	0.01991	-0.00977	0.06816	-0.00419	0.00250	0.03818	0.00403	0.00056	0.02608	0.00192	0.00307
75	0.01110	0.04776	0.00409	0.00652	0.00168	0.00061	-0.03214	0.04543	0.01331	0.01276	-0.00274	0.00637	0.02047	0.00218	0.00124	-0.05869	0.01440	0.00215	-0.00001	0.00429	0.00177	-0.06427	0.02233	-0.00724	0.06989	-0.00192	0.00182	0.03072	-0.00038	0.00088	-0.00689	0.00618	0.00234
76	-0.00811	0.05527	0.00801	0.01149	0.00128	0.00034	-0.03211	0.03349	0.01742	0.01006	-0.00133	0.00385	0.01835	0.00541	0.00185	-0.07801	0.02572	0.00099	-0.00843	0.01031	0.00139	-0.05579	0.02453	-0.00406	0.05746	0.00019	0.00119	0.01313	-0.00340	0.00107	-0.05148	0.01211	0.00131
77	-0.03112	0.06281	0.01223	0.01631	0.00078	0.00133	-0.03308	0.01993	0.02129	0.00754	0.00014	0.00142	0.01907	0.00512	0.00291	-0.09384	0.03698	-0.00060	-0.01899	0.01596	0.00114	-0.04718	0.02662	-0.00086	0.03315	0.00263	0.00051	-0.01309	-0.00355	0.00104	-0.10090	0.01996	0.00005
78	-0.05333	0.07165	0.01696	0.02140	0.00018	0.00251	-0.03954	0.01189	0.02370	0.00684	0.00116	0.00068	0.02108	0.00188	0.00412	-0.10297	0.04875	-0.00243	-0.03113	0.01886	0.00068	-0.04794	0.02854	0.00165	0.00564	0.00546	-0.00020	-0.04255	-0.00061	0.00079	-0.14787	0.02931	-0.00137
79	-0.07048	0.07994	0.02189	0.02673	-0.00048	0.00359	-0.05361	0.00889	0.02533	0.00636	0.00138	0.00227	0.02123	-0.00223	0.00511	-0.10622	0.06049	-0.00418	-0.04732	0.02084	-0.00022	-0.05989	0.02983	0.00299	-0.01768	0.00841	-0.00087	-0.06498	0.00400	0.00039	-0.18475	0.03877	-0.00286
80	-0.07913	0.08280	0.02629	0.03074	-0.00117	0.00434	-0.06972	0.00622	0.02624	0.00532	0.00083	0.00309	0.01471	-0.00432	0.00558	-0.10281	0.06971	-0.00549	-0.06533	0.02248	-0.00136	-0.07412	0.03000	0.00302	-0.03233	0.01149	-0.00155	-0.07043	0.00809	-0.00009	-0.20479	0.04647	-0.00430
81	-0.07883	0.07833	0.02956	0.03168	-0.00187	0.00465	-0.08121	0.00502	0.02659	0.00328	-0.00031	0.00310	-0.00097	-0.00221	0.00539	-0.09003	0.07355	-0.00619	-0.08476	0.02428	-0.00250	-0.07766	0.02891	0.00188	-0.03670	0.01472	-0.00234	-0.06023	0.01030	-0.00068	-0.20623	0.05145	-0.00554
82	-0.07285	0.06980	0.03153	0.02947	-0.00259	0.00453	-0.08702	0.02269	0.02703	0.00119	-0.00177	0.00237	-0.02184	0.00366	0.00457	-0.06753	0.07101	-0.00631	-0.10306	0.02619	-0.00345	-0.07097	0.02787	-0.00009	-0.03436	0.01790	-0.00322	-0.04649	0.01075	-0.00149	-0.19402	0.05433	-0.00651
83	-0.06614	0.06143	0.03243	0.02556	-0.00332	0.00408	-0.09398	0.03644	0.02836	0.00070	-0.00326	0.00116	-0.04092	0.01070	0.00322	-0.03793	0.06356	-0.00603	-0.11975	0.02786	-0.00408	-0.06821	0.02886	-0.00244	-0.03286	0.02085	-0.00410	-0.04317	0.01076	-0.00247	-0.17580	0.05628	-0.00720
84	-0.06293	0.05578	0.03273	0.02170	-0.00400	0.00342	-0.10762	0.04531	0.02999	0.00139	-0.00445	0.00017	-0.05168	0.01580	0.00151	-0.00949	0.05427	-0.00557	-0.13966	0.02901	-0.00433	-0.07558	0.03097	-0.00457	-0.03974	0.02375	-0.00486	-0.05656	0.01208	-0.00348	-0.15718	0.05775	-0.00761
85	-0.06401	0.05416	0.03268	0.01852	-0.00458	0.00269	-0.12361	0.04914	0.03049	0.00243	-0.00513	0.00131	-0.05141	0.01710	-0.00033	0.01006	0.04548	-0.00502	-0.15835	0.02877	-0.00421	-0.08886	0.03220	-0.00606	-0.05740	0.02674	-0.00540	-0.08153	0.01590	-0.00441	-0.13975	0.05815	-0.00774
86	-0.06690	0.05606	0.03225	0.01637	-0.00497	0.00200	-0.13429	0.04410	0.02888	0.00379	-0.00526	0.00211	-0.04351	0.01493	-0.00209	0.01751	0.03778	-0.00445	-0.16547	0.02620	-0.00377	-0.10310	0.03156	-0.00675	-0.07883	0.02915	-0.00559	-0.10589	0.02207	-0.00512	-0.12378	0.05730	-0.00762
87	-0.06783	0.05542	0.03116	0.01562	-0.00517	0.00145	-0.13401	0.02737	0.02495	0.00542	-0.00488	0.00259	-0.03625	0.01142	-0.00364	0.01391	0.03092	-0.00398	-0.15336	0.02112	-0.00305	-0.11465	0.02878	-0.00671	-0.09192	0.02952	-0.00543	-0.11711	0.02874	-0.00555	-0.10780	0.05520	-0.00726
88	-0.06417	0.04538	0.02879	0.01519	-0.00515	0.00113	-0.12357	0.00176	0.01930	0.00700	-0.00406	0.00276	-0.04088	0.00935	-0.00486	0.00380	0.02369	-0.00363	-0.12482	0.01436	-0.00211	-0.12233	0.02425	-0.00601	-0.08945	0.02677	-0.00493	-0.10858	0.03304	-0.00567	-0.08574	0.05109	-0.00668
89	-0.05564	0.03026	0.02466	0.01421	-0.00492	0.00111	-0.10944	0.02132	0.01305	0.00772	-0.00292	0.00264	-0.06322	0.00997	-0.00572	-0.00449	0.01478	-0.00335	-0.09436	0.00759	-0.00106	-0.12451	0.01852	-0.00479	-0.07218	0.02067	-0.00416	-0.08241	0.03298	-0.00545	-0.05588	0.04488	-0.00589
90	-0.04425	0.03178	0.01918	0.01323	-0.00452	0.00126	-0.09621	0.03431	0.00721	0.00686	-0.00164	0.00225	-0.09298	0.01128	-0.00625	-0.00742	0.00635	-0.00334	-0.07195	0.00236	-0.00006	-0.12047	0.01206	-0.00323	-0.04675	0.01216	-0.00323	-0.04700	0.02870	-0.00483	-0.02711	0.03742	-0.00496
91	-0.01723	0.06270	0.00922	0.01866	-0.00343	0.00227	-0.08438	0.03761	0.00247	0.00422	-0.00042	0.00164	-0.11197	0.01048	-0.00655	0.06400	-0.01871	-0.00044	-0.05778	-0.00052	0.00074	-0.11098	0.00545	-0.00158	-0.02014	0.00284	-0.00226	-0.01088	0.02221	-0.00397	-0.00716	0.02927	-0.00395
92	-0.05219	0.09000	0.01821	0.02384	-0.00300	0.00218	-0.07173	0.03394	-0.00091	0.00037	0.00057	0.00088	-0.11088	0.00681	-0.00678	-0.18172	0.05738	-0.00168	-0.04773	-0.00117	0.00120	-0.09573	-0.00064	-0.00005	0.00112	-0.00551	-0.00147	0.02605	0.01181	-0.00216	0.00448	0.02057	-0.00290
93	0.04036	0.11831	-0.01103	0.03302	-0.00206	0.00318	-0.05641	0.02748	-0.00297	0.00363	0.00126	0.00006	-0.09424	0.00165	-0.00704	0.23059	-0.06765	0.00177	-0.03698	-0.00041	0.00130	-0.07584	-0.00554	0.00121	0.01164	-0.01166	-0.00110	0.04271	0.01074	-0.00205	0.01107	0.01175	-0.00189
94	0.01196	0.05320	-0.01001	0.01092	-0.00093	0.00478	-0.04260	0.02107	-0.00332	0.00731	0.00160	0.00071	-0.07418	-0.00298	-0.00736	0.04368	-0.01054	-0.00112	-0.02770	0.00184	0.00110	-0.05750	-0.00849	0.00211	0.01047	-0.01545	-0.00122	0.06570	-0.02463	0.00613	0.01412	0.00355	-0.00106
95	-0.04122	0.10287	0.00972	0.04471	-0.00762	0.01159	-0.03516	0.01632	-0.00184	0.01048	0.00165	0.00131	-0.06074	-0.00599	-0.00763	0.05055	-0.01395	-0.00055	-0.02362	0.00558	0.00072	-0.04670	-0.00925	0.00258	0.00193	-0.01730	-0.00172	-0.21074	0.08905	-0.02767	0.01289	-0.00318	-0.00053
