	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d
7	18.09670	0.68201	48.48302	1.34341	32.93057	1.64701	3.69091	1.46330	19.71105	0.72710	50.77092	1.40091	31.95623	1.36065	3.75717	1.17965	16.99823	47.34055	31.78105	2.68525	19.47778	50.75211	31.85861	3.56991	17.94514	48.23206	33.27065	3.66468	19.49082	51.31577	35.18141	5.80268	18.55491	48.34752	32.10214	3.67272	19.42261	49.75615	32.86375	4.76406	17.89570	47.87912	35.13400	6.48924	18.54704	47.95598	31.36295	4.83411	18.88677	50.25394	34.57206	4.39404	19.30356	51.09396	31.70361	3.05571	18.15530	47.23860	32.21485	3.44288	20.29542	50.20308	31.79960	3.95267	19.00454	50.82723	34.90733	4.18231	20.73087	52.92684	31.03334	2.19773	17.21599	47.05711	32.08949	3.73256	19.39885	51.01715	30.73025	2.72759	18.21371	49.17104	30.30359	0.95452	20.73248	51.91722	31.07256	2.91006
8	18.66470	0.66249	48.72835	1.37055	34.74133	1.51321	5.14641	1.42269	20.16388	0.79247	50.83270	1.55020	33.55898	1.24563	5.07790	1.09800	17.53689	47.57656	33.64449	4.08183	19.98215	50.79452	33.31339	4.67269	18.61133	48.54751	35.05747	5.18153	19.97048	51.25950	36.42591	6.82521	19.06200	48.57653	33.88142	5.14398	19.97110	49.78145	34.42783	6.13965	18.48882	47.94693	36.55456	7.81158	18.80181	47.60395	32.49710	6.14272	19.35114	50.45555	36.49566	5.91657	19.72320	51.39649	33.84280	4.56049	18.66737	47.40123	33.91899	4.90303	20.80249	50.29652	33.32080	5.34363	19.58463	51.07278	36.68149	5.61994	21.19101	53.10816	32.90315	3.52260	17.83050	47.33171	33.86497	5.17312	19.75616	51.14379	32.52619	4.12787	18.84956	49.64638	32.57294	2.48608	21.27651	52.10997	32.77367	4.36623
9	19.19875	0.64598	48.87814	1.41303	36.39497	1.35163	6.63363	1.33419	20.61840	0.85265	50.74580	1.67515	34.89330	1.15764	6.46810	1.01157	18.06108	47.75270	35.35216	5.53991	20.52390	50.71381	34.49046	5.86337	19.22945	48.74809	36.67274	6.74917	20.47692	51.07845	37.36241	7.91031	19.52233	48.71332	35.54548	6.64545	20.50730	49.62792	35.63183	7.58514	19.08151	47.89200	37.74505	9.11137	19.05430	47.21365	33.48985	7.47367	19.77556	50.50892	38.14923	7.39940	20.14689	51.48161	35.64775	6.12214	19.10579	47.46202	35.53799	6.40898	21.25602	50.21317	34.59876	6.79244	20.14861	51.25820	38.30573	7.06591	21.66205	53.14822	34.56742	5.00569	18.41308	47.49118	35.44608	6.61203	20.14318	51.12032	34.06975	5.61043	19.45135	50.07684	34.80029	4.17042	21.79502	52.11501	34.18147	5.84972
10	19.68448	0.63493	48.82141	1.47296	37.73488	1.20752	8.08677	1.22472	21.06018	0.90183	50.44318	1.75908	35.83791	1.10633	7.87564	0.93164	18.55998	47.75787	36.73914	6.98838	21.07955	50.46545	35.30481	7.11878	19.78716	48.70650	37.95600	8.29076	20.99667	50.73709	37.92902	9.05680	19.91661	48.65691	36.94897	8.11478	21.01667	49.22123	36.37334	9.04074	19.66063	47.64722	38.61412	10.35931	19.30567	46.74446	34.20212	8.78496	20.15882	50.33220	39.41875	8.80014	20.56709	51.28633	36.95531	7.67134	19.46726	47.27611	36.86077	7.88348	21.63695	49.85473	35.51177	8.22890	20.67714	51.26522	39.62901	8.46814	22.12473	52.95430	35.86480	6.56718	18.94536	47.43340	36.70001	7.99888	20.54923	50.89292	35.23677	7.11650	19.98737	50.31728	36.74717	5.87705	22.26504	51.83210	35.16324	7.29561
11	20.11414	0.63201	48.48184	1.54400	38.67002	1.11699	9.46524	1.10808	21.47816	0.93646	49.89722	1.80002	36.35737	1.09358	9.23844	0.85626	19.02515	47.50407	37.71698	8.38933	21.62381	50.02577	35.74187	8.38811	20.27861	48.35411	38.82272	9.75116	21.51629	50.22404	38.12918	10.21525	20.23503	48.32965	37.99698	9.51347	21.49159	48.54610	36.65577	10.42861	20.21690	47.16945	39.10982	11.52246	19.56263	46.16036	34.54880	10.03252	20.50263	49.88129	40.26199	10.10488	20.97712	50.79781	37.72012	9.14674	19.75756	46.75465	37.74908	9.27832	21.93562	49.18788	36.02729	9.58022	21.15696	51.00917	40.56754	9.80164	22.56289	52.47540	36.72520	8.13017	19.41637	47.09294	37.55452	9.30092	20.96312	50.43465	35.97571	8.57229	20.43805	50.24120	38.25053	7.52497	22.67036	51.22292	35.69236	8.65203
12	20.48287	0.64002	47.84550	1.61373	39.17570	1.09190	10.73236	0.99130	21.86080	0.95484	49.12574	1.80732	36.48797	1.11332	10.48867	0.78642	19.44765	46.96398	38.26938	9.70891	22.12879	49.39694	35.84388	9.60065	20.69833	47.70194	39.26226	11.07563	22.01875	49.55038	38.01785	11.31804	20.47509	47.70369	38.64508	10.80574	21.92607	47.64791	36.56268	11.67202	20.74193	46.45368	39.22179	12.56883	19.83142	45.44741	34.51931	11.17441	20.80697	49.16375	40.68968	11.29796	21.36624	50.05302	37.99279	10.47807	19.98475	45.90504	38.16331	10.55044	22.14853	48.24777	36.17864	10.78232	21.57837	50.46544	41.10022	11.04113	22.95984	51.71673	37.15395	9.60246	19.81845	46.45963	37.99221	10.48625	21.36814	49.75022	36.29745	9.89371	20.79432	49.79232	39.23735	9.05632	22.99939	50.32132	35.82521	9.87634
13	20.78642	0.66090	46.95389	1.67017	39.28242	1.11787	11.85279	0.88332	22.19488	0.95702	48.17749	1.79155	36.31226	1.15233	11.58136	0.72546	19.81708	46.17205	38.43129	10.90438	22.56645	48.60211	35.69157	10.70301	21.03925	46.81464	39.32425	12.21918	22.48307	48.74049	37.68077	12.31998	20.63875	46.80315	38.89716	11.95652	22.31280	46.60581	36.21670	12.72978	21.22582	45.53041	38.98060	13.47661	20.11311	44.62003	34.16854	12.17828	21.06775	48.22498	40.74844	12.35841	21.71869	49.11568	37.88077	11.61529	20.15506	44.81138	38.15488	11.66424	22.27705	47.11040	36.04054	11.80596	21.93337	49.66075	41.25281	12.15638	23.29728	50.72620	37.20620	10.90348	20.14572	45.56845	38.04002	11.52545	21.74037	48.86918	36.26472	11.02903	21.05495	48.99923	39.71235	10.41395	23.24507	49.20755	35.66051	10.94742
14	21.02202	0.69438	45.87357	1.70698	39.05871	1.16932	12.80679	0.79312	22.46825	0.94440	47.10775	1.75800	35.92592	1.19908	12.50630	0.67217	20.12356	45.19346	38.26904	11.94046	22.91382	47.67322	35.37653	11.67574	21.29527	45.76396	39.09116	13.16511	22.88796	47.82071	37.20287	13.20370	20.73209	45.68608	38.79910	12.94367	22.64471	45.49574	35.73142	13.60063	21.65744	44.45061	38.44817	14.23797	20.40322	43.71020	33.58241	13.02132	21.27871	47.12294	40.50912	13.27703	22.01787	48.04891	37.51182	12.55599	20.27267	43.57664	37.82771	12.60651	22.32810	45.85658	35.69982	12.65958	22.21646	48.64806	41.08352	13.12741	23.55841	49.56555	36.96208	11.99493	20.39598	44.47601	37.75919	12.40572	22.05299	47.83184	35.97137	11.97765	21.22598	47.94434	39.74138	11.55722	23.40715	47.96703	35.29497	11.86713
15	21.19180	0.73747	44.66863	1.72465	38.58697	1.22699	13.59595	0.72353	22.67461	0.91942	45.96100	1.70872	35.40452	1.24997	13.27205	0.62138	20.36168	44.09123	37.86233	12.80634	23.15865	46.63988	34.96781	12.51948	21.46680	44.59878	38.64103	13.92318	23.21773	46.81188	36.63855	13.96269	20.76696	44.42257	38.42159	13.76692	22.91939	44.36653	35.17295	14.29903	22.02777	43.26867	37.70049	14.85580	20.69504	42.74803	32.83954	13.68474	21.43666	45.90891	40.04826	14.05908	22.25236	46.90080	36.99792	13.33141	20.34255	42.27861	37.28740	13.38307	22.31528	44.54910	35.22393	13.36608	22.42763	47.48762	40.66869	13.95274	23.73395	48.28912	36.49838	12.87524	20.57415	43.24213	37.22891	13.13445	22.28428	46.67862	35.50878	12.76572	21.32198	46.71915	39.42404	12.48200	23.49484	46.66500	34.79283	12.64409
16	21.30575	0.78497	43.38878	1.72795	37.93809	1.28181	14.23305	0.67068	22.81759	0.88558	44.76717	1.64785	34.78687	1.30589	13.88591	0.57024	20.53419	42.91132	37.28522	13.51434	23.30315	45.52576	34.49323	13.23557	21.56573	43.34404	38.02200	14.51187	23.46789	45.72868	36.00150	14.59031	20.76197	43.08006	37.83704	14.43802	23.14259	43.23582	34.55204	14.83605	22.33352	42.02833	36.80630	15.33648	20.98358	41.74864	31.99047	14.14966	21.54605	44.62105	39.42482	14.71317	22.42132	45.70666	36.40878	13.97178	20.37418	40.95898	36.60456	14.00223	22.25934	43.22777	34.64595	13.94132	22.57514	46.23466	40.07981	14.64062	23.82732	46.93940	35.86856	13.55397	20.69432	41.92226	36.52478	13.72663	22.42545	45.44609	34.93713	13.41412	21.36669	45.39829	38.85825	13.21409	23.52763	45.34569	34.18420	13.28035
17	21.38166	0.83080	42.06697	1.72258	37.15549	1.32993	14.72920	0.62899	22.91154	0.84778	43.54524	1.58322	34.08127	1.36695	14.34989	0.52433	20.65293	41.68266	36.58873	14.08259	23.36443	44.35106	33.94606	13.82161	21.61586	42.01226	37.25160	14.94860	23.64703	44.58238	35.27802	15.08229	20.74105	41.71374	37.10140	14.96873	23.32869	42.09961	33.84623	15.22000	22.57912	40.75386	35.80867	15.68379	21.26756	40.71260	31.05876	14.39766	21.61966	43.28562	38.66843	15.24037	22.53644	44.49582	35.76885	14.48952	20.38271	39.63030	35.80667	14.46808	22.18665	41.91348	33.97219	14.39255	22.67513	44.92838	39.36023	15.19527	23.85600	45.55096	35.10447	14.04137	20.77841	40.56277	35.70071	14.19240	22.48412	44.16324	34.27715	13.93017	21.39011	44.03311	38.11300	13.78301	23.53297	44.03802	33.47970	13.77380
18	21.44153	0.86964	40.71970	1.71351	36.25534	1.37033	15.09273	0.59476	22.97860	0.81221	42.30717	1.52357	33.28377	1.43152	14.66915	0.50164	20.73643	40.42243	35.79774	14.52544	23.37082	43.13404	33.30556	14.27947	21.64776	40.61144	36.33055	15.25293	23.77416	43.38455	34.44947	15.44296	20.72939	40.35783	36.24715	15.36940	23.49723	40.94607	33.03035	15.46429	22.77668	39.44846	34.71857	15.89801	21.54836	39.63581	30.05420	14.41537	21.67543	41.91801	37.78508	15.63831	22.61946	43.29230	35.07594	14.88895	20.38678	38.28506	34.89002	14.78636	22.12512	40.61444	33.20007	14.72818	22.74746	43.58788	38.52306	15.61807	23.84832	44.15284	34.23278	14.35711	20.85183	39.19551	34.78403	14.53722	22.48280	42.84922	33.52420	14.31934	21.42202	42.65070	37.22183	14.20879	23.54118	42.75524	32.68131	14.12663
19	21.50632	0.89822	39.34875	1.70459	35.23696	1.40550	15.33392	0.56623	23.04291	0.78510	41.06029	1.47476	32.39320	1.49723	14.85708	0.53113	20.80548	39.13848	34.91962	14.85640	23.35539	41.88919	32.55489	14.62147	21.69046	39.14941	35.25608	15.44808	23.87326	42.14898	33.50644	15.68582	20.74855	39.02157	35.28598	15.65277	23.66723	39.76598	32.09512	15.58816	22.94286	38.10007	33.52443	15.97878	21.82712	38.51867	28.98597	14.20200	21.73178	40.52223	36.76995	15.91053	22.69593	42.10894	34.32366	15.18162	20.40395	36.90479	33.83644	14.96835	22.09884	39.33302	32.33021	14.96043	22.81083	42.21570	37.56607	15.91450	23.83648	42.76678	33.28383	14.53413	20.93781	37.83303	33.78160	14.76919	22.45336	41.51778	32.67234	14.59452	21.48520	41.25348	36.19244	14.50671	23.57861	41.49324	31.78628	14.34556
20	21.59135	0.91581	37.94638	1.69746	34.09430	1.44016	15.46598	0.54361	23.12453	0.77026	39.80947	1.43753	31.41693	1.56129	14.93130	0.63355	20.87866	37.82792	33.95104	15.09196	23.34937	40.62769	31.69063	14.86673	21.76377	37.64051	34.03439	15.55578	23.96740	40.88944	32.45205	15.82947	20.81178	37.69298	34.21531	15.83341	23.85183	38.55910	31.05180	15.60939	23.09404	36.69128	32.20840	15.92693	22.10185	37.36826	27.86816	13.77761	21.80322	39.09310	35.61724	16.06787	22.78796	40.94358	33.51026	15.38553	20.44634	35.47281	32.62989	15.02724	22.12348	38.07206	31.36941	15.09732	22.87985	40.80283	36.48174	16.09647	23.84836	41.40509	32.28704	14.60698	21.05287	36.47020	32.68935	14.90095	22.42934	40.18291	31.72933	14.77249	21.59159	39.82576	35.02137	14.69324	23.66114	40.23709	30.79364	14.43622
21	21.70411	0.92379	36.50542	1.69049	32.82620	1.47808	15.50097	0.53113	23.23489	0.76724	38.56035	1.40815	30.37228	1.62061	14.90757	0.79959	20.96884	36.48089	32.88357	15.24893	23.37639	39.36117	30.72636	15.03297	21.87501	36.11219	32.69262	15.59284	24.07425	39.61876	31.30433	15.89352	20.92234	36.35169	33.02990	15.92390	24.05492	37.33715	29.93140	15.53788	23.24236	35.20901	30.75929	15.74443	22.36619	36.19577	26.71846	13.18680	21.89777	37.62455	34.32740	16.12144	22.90884	39.78389	32.63493	15.51163	20.51927	33.98846	31.27104	14.97354	22.20341	36.83771	30.33313	15.13719	22.96416	39.33786	35.26286	16.17713	23.90070	40.07270	31.26750	14.59982	21.20468	35.09445	31.50108	14.94362	22.43824	38.86152	30.71797	14.86517	21.74259	38.34968	33.70811	14.78288	23.79110	38.97451	29.71649	14.40313
22	21.84440	0.92481	35.02953	1.67985	31.44529	1.52066	15.44685	0.53766	23.37481	0.77182	37.32214	1.38151	29.28724	1.67252	14.79825	0.99945	21.08151	35.09229	31.71406	15.33941	23.44888	38.10480	29.69186	15.13179	22.01980	34.60445	31.28092	15.57103	24.20291	38.35092	30.09814	15.89466	21.07421	34.98444	31.73634	15.93232	24.26991	36.12196	28.77984	15.37578	23.39434	33.65302	29.18081	15.43508	22.61027	35.01443	25.55622	12.49260	22.01643	36.11831	32.91320	16.07690	23.06036	38.61762	31.69914	15.55791	20.62186	32.47281	29.78528	14.81613	22.33068	35.63720	29.24978	15.07440	23.06797	37.82020	33.91372	16.16607	23.99598	38.77242	30.24917	14.52449	21.39169	33.69845	30.21670	14.90157	22.49567	37.57301	29.67200	14.87641	21.93184	36.82171	32.26654	14.78317	23.95859	37.70687	28.58906	14.25620
23	22.00558	0.92198	33.53683	1.66387	29.98115	1.56861	15.30816	0.57224	23.53516	0.77847	36.10727	1.35419	28.19666	1.71595	14.61463	1.20254	21.21509	33.67395	30.45588	15.36859	23.56717	36.87610	28.62684	15.16803	22.18510	33.15801	29.85741	15.49545	24.35252	37.10232	28.87989	15.84331	21.25471	33.59572	30.36234	15.86235	24.48081	34.93705	27.64399	15.12204	23.55146	32.04018	27.49484	15.00777	22.82272	33.83812	24.40161	11.76066	22.15410	34.58705	31.40201	15.93573	23.23310	37.44067	30.71468	15.51767	20.74707	30.95984	28.21878	14.56619	22.48755	34.47734	28.15983	14.91068	23.18979	36.26801	32.46039	16.06832	24.12370	37.51005	29.25634	14.38543	21.60428	32.28674	28.84820	14.77491	22.60292	36.33481	28.62840	14.80710	22.14863	35.26192	30.73054	14.69414	24.14590	36.44897	27.45843	14.01674
24	22.17625	0.91861	32.05429	1.64656	28.47392	1.62469	15.08839	0.63579	23.69979	0.78268	34.92698	1.32564	27.13321	1.75144	14.36969	1.38666	21.36205	32.25631	29.14004	15.33567	23.72078	35.69044	27.57065	15.14055	22.35284	31.79583	28.46555	15.36329	24.51246	35.88789	27.69622	15.74213	21.44713	32.20540	28.95230	15.71481	24.66578	33.79577	26.55488	14.77929	23.71147	30.40190	25.73765	14.48030	22.99305	32.67976	23.27534	11.04370	22.30112	33.05186	29.83273	15.69801	23.40951	36.25798	29.70470	15.39175	20.88228	29.47943	26.62237	14.23984	22.65117	33.36284	27.10535	14.66264	23.32285	34.71237	30.94649	15.88657	24.26451	36.29336	28.30865	14.18747	21.82678	30.87421	27.41895	14.56561	22.74870	35.15599	27.61570	14.66241	22.37973	33.71127	29.14922	14.51146	24.33209	35.21879	26.36737	13.71730
25	22.34186	0.91776	30.60518	1.63623	26.96038	1.69283	14.79260	0.71786	23.84886	0.78192	33.78389	1.29795	26.11843	1.78003	14.07928	1.54007	21.50979	30.87474	27.79979	15.23188	23.89088	34.55416	26.55327	15.04884	22.50358	30.51131	27.12090	15.16873	24.66399	34.71321	26.58427	15.58916	21.63281	30.83533	27.55176	15.48985	24.80129	32.69098	25.51896	14.36016	23.86921	28.77411	23.94905	13.87940	23.11303	31.54820	22.19790	10.37473	22.44489	31.53412	28.24539	15.36783	23.56869	35.07851	28.69556	15.19413	21.01149	28.04279	25.03372	13.85847	22.79720	32.28844	26.11402	14.35836	23.45573	33.18227	29.41674	15.62312	24.39459	35.12371	27.41726	13.94242	22.03967	29.47764	25.95613	14.28181	22.91359	34.03351	26.64492	14.45378	22.60958	32.21428	27.56997	14.23234	24.49647	34.02433	25.33969	13.39190
26	22.48608	0.92161	29.19625	1.63979	25.46133	1.77445	14.42926	0.80276	23.96185	0.77553	32.66659	1.27455	25.15958	1.80226	13.76011	1.66074	21.64177	29.54819	26.45334	15.04522	24.05328	33.45823	25.59110	14.90256	22.61931	29.26888	25.81326	14.91232	24.78365	33.56853	25.56598	15.38428	21.79261	29.49450	26.19043	15.19228	24.86521	31.59334	24.52237	13.88699	24.01672	27.18373	22.16082	13.23478	23.17763	30.44363	21.18744	9.76761	22.57122	30.04429	26.66707	14.95307	23.69023	33.90775	27.70900	14.94720	21.11831	26.63719	23.46782	13.44781	22.90196	31.23235	25.19072	14.02605	23.57310	31.69266	27.90189	15.28243	24.48972	33.98865	26.58464	13.66747	22.22208	28.10385	24.47998	13.93665	23.07458	32.95129	25.71000	14.19617	22.81957	30.79299	26.01735	13.85879	24.62041	32.85552	24.37502	13.06266
27	22.59252	0.93092	27.81264	1.65889	23.97792	1.86708	14.01100	0.87830	24.02005	0.76390	31.55139	1.25823	24.25271	1.81760	13.42552	1.75320	21.73999	28.26758	25.10194	14.76801	24.18111	32.37806	24.68372	14.71733	22.68509	28.01736	24.51963	14.60736	24.84770	32.43140	24.64512	15.13353	21.90887	28.17237	24.87300	14.83166	24.83955	30.46166	23.54656	13.38547	24.14345	25.63899	20.39137	12.57132	23.18505	29.35477	20.25600	9.22094	22.66640	28.57660	25.10533	14.46703	23.75576	32.74170	26.75830	14.66941	21.18824	25.22932	21.91672	13.03318	22.94540	30.16206	24.32643	13.68656	23.65743	30.23979	26.41283	14.87364	24.52916	32.86266	25.80390	13.37663	22.35473	26.74146	22.99684	13.54451	23.20863	31.88246	24.79660	13.90451	22.98848	29.43025	24.48364	13.40226	24.68808	31.68773	23.45780	12.73534
28	22.64705	0.94513	26.42329	1.69022	22.49792	1.96572	13.55384	0.94156	24.00854	0.74786	30.41068	1.24974	23.38930	1.82416	13.08280	1.82313	21.78782	26.99806	23.73651	14.40740	24.24767	31.28076	23.81439	14.49989	22.69028	26.71028	23.22015	14.27750	24.83562	31.27450	23.80899	14.84736	21.96725	26.84141	23.58265	14.42378	24.71352	29.26007	22.58569	12.88024	24.23723	24.12881	18.64928	11.90574	23.13611	28.26106	19.40856	8.72557	22.71944	27.11468	23.55642	13.92973	23.74876	31.56571	25.84867	14.36727	21.21008	23.77600	20.35707	12.63287	22.91357	29.04868	23.51438	13.35428	23.69245	28.80184	24.94203	14.41022	24.49891	31.71542	25.05934	13.07511	22.42259	25.36216	21.49930	13.11639	23.29581	30.79601	23.89094	13.59102	23.09635	28.07643	22.93781	12.88096	24.68682	30.49396	22.57273	12.40448
29	22.63948	0.96276	24.99290	1.72704	21.00665	2.06406	13.07511	0.99861	23.91733	0.72826	29.22150	1.24744	22.56300	1.81935	12.73440	1.87333	21.77227	25.69111	22.34383	13.98738	24.23012	30.13610	22.96398	14.24732	22.62801	25.32077	21.91114	13.94860	24.73277	30.07310	23.03862	14.53696	21.95840	25.46569	22.29325	13.98930	24.48536	27.97043	21.65161	12.39254	24.28542	22.63182	16.94244	11.24789	23.03326	27.13868	18.64542	8.27427	22.72374	25.64084	22.01726	13.36625	23.65463	30.35864	24.98181	14.03792	21.17667	22.24046	18.76341	12.25313	22.79901	27.87678	22.75598	13.03808	23.66637	27.34393	23.46997	13.90956	24.39195	30.51976	24.33198	12.75940	22.41626	23.93042	19.97350	12.65928	23.32158	29.66399	22.98376	13.26342	23.12818	26.67101	21.34502	12.31461	24.60731	29.25607	21.71386	12.05966
30	22.56407	0.98186	23.49323	1.76048	19.49663	2.15596	12.59241	1.05954	23.74188	0.70579	27.97079	1.24776	21.77354	1.80163	12.38135	1.90376	21.68575	24.30063	20.91274	13.54545	24.11402	28.92593	22.12744	13.95968	22.49432	23.84416	20.60937	13.64435	24.53233	28.80925	22.31711	14.21273	21.87842	24.01340	20.98252	13.54944	24.16110	26.59278	20.76571	11.93687	24.27679	21.12824	15.28494	10.60434	22.87996	25.96867	17.96456	7.86733	22.67711	24.14005	20.48829	12.80292	23.46264	29.10104	24.16137	13.67573	21.08523	20.60679	17.12119	11.88794	22.60058	26.64612	22.05719	12.73999	23.57298	25.82910	21.97682	13.39056	24.20587	29.25683	23.60831	12.42178	22.33138	22.41449	18.40909	12.18064	23.27739	28.46725	22.07224	12.92514	23.07470	25.16227	19.68473	11.72605	24.44302	27.96922	20.88791	11.69290
31	22.41953	1.00016	21.91070	1.78099	17.97144	2.23639	12.12256	1.13223	23.48306	0.68134	26.65739	1.24696	21.02743	1.77155	12.02701	1.91326	21.52751	22.79742	19.43845	13.11936	23.89594	27.64666	21.31466	13.64490	22.28889	22.29101	19.34175	13.38419	24.23599	27.47581	21.63298	13.88478	21.72813	22.46969	19.64197	13.12191	23.75092	25.13779	19.95028	11.52166	24.20318	19.60889	13.69949	9.98203	22.68027	24.74435	17.36300	7.51136	22.58034	22.59890	18.96943	12.26396	23.16914	27.78314	23.39485	13.27767	20.93736	18.88545	15.43529	11.52468	22.32241	25.36746	21.42487	12.45694	23.41056	24.22920	20.45166	12.87345	23.94161	27.92035	22.88723	12.05819	22.16808	20.79585	16.80459	11.69255	23.16077	27.20088	21.16248	12.57837	22.93170	23.51989	17.96030	11.14097	24.19046	26.64003	20.11651	11.30920
32	22.20896	1.01522	20.24807	1.78032	16.44343	2.30065	11.67907	1.21786	23.14632	0.65701	25.28967	1.24303	20.33572	1.73132	11.67929	1.90107	21.30438	21.17704	17.92426	12.73445	23.58274	26.30474	20.54082	13.31468	22.01629	20.67783	18.12789	13.17815	23.85254	26.07666	20.98090	13.56281	21.51240	20.84041	18.27816	12.71885	23.26564	23.61883	19.22271	11.15293	24.06008	18.07667	12.21490	9.39142	22.43801	23.47326	16.83937	7.21540	22.43581	21.00737	17.45868	11.76704	22.77826	26.40584	22.69227	12.84895	20.73809	17.10870	13.73273	11.15304	21.97172	24.05461	20.86487	12.18577	23.18105	22.52953	18.89199	12.37657	23.60292	26.51680	22.18015	11.67450	21.93209	19.07437	15.16603	11.20642	22.97504	25.87534	20.26933	12.22826	22.70044	21.74070	16.19623	10.58566	23.85001	25.28090	19.43101	10.93035
