	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
7	0.49041	1.68185	0.18901	1.67471	-0.34670	1.20639	-13.17452	2.31120	0.39659	0.27273	-1.70643	2.02644	-2.63614	0.54817	-13.34112	0.90708	-0.99854	-0.47648	-1.93112	-6.94404	0.62926	-0.97193	-2.95972	-14.69458	1.99678	2.61748	0.32434	-15.00909	0.22016	-2.67520	-3.01304	-13.03621	0.30862	-1.50385	0.24767	-10.50842	0.87165	-1.09821	-2.74670	-14.51949	1.41254	-0.18435	0.45514	-16.43697	0.60729	-2.77741	-2.99571	-10.80898	0.86193	1.52472	-0.02901	-13.26171	1.26563	-0.95899	-1.54479	-13.99435	1.32911	0.76933	0.20496	-15.90210	1.60505	0.71381	-2.32718	-4.35041	-0.01442	0.16768	-0.88483	-12.88821	0.72869	-3.21186	-2.60498	-12.15094	-1.32695	-3.28263	-2.02903	-12.90863	-0.19838	1.83378	-1.62024	-13.28412	1.65840	0.56369	-3.30889	-8.38203	0.62827	-0.59521	-2.92581	-17.33339	0.21135	-0.22027	-1.49914	-5.01281	2.89800	-0.94665	1.57523	-6.37457	2.53283	1.96931	1.02561	-10.01329	0.89040	-6.05296	-1.93461	-15.00731
8	0.95078	1.71892	0.51764	1.74312	0.33241	1.17653	-12.54994	2.09680	0.82457	0.37364	-1.22192	1.86821	-2.17030	0.55440	-12.86094	0.84474	-0.56409	-0.18264	-1.13471	-6.89231	1.00331	-0.65289	-2.43184	-14.44190	2.50220	2.83570	1.13120	-14.15441	0.59157	-2.28995	-2.43691	-12.47512	0.89362	-0.88660	0.50351	-10.37716	1.42625	-0.42992	-2.24665	-14.59340	2.04884	0.28540	1.09059	-16.03720	1.16616	-2.14677	-2.49932	-10.48171	1.43378	2.12910	0.37062	-12.34515	1.87119	-0.28275	-0.96709	-13.71048	1.87540	1.28213	0.66408	-15.76484	1.98064	0.89110	-2.01195	-3.69210	0.50955	0.46135	-0.06326	-12.04600	1.34517	-2.65306	-2.18426	-12.21632	-0.91935	-3.52846	-1.25798	-12.47057	0.24194	2.05182	-1.06724	-12.80513	2.06883	0.81137	-2.92861	-7.90659	0.93951	-0.24643	-2.44843	-16.88319	0.80681	-0.00769	-0.48460	-4.95426	3.57455	-0.35472	2.23887	-6.00287	2.94902	2.12626	1.99777	-9.48151	1.52325	-5.21991	-1.54796	-14.23954
9	1.45064	1.73350	0.92604	1.80499	1.05737	1.15752	-11.99823	1.90981	1.27278	0.47608	-0.70521	1.74387	-1.45748	0.57383	-12.45230	0.82751	-0.11812	0.22077	-0.35011	-6.90371	1.41384	-0.28829	-1.69384	-14.20974	3.02927	3.10686	2.00125	-13.43566	0.98355	-1.86656	-1.65033	-12.01861	1.47742	-0.16007	0.69604	-10.16729	2.03386	0.29183	-1.41766	-14.57385	2.65291	0.80763	1.72352	-15.84120	1.74457	-1.48691	-1.70490	-10.18838	1.99992	2.75688	0.85509	-11.60198	2.50635	0.48124	-0.18282	-13.42794	2.43159	1.86304	1.13033	-15.57314	2.35893	1.03865	-1.41696	-3.16289	1.04121	0.76934	0.87571	-11.38434	1.96864	-2.00768	-1.57525	-12.20223	-0.43403	-3.59383	-0.38263	-12.00447	0.70889	2.30884	-0.37357	-12.35994	2.50142	1.11483	-2.30532	-7.45987	1.27924	0.12936	-1.76514	-16.43197	1.41700	0.35678	0.67168	-4.81375	4.26246	0.30585	2.91383	-5.72178	3.38046	2.37042	2.92727	-9.05082	2.17123	-4.45860	-0.86258	-13.54707
10	1.97425	1.72405	1.40768	1.85006	1.75061	1.16870	-11.53703	1.75935	1.72802	0.57216	-0.16972	1.67077	-0.55801	0.60386	-12.12998	0.82547	0.32564	0.71858	0.33654	-6.93342	1.85567	0.12918	-0.78861	-14.00366	3.56068	3.43607	2.83993	-12.87134	1.38463	-1.42097	-0.71836	-11.67718	2.03753	0.62666	0.82342	-9.91571	2.66570	1.02150	-0.35143	-14.50031	3.19875	1.37474	2.24855	-15.80741	2.31568	-0.81383	-0.70103	-9.94815	2.54157	3.38804	1.36228	-11.05224	3.14064	1.29904	0.70644	-13.17604	2.97470	2.48392	1.56305	-15.36879	2.72129	1.18693	-0.63702	-2.76997	1.56779	1.12527	1.81810	-10.89556	2.57721	-1.30384	-0.83214	-12.13030	0.11463	-3.46114	0.56241	-11.54883	1.19504	2.63290	0.39128	-11.97872	2.95090	1.49009	-1.49437	-7.06446	1.63976	0.50863	-0.89203	-16.02886	2.01085	0.86973	1.75086	-4.63248	4.93399	1.01053	3.54714	-5.50405	3.80889	2.68681	3.76378	-8.71725	2.81152	-3.79398	0.12848	-12.97279
11	2.50283	1.69147	1.94845	1.87199	2.32836	1.20505	-11.17607	1.64696	2.17226	0.65676	0.37288	1.65114	0.40032	0.64674	-11.89089	0.82028	0.75260	1.28381	0.85165	-6.96540	2.31517	0.59745	0.18129	-13.82810	4.07811	3.82439	3.54089	-12.45562	1.77842	-0.96228	0.23128	-11.44093	2.55725	1.42371	0.89471	-9.65510	3.28507	1.71207	0.78849	-14.40288	3.67277	1.98285	2.58438	-15.87345	2.85049	-0.14670	0.36273	-9.76057	3.04257	4.00458	1.81546	-10.67954	3.74023	2.13186	1.54680	-12.96905	3.48244	3.11787	1.91209	-15.18064	3.05268	1.37068	0.16678	-2.49487	2.07661	1.55363	2.62704	-10.55556	3.14990	-0.57512	-0.05151	-12.02253	0.70610	-3.13995	1.52347	-11.14794	1.68689	3.03644	1.12482	-11.67453	3.40902	1.94532	-0.61430	-6.72929	2.00894	0.87763	0.07991	-15.69909	2.56271	1.49857	2.54517	-4.44501	5.55901	1.73524	4.07581	-5.32789	4.21125	3.06023	4.44479	-8.47054	3.41476	-3.22214	1.31170	-12.52176
12	3.01588	1.63983	2.52691	1.86637	2.72675	1.24944	-10.91414	1.56840	2.58461	0.72714	0.91013	1.66994	1.26855	0.70869	-11.72500	0.80599	1.14799	1.88330	1.15629	-6.99764	2.77121	1.10712	1.08427	-13.68533	4.56408	4.26442	4.02046	-12.16717	2.14538	-0.49783	1.05510	-11.29351	3.02661	2.18137	0.93527	-9.40914	3.85424	2.32393	1.83732	-14.30360	4.07498	2.62702	2.70273	-15.98119	3.32165	0.48903	1.32185	-9.61945	3.48979	4.58964	2.14681	-10.45019	4.27356	2.93742	2.17963	-12.81134	3.93768	3.73466	2.14395	-15.02086	3.34362	1.61086	0.83633	-2.30725	2.55628	2.06311	3.17676	-10.33544	3.66886	0.14169	0.66369	-11.89896	1.31404	-2.65329	2.41041	-10.83305	2.16687	3.51484	1.71409	-11.44809	3.86512	2.47400	0.19199	-6.45520	2.37205	1.23263	1.01801	-15.44966	3.05652	2.19194	2.94648	-4.27469	6.10792	2.45173	4.45011	-5.17972	4.56338	3.47418	4.91759	-8.29668	3.94913	-2.71751	2.49729	-12.17967
13	3.49240	1.57580	3.11503	1.83057	2.92235	1.28525	-10.73992	1.51640	2.94463	0.78279	1.42738	1.70470	1.93300	0.79200	-11.62126	0.78332	1.49765	2.47941	1.26119	-7.03051	3.19886	1.64210	1.81293	-13.57528	5.00248	4.73784	4.24515	-11.97924	2.46590	-0.03805	1.64616	-11.21866	3.44050	2.85358	0.98145	-9.19292	4.34114	2.82998	2.68916	-14.21762	4.41413	3.29392	2.62994	-16.09279	3.70686	1.06677	2.04950	-9.51787	3.87173	5.12774	2.31711	-10.32856	4.71579	3.67598	2.50604	-12.70044	4.33100	4.30279	2.25865	-14.89262	3.58910	1.90723	1.27544	-2.17789	2.99621	2.64297	3.39732	-10.20693	4.12127	0.80997	1.24309	-11.77633	1.90824	-2.03140	3.11310	-10.61321	2.61627	4.04909	2.07095	-11.29302	4.30669	3.05444	0.80916	-6.23914	2.71407	1.57576	1.80145	-15.27650	3.48644	2.89128	2.97810	-4.13637	6.55454	3.12425	4.65354	-5.05280	4.84370	3.90886	5.16177	-8.17995	4.38613	-2.25040	3.49705	-11.92778
14	3.91244	1.50685	3.68101	1.76599	2.93774	1.29903	-10.63589	1.48366	3.23579	0.82538	1.90964	1.73655	2.34745	0.88778	-11.56897	0.75549	1.78897	3.03196	1.22220	-7.06304	3.57425	2.18074	2.31711	-13.49611	5.37852	5.21667	4.23836	-11.86618	2.72356	0.40228	1.96429	-11.20147	3.79564	3.40649	1.06660	-9.01400	4.72405	3.21920	3.30685	-14.15405	4.70010	3.95814	2.42831	-16.18947	3.99138	1.56595	2.49199	-9.44813	4.17774	5.60184	2.33229	-10.28278	5.05199	4.31722	2.52985	-12.62937	4.66019	4.79756	2.28715	-14.79624	3.78711	2.24245	1.46877	-2.08540	3.38580	3.26360	3.30344	-10.14378	4.50002	1.40161	1.66491	-11.66714	2.45836	-1.31315	3.54632	-10.47862	3.01823	4.61090	2.16403	-11.19856	4.72046	3.65455	1.18489	-6.07582	3.02188	1.91112	2.35951	-15.16975	3.85341	3.54289	2.75837	-4.03908	6.87853	3.71300	4.70785	-4.94465	5.03642	4.34222	5.19802	-8.10542	4.70649	-1.79868	4.18633	-11.74872
15	4.25917	1.43910	4.19401	1.67904	2.83067	1.28467	-10.58296	1.46400	3.44791	0.85828	2.34422	1.75435	2.53351	0.97748	-11.55788	0.72607	2.01139	3.50394	1.11693	-7.09399	3.87879	2.69855	2.60468	-13.44470	5.67901	5.66794	4.06622	-11.80545	2.90760	0.80618	2.03652	-11.22823	4.08884	3.82734	1.20687	-8.87323	4.99347	3.49781	3.70230	-14.11692	4.93781	4.58374	2.17443	-16.26298	4.16939	1.97398	2.67455	-9.40243	4.39899	5.99162	2.24300	-10.28601	5.27791	4.84250	2.34996	-12.58928	4.92810	5.20477	2.27988	-14.72943	3.93806	2.58856	1.46928	-2.01717	3.71460	3.88178	2.98734	-10.12262	4.80279	1.90481	1.94786	-11.57920	2.93901	-0.54517	3.68528	-10.41028	3.35985	5.16712	2.02969	-11.15128	5.09355	4.23823	1.33529	-5.95861	3.28630	2.24177	2.68264	-15.11732	4.15991	4.10900	2.43459	-3.98632	7.06843	4.18409	4.66235	-4.85528	5.13332	4.75196	5.08147	-8.06068	4.90399	-1.35021	4.53201	-11.62766
16	4.52088	1.37608	4.62842	1.57942	2.67283	1.24716	-10.56359	1.45231	3.57809	0.88554	2.72157	1.75334	2.55956	1.04174	-11.57836	0.69783	2.15657	3.86765	1.01834	-7.12276	4.10163	3.17259	2.72385	-13.41692	5.89343	6.06053	3.81218	-11.77782	3.01415	1.15803	1.93543	-11.28656	4.31686	4.12548	1.39487	-8.76678	5.15097	3.68419	3.91617	-14.10638	5.12514	5.12934	1.94201	-16.31058	4.24374	2.28554	2.67850	-9.37425	4.52984	6.27659	2.12025	-10.31723	5.39854	5.24255	2.11170	-12.57185	5.13969	5.51760	2.29294	-14.68652	4.04372	2.91334	1.36893	-1.96771	3.97335	4.45008	2.58128	-10.12427	5.03046	2.32235	2.13291	-11.51631	3.33362	0.22359	3.57094	-10.38799	3.63274	5.68242	1.75562	-11.13678	5.41485	4.77171	1.32642	-5.88007	3.50252	2.56657	2.81482	-15.10704	4.40562	4.57222	2.12769	-3.97579	7.12404	4.51832	4.57319	-4.78646	5.13379	5.11726	4.88466	-8.03637	4.98585	-0.90120	4.58688	-11.55268
17	4.69184	1.31902	4.96640	1.47714	2.52841	1.19858	-10.56342	1.44443	3.63017	0.91069	3.03550	1.73285	2.51039	1.06957	-11.62172	0.67238	2.21836	4.10732	0.97795	-7.14941	4.23959	3.58489	2.73980	-13.40813	6.01522	6.37130	3.55206	-11.76771	3.04599	1.44701	1.74874	-11.36553	4.47645	4.32289	1.60681	-8.68855	5.20655	3.79996	4.00114	-14.12052	5.25425	5.55501	1.78876	-16.33337	4.22397	2.50330	2.60276	-9.35920	4.56832	6.44189	2.02512	-10.36130	5.42455	5.51519	1.94678	-12.57083	5.29955	5.73536	2.36971	-14.65982	4.10623	3.18848	1.26465	-1.93621	4.15500	4.92703	2.21271	-10.13468	5.18636	2.66499	2.26200	-11.47950	3.63549	0.94733	3.29230	-10.39431	3.83245	6.12178	1.44784	-11.14159	5.67607	5.22862	1.24602	-5.83202	3.66871	2.87822	2.83269	-15.12778	4.58637	4.93197	1.90713	-4.00041	7.05613	4.71422	4.48347	-4.74131	5.04359	5.42073	4.67705	-8.02597	4.96964	-0.45564	4.45936	-11.51470
18	4.77210	1.26806	5.19957	1.38023	2.43957	1.14908	-10.57200	1.43715	3.61287	0.93553	3.28354	1.69535	2.45914	1.06159	-11.68064	0.65028	2.19348	4.21951	1.01952	-7.17466	4.29542	3.92347	2.71348	-13.41415	6.04289	6.58743	3.33913	-11.76356	3.01121	1.66863	1.55301	-11.45604	4.56445	4.44265	1.81588	-8.63219	5.17567	3.86410	4.00665	-14.15670	5.31499	5.83211	1.74598	-16.33439	4.12286	2.63734	2.52846	-9.35516	4.51576	6.48311	1.99082	-10.40829	5.36801	5.66666	1.92884	-12.58252	5.40996	5.86683	2.52459	-14.64163	4.12720	3.39515	1.23268	-1.92352	4.25572	5.28530	1.97008	-10.14528	5.27536	2.94750	2.36124	-11.46841	3.84602	1.58765	2.95773	-10.41629	3.95739	6.45472	1.19810	-11.15494	5.87203	5.59289	1.17676	-5.80563	3.78398	3.16426	2.81743	-15.17036	4.69594	5.19779	1.79243	-4.05044	6.88346	4.78676	4.41347	-4.72353	4.87275	5.65098	4.50708	-8.02525	4.87779	-0.02462	4.27284	-11.50697
19	4.76650	1.22333	5.32964	1.29338	2.42094	1.10057	-10.58304	1.42824	3.53711	0.96011	3.46738	1.64536	2.45060	1.02690	-11.74952	0.63134	2.08235	4.21256	1.13947	-7.20010	4.27557	4.18257	2.68856	-13.43193	5.97999	6.70524	3.20000	-11.75814	2.92048	1.82377	1.39884	-11.55123	4.57832	4.50254	2.00123	-8.59245	5.07577	3.89161	3.96940	-14.21205	5.29874	5.95091	1.81312	-16.31726	3.95337	2.70183	2.49871	-9.36155	4.37615	6.40813	2.01888	-10.45272	5.23888	5.71205	2.06383	-12.60543	5.47019	5.92943	2.74043	-14.62543	4.10739	3.52507	1.31585	-1.92981	4.27556	5.51588	1.88882	-10.15254	5.30316	3.18688	2.43679	-11.48198	3.97202	2.11814	2.66378	-10.44590	4.00845	6.66033	1.06294	-11.16991	6.00015	5.85952	1.17650	-5.79235	3.84734	3.41184	2.82921	-15.22793	4.72869	5.38360	1.76848	-4.11602	6.62878	4.76391	4.36248	-4.73665	4.63302	5.80498	4.39170	-8.03163	4.73241	0.37870	4.12832	-11.52435
20	4.68330	1.18567	5.36679	1.21813	2.46249	1.04806	-10.59398	1.41649	3.41324	0.98370	3.59277	1.58812	2.49746	0.97821	-11.82459	0.61499	1.88973	4.10395	1.31273	-7.22816	4.18836	4.36307	2.68688	-13.45974	5.83465	6.72893	3.13606	-11.74834	2.78394	1.91767	1.30835	-11.64665	4.51797	4.51480	2.15035	-8.56630	4.92285	3.89434	3.90927	-14.28388	5.20102	5.91832	1.96310	-16.28620	3.72726	2.70957	2.51766	-9.37868	4.15668	6.23631	2.08491	-10.49277	5.04418	5.67147	2.30924	-12.63971	5.47693	5.94279	2.97968	-14.60692	4.04710	3.57947	1.51924	-1.95405	4.21823	5.62735	1.95451	-10.15696	5.27562	3.39945	2.48050	-11.51904	4.02280	2.52727	2.47386	-10.47933	3.98885	6.73066	1.05723	-11.18375	6.05993	6.03429	1.26888	-5.78520	3.85788	3.61323	2.89273	-15.29609	4.68131	5.50329	1.80254	-4.18944	6.31489	4.67946	4.31772	-4.78358	4.33628	5.88839	4.31718	-8.04388	4.55161	0.74518	4.08183	-11.56268
21	4.53267	1.15647	5.32654	1.15485	2.53853	0.98596	-10.60520	1.40145	3.24950	1.00574	3.66899	1.52938	2.58538	0.92857	-11.90394	0.60070	1.62504	3.91556	1.50269	-7.26189	4.04262	4.47255	2.70831	-13.49724	5.61812	6.66894	3.12839	-11.73451	2.60945	1.95950	1.27994	-11.74012	4.38731	4.48781	2.25864	-8.55330	4.72959	3.88324	3.82851	-14.37025	5.02325	5.75156	2.15823	-16.24659	3.45504	2.66921	2.56516	-9.40758	3.86910	5.99598	2.15110	-10.52947	4.78980	5.56646	2.59977	-12.68660	5.42585	5.92328	3.19954	-14.58463	3.94692	3.56828	1.81277	-1.99454	4.09050	5.64060	2.11956	-10.16177	5.19873	3.59732	2.47936	-11.57848	4.00790	2.81730	2.41188	-10.51596	3.90380	6.67188	1.16083	-11.19711	6.05327	6.13228	1.44350	-5.78003	3.81562	3.76900	2.99777	-15.37265	4.55402	5.56868	1.85700	-4.26654	5.96145	4.56378	4.26367	-4.86654	3.99362	5.91311	4.25087	-8.06222	4.34746	1.07204	4.13871	-11.61901
22	4.32546	1.13677	5.22697	1.10512	2.61907	0.91372	-10.61924	1.38330	3.05196	1.02634	3.70812	1.47544	2.68396	0.88922	-11.98728	0.58821	1.30232	3.67044	1.67299	-7.30458	3.84746	4.52410	2.73515	-13.54528	5.34326	6.53988	3.14637	-11.71953	2.40252	1.96109	1.29595	-11.83154	4.19402	4.42708	2.32844	-8.55493	4.50530	3.87068	3.71834	-14.46988	4.77405	5.47909	2.36451	-16.20506	3.14737	2.58835	2.61359	-9.45001	3.52934	5.71806	2.18301	-10.56574	4.48342	5.41912	2.86797	-12.74809	5.31446	5.88227	3.36609	-14.55999	3.80885	3.50848	2.14257	-2.04970	3.90106	5.58221	2.32398	-10.17163	5.07947	3.78679	2.42615	-11.65867	3.93568	3.00039	2.46654	-10.55754	3.76038	6.50477	1.33190	-11.21333	5.98490	6.17377	1.66411	-5.77634	3.72222	3.88776	3.11215	-15.45720	4.35276	5.58897	1.89954	-4.34693	5.58366	4.43778	4.18790	-4.98671	3.61517	5.89276	4.15761	-8.08830	4.12562	1.36102	4.26367	-11.69234
23	4.07258	1.12643	5.08671	1.07073	2.67904	0.83711	-10.63988	1.36259	2.82550	1.04631	3.72258	1.43192	2.76099	0.86613	-12.07554	0.57748	0.93954	3.39252	1.79633	-7.35927	3.61234	4.53306	2.74200	-13.60537	5.02366	6.35859	3.15835	-11.70780	2.16738	1.93454	1.33100	-11.92228	3.94891	4.33731	2.36637	-8.57321	4.25686	3.86686	3.57451	-14.58156	4.46927	5.14109	2.55674	-16.16878	2.81598	2.47738	2.63862	-9.50776	3.15551	5.42716	2.16475	-10.60525	4.13566	5.24998	3.06331	-12.82626	5.14505	5.82641	3.46365	-14.53700	3.63674	3.41998	2.44926	-2.11859	3.65975	5.47929	2.51075	-10.19129	4.92674	3.96874	2.32715	-11.75660	3.81302	3.09562	2.60094	-10.60718	3.56741	6.26262	1.52131	-11.23748	5.86223	6.17857	1.88282	-5.77729	3.58140	3.98220	3.20063	-15.55048	4.09078	5.56880	1.91447	-4.43306	5.19334	4.31346	4.08188	-5.14360	3.20979	5.83766	4.01294	-8.12499	3.88617	1.61452	4.40062	-11.78419
24	3.78476	1.12374	4.92361	1.05025	2.70278	0.76474	-10.67099	1.34003	2.57494	1.06675	3.72203	1.40210	2.79450	0.85633	-12.17019	0.56862	0.55692	3.10675	1.85798	-7.42833	3.34730	4.51347	2.70782	-13.67880	4.67314	6.14286	3.14021	-11.70417	1.90833	1.89007	1.36027	-12.01439	3.66611	4.22648	2.37847	-8.60898	3.98995	3.87240	3.40811	-14.70346	4.12971	4.78050	2.71892	-16.14414	2.47373	2.34952	2.62525	-9.58163	2.76638	5.13768	2.10332	-10.65121	3.75972	5.07517	3.16535	-12.92227	4.92575	5.75995	3.49398	-14.52112	3.43610	3.32059	2.68715	-2.20092	3.37732	5.35524	2.63856	-10.22437	4.75129	4.14012	2.20231	-11.86779	3.64572	3.12801	2.76452	-10.66801	3.33499	5.98446	1.68591	-11.27518	5.69391	6.16215	2.05546	-5.78856	3.39881	4.06329	3.24006	-15.65401	3.78828	5.51086	1.90240	-4.52829	4.80105	4.19812	3.94002	-5.33457	2.78503	5.75239	3.80909	-8.17603	3.62586	1.83353	4.49321	-11.89878
