	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d
17	3.26698	0.64560	10.62964	0.60599	-4.27154	0.51194	1.48850	0.50845	0.44660	0.36225	-2.53121	0.58409	1.22087	0.52501	-2.14162	2.75956	10.99167	-5.01016	2.04782	0.20407	-2.72790	4.13087	11.14615	-5.00811	1.09420	0.11847	-3.23206	2.51229	10.06550	-4.08116	2.14218	0.35993	-2.85984	1.56949	1.02267	-2.70094	3.92978	9.73832	-3.74964	2.01896	0.31348	-1.95391	1.23876	-0.14849	-1.86047	3.47900	11.34278	-4.37577	0.67808	0.40912	-2.33547	3.75274	10.27003	-4.09144	1.85392	0.84447	-1.93300	2.50211	10.29573	-3.64648	1.02075	0.81731	-3.56690	3.06947	11.18697	-4.20954
18	3.22513	0.65511	10.46284	0.62841	-4.03969	0.68207	1.39805	0.52416	0.81485	0.28531	-3.27099	0.71134	1.13198	1.02630	-3.30736	2.63725	10.82171	-4.97308	1.90446	0.75533	-4.09001	4.08645	10.94346	-4.86045	1.03580	0.48627	-4.29188	2.42641	9.97137	-4.10501	2.12474	0.79753	-3.64398	1.47212	0.84294	-1.84973	3.88293	9.61487	-3.45895	1.92202	0.79559	-2.94749	1.18653	0.53188	-3.04883	3.42758	11.17172	-4.29506	0.56833	0.98718	-3.69654	3.71989	9.91237	-3.36845	1.79681	1.42178	-3.13495	2.48155	10.09507	-3.12043	0.83774	0.50373	-2.69917	3.13899	11.17217	-4.13606
19	3.20823	0.67013	10.22831	0.64444	-3.57965	0.75223	1.30336	0.54129	1.02494	0.45041	-3.58931	1.30405	1.03111	1.33467	-4.02016	2.55147	10.57417	-4.62717	1.78279	1.12648	-4.92699	4.05763	10.58819	-4.30127	0.97038	0.62636	-4.74930	2.37426	9.78958	-3.84556	2.07875	1.02765	-3.99001	1.34358	0.68000	-0.94269	3.85972	9.41583	-2.92346	1.82699	1.05045	-3.43785	1.15447	1.01123	-3.67814	3.44434	10.97699	-3.95256	0.44163	1.35964	-4.55763	3.69124	9.55246	-2.66557	1.73102	1.83153	-3.93301	2.44625	9.88307	-2.65279	0.67291	0.20139	-1.65731	3.24096	11.04618	-3.66880
20	3.20417	0.69152	9.96812	0.64679	-3.04538	0.70931	1.20513	0.56116	1.05798	0.55833	-3.45114	1.64567	0.91743	1.38058	-4.11132	2.49829	10.28860	-4.11757	1.68278	1.24379	-5.07246	4.03259	10.15007	-3.52562	0.89186	0.51015	-4.51626	2.34888	9.55719	-3.41943	2.00891	1.04323	-3.87190	1.17607	0.61786	-0.24218	3.86343	9.19526	-2.32639	1.74104	1.09049	-3.40420	1.13370	1.24231	-3.64452	3.51083	10.78684	-3.47713	0.30913	1.46507	-4.76915	3.65751	9.24721	-2.15260	1.66914	1.98407	-4.15401	2.38054	9.68279	-2.33848	0.52122	0.00226	-0.72538	3.34129	10.83701	-3.00584
21	3.20010	0.71958	9.72626	0.63802	-2.58356	0.61214	1.10031	0.58767	0.96789	0.56353	-2.95098	1.63382	0.78683	1.21170	-3.62504	2.46901	10.01306	-3.60900	1.60049	1.15760	-4.57803	4.00234	9.72126	-2.76898	0.79059	0.22132	-3.72660	2.34025	9.32077	-2.96936	1.92822	0.91339	-3.39821	0.96758	0.69492	0.09674	3.89110	9.00480	-1.84610	1.65841	0.99497	-2.96640	1.11127	1.27261	-3.03103	3.59859	10.62133	-3.01228	0.17823	1.35883	-4.37994	3.61368	9.02922	-1.90058	1.61321	1.89577	-3.79217	2.27518	9.50859	-2.20643	0.36828	-0.04225	-0.10908	3.41067	10.59106	-2.35575
22	3.18423	0.75310	9.53447	0.62421	-2.28791	0.52868	0.98422	0.62488	0.84810	0.52121	-2.27372	1.33312	0.63265	0.94994	-2.78889	2.45175	9.78691	-3.22638	1.53182	0.98848	-3.66853	3.95985	9.37762	-2.22336	0.65743	-0.10145	-2.67594	2.33549	9.11381	-2.60488	1.85114	0.75037	-2.75760	0.72262	0.90922	0.04137	3.93259	8.87514	-1.58663	1.56920	0.87195	-2.31532	1.07407	1.19814	-2.06756	3.67507	10.49154	-2.66692	0.04860	1.15892	-3.59095	3.55565	8.90112	-1.88729	1.55392	1.67727	-3.02448	2.13029	9.36880	-2.23513	0.20076	0.07820	0.11071	3.43318	10.36085	-1.87267
23	3.14642	0.78875	9.40069	0.61115	-2.18259	0.48514	0.85208	0.67235	0.78715	0.50596	-1.62956	0.90297	0.44925	0.72213	-1.89227	2.43222	9.62624	-3.02610	1.46833	0.85461	-2.65119	3.90004	9.14688	-1.97560	0.48933	-0.33471	-1.69352	2.32244	8.95002	-2.37904	1.78274	0.66476	-2.16233	0.45170	1.22465	-0.33203	3.97182	8.80968	-1.55755	1.46425	0.82430	-1.65830	1.01072	1.12682	-1.05580	3.70968	10.39660	-2.49005	-0.08566	0.98186	-2.67357	3.47723	8.83223	-2.03275	1.47523	1.47298	-2.14844	1.95338	9.26069	-2.37403	0.01494	0.33414	-0.02810	3.40456	10.18319	-1.62556
24	3.07869	0.82151	9.30690	0.60127	-2.23148	0.46186	0.69972	0.72300	0.83714	0.53788	-1.18494	0.56206	0.23566	0.61929	-1.18993	2.39672	9.52318	-2.99925	1.39321	0.82544	-1.81351	3.81883	9.00947	-2.00306	0.29151	-0.40842	-1.02573	2.29056	8.82301	-2.29497	1.71315	0.72490	-1.78054	0.16884	1.57976	-0.87815	3.99073	8.78275	-1.69467	1.33591	0.91614	-1.16608	0.91291	1.14949	-0.26578	3.67902	10.31456	-2.46587	-0.23176	0.89867	-1.86698	3.37175	8.77234	-2.23426	1.36041	1.39110	-1.44849	1.75555	9.17015	-2.55866	-0.18260	0.67497	-0.41419	3.32634	10.05972	-1.60113
25	2.97670	0.84642	9.22106	0.59349	-2.36369	0.43460	0.52523	0.76589	1.00642	0.57540	-1.02080	0.50121	-0.00365	0.68068	-0.86365	2.33453	9.45334	-3.09244	1.28936	0.92109	-1.32308	3.71209	8.92041	-2.21390	0.07670	-0.30090	-0.79141	2.22992	8.70967	-2.31791	1.62076	0.93815	-1.68277	-0.10935	1.90536	-1.43631	3.97448	8.75305	-1.90085	1.17957	1.16049	-0.93122	0.77734	1.31145	0.14971	3.57120	10.20723	-2.53018	-0.39692	0.92607	-1.31410	3.23752	8.67811	-2.39371	1.19748	1.47516	-1.09934	1.54998	9.08138	-2.72427	-0.37897	1.04669	-0.91583	3.20390	9.96527	-1.73628
26	2.84230	0.86017	9.11224	0.58586	-2.50041	0.40433	0.33105	0.79137	1.26945	0.58011	-1.12524	0.57466	-0.25943	0.89493	-0.93130	2.23883	9.38443	-3.23250	1.14893	1.13537	-1.23586	3.57665	8.82887	-2.49505	-0.13889	-0.02161	-0.98600	2.13498	8.58391	-2.38784	1.48675	1.26092	-1.84311	-0.36511	2.14524	-1.87375	3.91608	8.68217	-2.08354	0.99566	1.52376	-0.96135	0.60609	1.59588	0.18486	3.39043	10.03989	-2.60205	-0.58608	1.04672	-1.06223	3.08161	8.52938	-2.44036	0.98282	1.71600	-1.13550	1.35156	8.98376	-2.81656	-0.56027	1.39735	-1.40812	3.04831	9.86549	-1.94537
27	2.68482	0.86205	8.96264	0.57705	-2.57680	0.39579	0.12386	0.79586	1.58171	0.54360	-1.42261	0.60174	-0.51918	1.21779	-1.31195	2.10724	9.28433	-3.34579	0.97435	1.44669	-1.51545	3.41376	8.69679	-2.74446	-0.34286	0.39660	-1.50960	2.00995	8.43256	-2.44108	1.30896	1.62528	-2.18023	-0.58569	2.27067	-2.11058	3.81829	8.54562	-2.17622	0.78992	1.93895	-1.19868	0.40555	1.93718	-0.05049	3.15964	9.80054	-2.61289	-0.79872	1.22873	-1.08550	2.91839	8.33242	-2.34775	0.72242	2.07009	-1.47515	1.17483	8.87492	-2.80698	-0.71609	1.68516	-1.78845	2.87644	9.73393	-2.13924
28	2.51958	0.85407	8.77412	0.56751	-2.55706	0.42410	-0.08753	0.78301	1.89402	0.48407	-1.80607	0.60852	-0.77108	1.58839	-1.86374	1.94361	9.13066	-3.37387	0.77591	1.81926	-2.04790	3.23107	8.51256	-2.89130	-0.53030	0.89686	-2.20784	1.86957	8.25911	-2.43173	1.10154	1.96954	-2.60244	-0.76925	2.28111	-2.12207	3.69324	8.34206	-2.14749	0.57178	2.33552	-1.55003	0.18520	2.25345	-0.39302	2.91594	9.50836	-2.52532	-1.02679	1.43846	-1.30650	2.76530	8.11105	-2.13464	0.43071	2.46706	-1.96659	1.03111	8.76246	-2.70422	-0.84297	1.89052	-2.00053	2.70682	9.56668	-2.24789
29	2.36351	0.84034	8.56540	0.55887	-2.43936	0.47114	-0.29451	0.76098	2.16257	0.43597	-2.17193	0.69341	-1.00639	1.93554	-2.43235	1.75884	8.92129	-3.28967	0.56816	2.20745	-2.68114	3.04282	8.29202	-2.91015	-0.70141	1.40443	-2.91701	1.73321	8.07688	-2.34143	0.88412	2.25478	-3.02315	-0.92446	2.19896	-1.93125	3.55917	8.09186	-1.99957	0.35187	2.66265	-1.91750	-0.04244	2.47867	-0.69032	2.69773	9.20488	-2.34191	-1.25635	1.64706	-1.62619	2.63633	7.89805	-1.85344	0.12779	2.82189	-2.46533	0.92588	8.66125	-2.54478	-0.94604	2.01430	-2.03509	2.55413	9.37694	-2.23393
30	2.22982	0.82638	8.36332	0.55337	-2.25022	0.51003	-0.49018	0.73740	2.35373	0.42367	-2.43802	0.86939	-1.21851	2.19185	-2.88168	1.56910	8.67636	-3.10299	0.36518	2.56201	-3.27029	2.86699	8.06534	-2.81806	-0.85715	1.84307	-3.50198	1.61743	7.90515	-2.18100	0.67149	2.44738	-3.35127	-1.06435	2.06422	-1.59824	3.43494	7.82657	-1.76061	0.13878	2.88308	-2.21775	-0.26295	2.58605	-0.85100	2.53258	8.93460	-2.09729	-1.47260	1.83001	-1.95367	2.53611	7.72625	-1.56767	-0.16438	3.06228	-2.84225	0.85622	8.58630	-2.37329	-1.03730	2.06738	-1.91211	2.42523	9.18598	-2.10084
31	2.12445	0.81754	8.19315	0.55341	-2.03134	0.52815	-0.67088	0.71577	2.45156	0.43728	-2.56083	1.06531	-1.40393	2.31821	-3.12319	1.39055	8.42840	-2.84989	0.17599	2.83884	-3.71653	2.71967	7.86085	-2.65265	-0.99717	2.15444	-3.87406	1.53196	7.76720	-1.98769	0.46882	2.51998	-3.50822	-1.19954	1.92431	-1.20073	3.33361	7.58046	-1.47921	-0.06299	2.98178	-2.40124	-0.46510	2.58744	-0.85087	2.43149	8.73093	-1.84042	-1.66598	1.96740	-2.22122	2.45910	7.61711	-1.32806	-0.42880	3.15796	-3.04217	0.80980	8.54444	-2.22600	-1.13009	2.06527	-1.67001	2.31946	9.01583	-1.88682
32	2.04505	0.81691	8.07168	0.55968	-1.82479	0.52645	-0.83773	0.69576	2.46216	0.44977	-2.53443	1.22386	-1.56472	2.31406	-3.12924	1.23504	8.21417	-2.58109	0.00209	3.00990	-3.98052	2.60950	7.69846	-2.44944	-1.12225	2.31269	-3.99518	1.47729	7.68148	-1.80907	0.27247	2.48361	-3.46572	-1.33580	1.81878	-0.80915	3.25815	7.38181	-1.21444	-0.25502	2.97545	-2.45523	-0.64559	2.51172	-0.70354	2.38810	8.61033	-1.61604	-1.83576	2.04803	-2.39138	2.39300	7.57418	-1.16132	-0.65888	3.12122	-3.06298	0.76854	8.53156	-2.12265	-1.23384	2.02609	-1.35139	2.23080	8.88147	-1.64426
33	1.98220	0.82452	8.00368	0.57002	-1.66199	0.51107	-0.99585	0.67508	2.40636	0.44441	-2.37814	1.32444	-1.70694	2.20765	-2.92335	1.10731	8.06405	-2.34725	-0.16219	3.07073	-4.06937	2.53407	7.58652	-2.23577	-1.23725	2.32580	-3.87480	1.44332	7.64982	-1.67748	0.07403	2.37624	-3.24323	-1.47520	1.76354	-0.46558	3.20226	7.24687	-1.01803	-0.44462	2.89233	-2.38406	-0.80813	2.39475	-0.44900	2.38203	8.56806	-1.44973	-1.98822	2.07506	-2.45836	2.32322	7.58523	-1.07435	-0.85938	2.98837	-2.93161	0.71512	8.53809	-2.07064	-1.35056	1.96911	-0.98201	2.15025	8.79082	-1.42269
34	1.92263	0.83833	7.98135	0.57972	-1.55945	0.48660	-1.15146	0.65098	2.30996	0.42275	-2.12210	1.37164	-1.83644	2.03967	-2.55823	1.00427	7.98476	-2.17365	-0.32688	3.04014	-4.00839	2.48018	7.51915	-2.03740	-1.34931	2.22698	-3.55680	1.41319	7.65988	-1.60535	-0.13447	2.22550	-2.88468	-1.61725	1.74875	-0.17811	3.15578	7.17951	-0.92088	-0.64074	2.75426	-2.19377	-0.95959	2.27534	-0.14485	2.38525	8.58163	-1.34733	-2.13129	2.06285	-2.43385	2.23750	7.62937	-1.06289	-1.04316	2.81472	-2.69684	0.63768	8.55097	-2.06928	-1.47549	1.91144	-0.56545	2.06719	8.74549	-1.25879
35	1.85343	0.85542	7.98970	0.58449	-1.52011	0.45474	-1.30943	0.62135	2.19447	0.39663	-1.79633	1.38099	-1.95737	1.84548	-2.08984	0.91647	7.95846	-2.05438	-0.50303	2.94902	-3.82247	2.42877	7.48112	-1.87913	-1.46592	2.05969	-3.10141	1.37001	7.69686	-1.59625	-0.35685	2.04926	-2.45058	-1.76128	1.75316	0.06676	3.10924	7.17369	-0.92865	-0.84875	2.57604	-1.89396	-1.10636	2.17819	0.16403	2.37084	8.62465	-1.30473	-2.27033	2.01887	-2.32341	2.12955	7.68607	-1.11386	-1.22431	2.64866	-2.40878	0.53245	8.55598	-2.10908	-1.60004	1.86632	-0.10368	1.97008	8.74075	-1.17478
36	1.76584	0.87246	8.01428	0.58315	-1.53837	0.41589	-1.47224	0.58570	2.07325	0.37823	-1.42802	1.36608	-2.07241	1.64746	-1.56548	0.83189	7.96144	-1.97203	-0.69845	2.82927	-3.53960	2.36138	7.45697	-1.78317	-1.59369	1.86449	-2.57104	1.30320	7.74697	-1.64591	-0.59186	1.86754	-2.00227	-1.90710	1.75950	0.28553	3.05560	7.21465	-1.02637	-1.06816	2.37147	-1.50471	-1.25429	2.11044	0.45096	2.32010	8.67826	-1.31545	-2.40827	1.93312	-2.11579	2.00029	7.74707	-1.20961	-1.41287	2.50615	-2.10151	0.40403	8.54433	-2.17358	-1.71528	1.84305	0.38372	1.85020	8.76457	-1.18086
37	1.65744	0.88633	8.04330	0.57625	-1.60254	0.37125	-1.64008	0.54561	1.95554	0.37503	-1.04531	1.33224	-2.18340	1.45742	-1.02569	0.73928	7.97537	-1.91215	-0.91480	2.70741	-3.19287	2.26535	7.43611	-1.76514	-1.73601	1.67641	-2.02531	1.21131	7.80042	-1.74067	-0.83475	1.70158	-1.58487	-2.05504	1.75905	0.48457	2.99093	7.28074	-1.18783	-1.29268	2.15911	-1.06061	-1.40972	2.07350	0.69199	2.22619	8.72775	-1.36629	-2.54727	1.79661	-1.80426	1.85730	7.81476	-1.33254	-1.61237	2.37831	-1.79248	0.26334	8.51408	-2.24493	-1.81472	1.84602	0.85642	1.70583	8.79719	-1.27077
38	1.53214	0.89533	8.06853	0.56588	-1.69591	0.32674	-1.81126	0.50415	1.84921	0.38623	-0.67548	1.27800	-2.29151	1.28413	-0.50834	0.62970	7.98752	-1.86698	-1.14866	2.59694	-2.80691	2.13691	7.41237	-1.82399	-1.88972	1.52305	-1.51358	1.10029	7.85572	-1.86384	-1.07881	1.57064	-1.21984	-2.20702	1.74787	0.65875	2.91553	7.34964	-1.38118	-1.51332	1.96106	-0.60672	-1.57881	2.06372	0.87144	2.09504	8.75868	-1.43693	-2.68778	1.62513	-1.41217	1.71193	7.88930	-1.46357	-1.81935	2.25010	-1.48113	0.12446	8.46932	-2.31031	-1.89759	1.86947	1.26367	1.54323	8.82570	-1.42052
39	1.39855	0.90005	8.08962	0.55832	-1.80121	0.29290	-1.98258	0.46522	1.75930	0.40296	-0.34042	1.20590	-2.39742	1.13850	-0.04989	0.49906	7.99151	-1.83418	-1.39363	2.49671	-2.42234	1.98136	7.38384	-1.94018	-2.04416	1.41923	-1.06612	0.98053	7.91448	-2.00046	-1.31551	1.48367	-0.89936	-2.36671	1.72022	0.79919	2.83544	7.40743	-1.57124	-1.72168	1.79579	-0.17924	-1.76547	2.07221	0.98821	1.94294	8.76912	-1.51207	-2.82843	1.45297	-0.98511	1.57405	7.96899	-1.58587	-2.02440	2.11500	-1.16020	0.00043	8.42356	-2.36468	-1.96837	1.89874	1.57066	1.37455	8.85801	-1.60100
40	1.26666	0.90256	8.11415	0.56104	-1.90447	0.27637	-2.15020	0.43247	1.68709	0.41454	-0.04857	1.11528	-2.50178	1.03051	0.32465	0.35025	7.98769	-1.81318	-1.64290	2.39728	-2.03321	1.81063	7.35445	-2.08459	-2.18664	1.36882	-0.70127	0.86323	7.97508	-2.13209	-1.53543	1.43423	-0.60825	-2.53691	1.66537	0.90752	2.75770	7.45634	-1.73078	-1.91259	1.67358	0.20226	-1.97046	2.08837	1.05397	1.79033	8.77688	-1.58922	-2.96673	1.30962	-0.56273	1.44839	8.05526	-1.68981	-2.21555	1.98159	-0.83654	-0.10106	8.39578	-2.40749	-2.03303	1.92151	1.76788	1.21380	8.91173	-1.78860
41	1.14441	0.90477	8.15040	0.57606	-1.99488	0.27240	-2.31086	0.40856	1.63068	0.41522	0.19374	1.01600	-2.60554	0.96219	0.61026	0.19261	7.98029	-1.80333	-1.89023	2.29157	-1.65805	1.64090	7.33226	-2.22561	-2.31037	1.36772	-0.43096	0.75629	8.03487	-2.23674	-1.73186	1.40562	-0.35142	-2.71505	1.57578	0.99798	2.68478	7.51002	-1.85140	-2.08399	1.59727	0.51835	-2.19239	2.09596	1.09298	1.65477	8.80510	-1.67185	-3.09999	1.20797	-0.16875	1.33354	8.14966	-1.77264	-2.38363	1.86646	-0.53375	-0.17961	8.39688	-2.43702	-2.09552	1.93621	1.86073	1.07204	8.99407	-1.96047
42	1.03574	0.90713	8.20017	0.60032	-2.06287	0.26813	-2.46241	0.39502	1.58439	0.40468	0.38446	0.92084	-2.70998	0.92752	0.81887	0.03807	7.97623	-1.80625	-2.12973	2.17814	-1.32612	1.48762	7.32458	-2.33150	-2.41781	1.40139	-0.25279	0.66154	8.09121	-2.30028	-1.90280	1.37853	-0.13736	-2.89244	1.45608	1.07692	2.61370	7.57290	-1.93628	-2.23572	1.56288	0.75016	-2.42849	2.06972	1.13486	1.54717	8.86770	-1.75646	-3.22565	1.14523	0.18196	1.22358	8.24977	-1.83572	-2.52473	1.77771	-0.26797	-0.23988	8.42265	-2.44575	-2.15679	1.94673	1.86613	0.95410	9.09629	-2.09074
43	0.94063	0.90850	8.25735	0.63083	-2.09977	0.25014	-2.60366	0.39214	1.53913	0.38571	0.53160	0.83511	-2.81638	0.91590	0.97495	-0.10381	7.98098	-1.82234	-2.35573	2.05428	-1.04040	1.35958	7.32945	-2.37389	-2.51748	1.44619	-0.14780	0.57473	8.13784	-2.31780	-2.04982	1.33879	0.04170	-3.05745	1.32164	1.13890	2.53861	7.63267	-1.98939	-2.36943	1.55803	0.88892	-2.67477	1.98861	1.19435	1.47025	8.96585	-1.83122	-3.34160	1.10670	0.47941	1.11359	8.35174	-1.88121	-2.63938	1.70860	-0.03106	-0.28684	8.45820	-2.41963	-2.21452	1.95260	1.81700	0.85891	9.20208	-2.16271
44	0.85710	0.90699	8.31223	0.66475	-2.09865	0.21179	-2.73368	0.39902	1.48632	0.36376	0.64947	0.75712	-2.92601	0.91448	1.10406	-0.22764	7.99305	-1.84424	-2.56330	1.91828	-0.77542	1.25749	7.33761	-2.33647	-2.61781	1.48060	-0.09219	0.49177	8.16660	-2.28757	-2.17674	1.28115	0.20237	-3.19875	1.18880	1.17769	2.45539	7.67839	-2.01336	-2.48913	1.56347	0.93919	-2.92587	1.84991	1.26149	1.41806	9.08754	-1.88157	-3.44616	1.07430	0.72068	1.00426	8.45154	-1.90563	-2.73128	1.64302	0.19959	-0.32236	8.48728	-2.34132	-2.26177	1.94913	1.75725	0.77981	9.29579	-2.17902
45	0.78300	0.90090	8.35519	0.69645	-2.05259	0.15875	-2.85143	0.41451	1.42047	0.34546	0.75196	0.68755	-3.03934	0.90830	1.21692	-0.33157	8.00537	-1.85740	-2.74797	1.77646	-0.50510	1.17680	7.34209	-2.21881	-2.72372	1.49383	-0.06657	0.41309	8.17301	-2.21014	-2.28818	1.21063	0.35531	-3.30746	1.06549	1.19376	2.36477	7.71373	-2.00976	-2.59903	1.56034	0.93258	-3.17486	1.66662	1.31422	1.37870	9.20835	-1.88941	-3.53863	1.03156	0.91305	0.89923	8.53463	-1.88762	-2.80603	1.56328	0.43382	-0.34441	8.49853	-2.19381	-2.28912	1.92819	1.73161	0.70744	9.36578	-2.15378
46	0.71748	0.88914	8.37780	0.71866	-1.95413	0.11719	-2.95550	0.43746	1.33876	0.33475	0.85117	0.63317	-3.15571	0.88337	1.30745	-0.41574	8.01099	-1.84563	-2.90631	1.64090	-0.22620	1.11188	7.33782	-2.03140	-2.83526	1.48452	-0.04955	0.34248	8.15481	-2.08316	-2.38782	1.13475	0.50632	-3.37875	0.94965	1.20032	2.27153	7.74827	-1.97914	-2.70272	1.53463	0.92383	-3.41215	1.45780	1.33664	1.34042	9.29980	-1.83846	-3.61883	0.96550	1.07056	0.80427	8.58156	-1.79183	-2.86827	1.46009	0.66250	-0.34829	8.48683	-1.96336	-2.28921	1.87633	1.77981	0.63327	9.40231	-2.10010
47	0.66160	0.87220	8.37464	0.72692	-1.79927	0.14530	-3.04377	0.46664	1.24033	0.32980	0.95939	0.59935	-3.27254	0.83226	1.35666	-0.48051	8.00807	-1.79730	-3.03636	1.52419	0.04376	1.05770	7.31888	-1.78896	-2.94737	1.45345	-0.00634	0.28550	8.10848	-1.89610	-2.47563	1.05739	0.66820	-3.41181	0.83387	1.21844	2.18267	7.78532	-1.92420	-2.80211	1.47995	0.95963	-3.62580	1.24115	1.34163	1.29936	9.34459	-1.72940	-3.68592	0.87240	1.20057	0.72822	8.58691	-1.59132	-2.92071	1.33326	0.88141	-0.33104	8.45037	-1.64338	-2.25943	1.77537	1.92992	0.55087	9.39449	-2.02347
48	0.61693	0.85201	8.34274	0.72108	-1.58844	0.24430	-3.11340	0.50049	1.12447	0.32650	1.08978	0.58916	-3.38573	0.75115	1.39857	-0.52546	7.99798	-1.70638	-3.13704	1.43203	0.29023	1.01069	7.28099	-1.50915	-3.05095	1.40126	0.09655	0.24805	8.03441	-1.63646	-2.54794	0.97994	0.86117	-3.40938	0.70774	1.26845	2.10272	7.81533	-1.84642	-2.89468	1.39807	1.05716	-3.80426	1.02787	1.33087	1.26093	9.34272	-1.57833	-3.73776	0.75811	1.30279	0.67905	8.55596	-1.27610	-2.96470	1.18182	1.10047	-0.29574	8.38539	-1.23763	-2.20158	1.60672	2.19157	0.45520	9.32915	-1.91707
49	0.58300	0.83161	8.27825	0.70296	-1.32300	0.37456	-3.16171	0.53664	0.98912	0.32620	1.24808	0.60526	-3.49022	0.63601	1.45039	-0.55117	7.97835	-1.56796	-3.20774	1.35963	0.51444	0.96960	7.22373	-1.21071	-3.13553	1.33093	0.26836	0.23345	7.94077	-1.29972	-2.59939	0.90184	1.10012	-3.37848	0.55776	1.36469	2.03123	7.81832	-1.73526	-2.97342	1.29179	1.21683	-3.93907	0.82219	1.33016	1.23389	9.30181	-1.39620	-3.77112	0.62689	1.37170	0.65685	8.48769	-0.85297	-2.99999	1.00890	1.31399	-0.25308	8.28052	-0.75817	-2.12215	1.35526	2.55011	0.34322	9.19483	-1.76303
50	0.55625	0.81479	8.17408	0.67537	-1.00198	0.51241	-3.18731	0.57109	0.83288	0.33844	1.43491	0.64224	-3.58124	0.48755	1.52227	-0.56107	7.94173	-1.37322	-3.24821	1.29823	0.73938	0.93371	7.14721	-0.90296	-3.19218	1.24822	0.49755	0.23879	7.83287	-0.89093	-2.62430	0.82043	1.38644	-3.33148	0.36823	1.50683	1.96541	7.77122	-1.56750	-3.03005	1.16274	1.43985	-4.02571	0.62478	1.36798	1.22374	9.22331	-1.17296	-3.78183	0.48297	1.44308	0.65040	8.37198	-0.34686	-3.02448	0.82418	1.48520	-0.21895	8.11643	-0.22104	-2.03361	1.01149	2.96056	0.21794	8.98793	-1.54039
