	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0004_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0004_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0004_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0004_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0004_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0004_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_05.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_05.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_05.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_05.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_05.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_05.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d
	L_PELVIS_ANG	L_PELVIS_ANG	LHIP_ANG	LHIP_ANG	LKNEE_ANG	LKNEE_ANG	R_PELVIS_ANG	R_PELVIS_ANG	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.14036	0.89098	-10.35492	2.27475	-4.24105	0.73267	3.12954	0.73022	2.61393	1.49596	-4.03940	0.80703	-0.67191	-12.38452	-4.79280	3.45380	2.92312	-5.40276	1.36238	-9.34923	-4.54105	3.66001	4.15280	-4.28979	-0.73521	-10.54220	-4.83048	3.21929	2.66756	-3.17049	1.06893	-9.43874	-3.87654	4.00588	3.17256	-3.74620	0.27943	-11.70993	-3.26837	1.90497	0.69008	-3.95145	-0.05365	-10.27971	-3.65811	3.07956	0.15753	-2.86089	-1.27499	-12.69886	-5.56703	2.45084	4.04871	-4.46896	0.62197	-11.58746	-3.90930	2.44356	4.12402	-4.86158	0.66632	-5.20363	-3.72575	3.94800	1.58899	-3.60250
2	0.23528	0.92262	-10.57539	2.30024	-4.13134	0.66943	3.14377	0.70381	2.91202	1.58728	-4.63713	0.99777	-0.63265	-12.76515	-4.53597	3.41123	3.19093	-6.16430	1.41749	-9.66197	-4.41127	3.64464	4.47058	-4.79526	-0.72243	-10.84673	-4.75802	3.21179	3.03777	-3.83323	1.25816	-9.35604	-4.00840	4.05201	3.55995	-4.50507	0.29933	-11.80687	-3.17075	1.97324	0.84268	-4.20279	0.10921	-10.38433	-3.52306	3.05578	0.30399	-3.14972	-1.19702	-13.21725	-5.19778	2.52814	4.50704	-5.45070	0.75841	-11.61671	-4.15579	2.48551	4.46562	-5.76943	0.82706	-5.52344	-3.42106	3.93159	1.82968	-3.86366
3	0.35840	0.95883	-10.59848	2.30889	-4.36405	0.62718	3.19369	0.67902	3.23448	1.63947	-5.24437	1.09989	-0.56578	-12.92123	-4.66635	3.40282	3.42154	-6.68767	1.48065	-9.85430	-4.56923	3.66532	4.80570	-5.37063	-0.70587	-11.01544	-4.93247	3.23664	3.43668	-4.66712	1.47396	-9.06543	-4.49821	4.12369	3.94913	-5.37946	0.34356	-11.66064	-3.47918	2.06901	1.06584	-4.57836	0.30200	-10.30409	-3.73611	3.09175	0.55978	-3.64776	-1.07853	-13.49341	-5.09921	2.63648	4.95371	-6.33761	0.94464	-11.37055	-4.80397	2.56546	4.78825	-6.49797	1.03096	-5.70121	-3.49174	3.95207	2.12967	-4.03274
4	0.52445	0.99794	-10.40942	2.30744	-4.90096	0.62834	3.29508	0.65875	3.58918	1.64794	-5.77955	1.12456	-0.45865	-12.83082	-5.16163	3.45048	3.61371	-6.89898	1.56863	-9.88079	-5.01440	3.73390	5.17077	-5.94375	-0.66064	-11.00507	-5.38579	3.31223	3.86670	-5.55213	1.72464	-8.58004	-5.23039	4.23644	4.34177	-6.24421	0.42970	-11.26947	-4.13033	2.19624	1.37388	-5.06325	0.53976	-10.02020	-4.27765	3.21499	0.94025	-4.25782	-0.90078	-13.50189	-5.32601	2.79117	5.39665	-7.03893	1.19105	-10.88486	-5.67065	2.69221	5.08403	-6.92399	1.28634	-5.71158	-3.91174	4.02805	2.51485	-4.09289
5	0.75097	1.03790	-10.01922	2.29947	-5.60241	0.62644	3.46488	0.64619	3.99222	1.61549	-6.16975	1.11536	-0.29919	-12.51124	-5.87057	3.57515	3.79326	-6.78552	1.70452	-9.71195	-5.64795	3.86305	5.58242	-6.43300	-0.55504	-10.78708	-6.04078	3.45896	4.33948	-6.35228	2.02288	-7.93986	-6.00854	4.41026	4.74836	-6.96360	0.57851	-10.66525	-4.96003	2.36477	1.77832	-5.59679	0.84074	-9.53918	-5.01466	3.44941	1.46203	-4.86775	-0.64412	-13.23295	-5.82341	3.00896	5.85460	-7.47797	1.50717	-10.24459	-6.50007	2.87474	5.36288	-6.98745	1.60326	-5.54085	-4.55571	4.17862	3.00865	-4.06339
6	1.05951	1.07659	-9.45397	2.28267	-6.26384	0.57046	3.72084	0.64524	4.46562	1.55078	-6.36124	1.11402	-0.06971	-12.00975	-6.56787	3.79313	4.01527	-6.42174	1.91637	-9.33912	-6.29322	4.06965	6.05707	-6.75808	-0.35349	-10.35036	-6.70834	3.69991	4.86834	-6.92282	2.39088	-7.18227	-6.60930	4.66968	5.18415	-7.41095	0.81404	-9.90639	-5.75504	2.59261	2.29042	-6.08284	1.22603	-8.88909	-5.73926	3.81413	2.13611	-5.35572	-0.28828	-12.69458	-6.43028	3.30743	6.35127	-7.59315	1.90577	-9.51994	-7.02965	3.12029	5.65585	-6.71493	1.99398	-5.19422	-5.24161	4.42072	3.63206	-3.99088
