	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d
7	10.87820	1.07742	47.38512	1.25664	57.83996	0.99387	3.48746	0.76963	9.44915	1.25144	40.44135	1.08233	55.18787	1.85898	10.59320	1.72210	10.39586	11.88681	10.14455	48.03703	47.33838	48.57434	58.88458	59.07769	58.09452	3.83625	3.40699	2.98403	11.03455	10.51886	40.78240	41.61583	55.26960	54.94817	12.34137	9.69343	11.20641	47.06459	56.65060	2.43990	8.64052	9.29906	40.19620	40.48720	52.84234	54.39697	8.50921	10.38934	10.49656	48.19891	57.86476	3.12293	11.31074	8.51606	42.70721	39.81474	59.55536	54.47028	13.71886	9.36014	9.89936	10.60230	48.51397	48.18089	59.00766	56.41179	3.87453	2.89899	9.09067	8.31617	39.65196	40.57853	53.56185	54.56869	9.77414	9.89005	13.46696	10.55854	10.12464	45.62421	47.49980	44.81913	58.27392	57.08268	57.05137	5.28161	3.47938	3.55001	10.18055	7.58435	39.57594	39.00352	56.63686	55.62850	12.77293	9.48249
8	11.03895	0.67514	47.18489	1.64908	58.42186	0.99183	3.98110	0.71367	9.79335	1.24212	40.42924	1.03936	56.02676	1.76796	11.38537	1.62479	10.83798	12.23128	10.52187	48.05025	47.14273	48.44216	59.37450	59.65164	58.59149	4.21239	4.00354	3.50175	11.24226	10.88105	40.60235	41.80500	55.45371	56.35905	12.79157	10.74142	11.42546	46.97105	57.23500	2.70649	9.03114	9.72244	40.47970	40.29940	53.90752	55.21099	9.29739	11.17474	10.82504	48.30149	58.78086	3.70249	11.62966	8.86600	42.51395	39.70462	59.90604	55.24994	14.28266	10.24927	10.21887	10.93041	48.48142	48.21590	59.89581	57.15498	4.40154	3.56063	9.43700	8.73473	39.34234	40.51364	54.16197	55.50440	10.57838	10.67047	12.08950	10.87159	10.43748	43.62448	47.70596	44.91348	57.90929	58.01796	57.60703	5.46271	4.07981	4.17969	10.57675	7.81246	39.67617	39.35521	57.48763	57.02633	13.65793	10.40985
9	11.34071	0.64298	47.18159	1.78859	59.01266	1.10729	4.63532	0.66243	10.11238	1.23507	40.49964	0.99229	56.87360	1.61513	12.16795	1.47822	11.26239	12.55443	10.89034	48.10984	47.03250	48.28683	59.87705	60.24945	58.94447	4.83776	4.83043	4.21560	11.44333	11.17102	40.22400	42.14531	55.38385	57.84489	13.09180	11.83572	11.65256	47.01450	57.95208	3.19400	9.37632	10.12304	41.05156	40.33697	55.25052	56.25645	10.16850	12.01113	11.13681	48.45404	59.72504	4.42886	11.94174	9.19272	42.12358	39.75480	59.91618	56.13361	14.72762	11.21303	10.52646	11.24436	48.51378	48.35590	60.78563	58.02245	5.08907	4.30138	9.79425	9.15308	39.33150	40.56652	54.98726	56.46904	11.39393	11.42893	12.25450	11.13715	10.74809	43.11589	47.93802	44.99452	57.59526	58.95493	58.02028	5.69004	4.77926	4.98677	10.92021	8.00807	39.77602	39.68615	58.25323	58.24089	14.48336	11.32544
10	11.60777	0.61191	47.18436	1.94294	59.56762	1.30689	5.37501	0.60047	10.39951	1.23464	40.56342	1.01074	57.61128	1.50159	12.90407	1.32338	11.64249	12.83408	11.22532	48.19157	46.94548	48.14191	60.37748	60.78757	59.22605	5.68756	5.76247	4.99731	11.64950	11.38921	39.66737	42.41228	55.09820	59.07340	13.29790	12.79703	11.86513	47.12746	58.73746	3.94059	9.66323	10.47972	41.68055	40.53524	56.58736	57.42144	11.04046	12.89933	11.41659	48.57294	60.60009	5.22446	12.24833	9.48066	41.59352	39.91172	59.67670	57.06521	15.10428	12.18584	10.80212	11.52862	48.59426	48.55660	61.64270	58.96640	5.92898	5.14349	10.13858	9.55150	39.56014	40.70362	55.96505	57.39231	12.28159	12.13687	12.36744	11.35202	11.04385	42.62027	48.05316	45.03990	57.32328	59.72307	58.29210	5.91249	5.42824	5.72453	11.21251	8.18189	39.78399	39.78571	58.80367	59.02945	15.17852	12.11892
11	11.83647	0.58382	47.13989	2.09166	60.03113	1.53024	6.03937	0.56414	10.65698	1.23961	40.52360	1.11984	58.11973	1.50504	13.54022	1.21612	11.96830	13.06330	11.51900	48.26227	46.80699	48.03106	60.84341	61.17519	59.51037	6.58066	6.56664	5.63548	11.86724	11.55092	38.99632	42.40493	54.64900	59.79372	13.45397	13.51667	12.04899	47.23050	59.49808	4.80615	9.90238	10.78501	42.13446	40.75582	57.61912	58.49936	11.76525	13.75845	11.66162	48.57769	61.29791	5.90920	12.54515	9.72778	41.01429	40.06180	59.31427	57.90383	15.45166	13.04736	11.03681	11.78017	48.66908	48.74034	62.40963	59.86987	6.76967	5.97317	10.45617	9.92068	39.88224	40.83493	56.92352	58.15001	13.18396	12.74353	12.43952	11.52658	11.32045	42.12562	47.92943	45.02591	57.07186	60.17962	58.45529	6.09084	5.86990	6.19204	11.46361	8.35082	39.63022	39.52097	59.06604	59.27845	15.73483	12.74655
12	12.03258	0.55941	46.98724	2.21762	60.34116	1.72766	6.49560	0.60703	10.89199	1.24593	40.30918	1.26697	58.33118	1.61071	14.05781	1.18135	12.24386	13.24817	11.77791	48.27274	46.54306	47.91849	61.22010	61.34184	59.79367	7.30394	7.08708	5.98937	12.09818	11.67688	38.30099	42.02495	54.10653	59.94291	13.58817	14.01659	12.19994	47.24643	60.13885	5.57192	10.11598	11.04291	42.24706	40.83468	58.16239	59.27770	12.28380	14.51161	11.87778	48.40043	61.73255	6.34767	12.82518	9.94267	40.47689	40.07168	58.95381	58.50774	15.78969	13.73113	11.23251	12.00539	48.64838	48.80676	62.99798	60.58025	7.42489	6.62787	10.74387	10.25910	40.11391	40.83622	57.65382	58.61513	14.00024	13.24087	12.48443	11.67694	11.57888	41.61885	47.50809	44.90921	56.82125	60.26064	58.52439	6.20892	6.05503	6.33930	11.68612	8.52900	39.29097	38.89443	59.04420	59.04751	16.18491	13.23105
13	12.20572	0.53943	46.67389	2.30814	60.44603	1.87259	6.70970	0.69652	11.11234	1.24956	39.89922	1.37394	58.25436	1.73102	14.47640	1.19657	12.48097	13.40165	12.01324	48.16345	46.10442	47.71404	61.43985	61.25807	59.98746	7.73245	7.31827	6.05474	12.34035	11.78463	37.66558	41.30536	53.55749	59.62808	13.71830	14.38805	12.32218	47.11227	60.58834	6.07817	10.32316	11.26439	41.95665	40.64857	58.20278	59.63030	12.65704	15.13078	12.07437	48.00272	61.86883	6.53898	13.08280	10.13816	40.03739	39.84340	58.67776	58.80473	16.12022	14.24353	11.39895	12.21395	48.43752	48.66343	63.31281	60.97523	7.78671	7.01719	11.00621	10.56892	40.09994	40.60004	58.00641	58.71065	14.66673	13.66391	12.51389	11.81566	11.82238	41.09322	46.80712	44.64064	56.56520	59.99103	58.47344	6.27345	6.05301	6.24403	11.89046	8.72428	38.79499	38.04031	58.80215	58.52330	16.56505	13.61043
14	12.36415	0.52533	46.17871	2.35153	60.32625	1.95424	6.74176	0.76252	11.32365	1.24853	39.32631	1.39024	57.96048	1.79432	14.82902	1.22112	12.69177	13.53633	12.23111	47.88479	45.49092	47.32666	61.44546	60.94405	59.98775	7.87087	7.35701	5.93536	12.58974	11.88342	37.13952	40.38095	53.08291	59.04808	13.86104	14.71979	12.42484	46.78986	60.80975	6.29580	10.53236	11.46198	41.31337	40.16047	57.85818	59.55105	12.98813	15.62637	12.26113	47.39298	61.72960	6.59182	13.31728	10.32572	39.69524	39.35638	58.50085	58.80844	16.43179	14.62527	11.54771	12.41292	47.97855	48.26156	63.29592	61.01197	7.86729	7.17068	11.25221	10.85362	39.76690	40.08431	57.94737	58.43425	15.17465	14.04901	12.53674	11.94616	12.05280	40.55305	45.90980	44.19895	56.31109	59.46723	58.25967	6.30440	5.98700	6.03741	12.08287	8.93725	38.20724	37.15873	58.43591	57.93777	16.89704	13.91706
15	12.51161	0.51845	45.52382	2.33872	60.00605	1.97074	6.69633	0.77894	11.52906	1.24373	38.65971	1.31284	57.55021	1.78567	15.14207	1.22684	12.88373	13.65924	12.42869	47.42118	44.75009	46.71891	61.21996	60.45973	59.74588	7.82185	7.32396	5.77170	12.84224	11.97433	36.72696	39.42533	52.72744	58.41464	14.03186	15.06096	12.51751	46.27453	60.80012	6.30715	10.74144	11.64603	40.45731	39.42273	57.31652	59.13178	13.35126	16.02316	12.44725	46.62855	61.38145	6.63991	13.53367	10.51356	39.39689	38.67302	58.37551	58.60372	16.70569	14.92494	11.68623	12.60322	47.27447	47.61444	62.95767	60.73240	7.76742	7.19508	11.49259	11.11763	39.14333	39.33319	57.55051	57.86049	15.54776	14.40775	12.55916	12.06299	12.26803	40.01379	44.93475	43.60741	56.07424	58.82669	57.86239	6.32420	5.96401	5.84798	12.26666	9.16249	37.59948	36.41885	58.04307	57.47847	17.19053	14.17680
16	12.64950	0.51907	44.76796	2.27054	59.54764	1.92869	6.67022	0.75926	11.73040	1.23780	37.97737	1.18231	57.12049	1.73585	15.42915	1.20632	13.05784	13.77116	12.59665	46.79815	43.95037	45.92397	60.79745	59.88418	59.29316	7.72062	7.31384	5.67646	13.09449	12.05540	36.39707	38.58491	52.48866	57.89244	14.23657	15.41886	12.60625	45.59934	60.58844	6.24271	10.94338	11.82336	39.57375	38.54554	56.78093	58.51577	13.76888	16.34508	12.66656	45.81664	60.91284	6.77512	13.74099	10.70671	39.06359	37.90400	58.22515	58.31196	16.92378	15.18857	11.81528	12.77894	46.38639	46.78883	62.37616	60.23596	7.61289	7.20447	11.73652	11.36534	38.34181	38.45684	56.95726	57.12011	15.82281	14.73072	12.58393	12.15670	12.46167	39.49749	43.99490	42.92348	55.87226	58.20680	57.30917	6.34976	6.03704	5.76929	12.44438	9.39343	37.02230	35.88386	57.69578	57.21677	17.45235	14.40388
17	12.76427	0.52636	43.97434	2.15706	59.03265	1.84568	6.72155	0.73071	11.92910	1.23331	37.33857	1.05871	56.73931	1.68627	15.69272	1.16894	13.20967	13.87007	12.72622	46.06954	43.15398	45.02787	60.25213	59.29480	58.72451	7.67996	7.37731	5.70376	13.34353	12.12738	36.10581	37.92788	52.33214	57.55631	14.46566	15.77491	12.69154	44.82751	60.23428	6.22421	11.13273	11.99723	38.83121	37.65337	56.41708	57.85243	14.21683	16.61368	12.82886	44.97454	60.41012	7.02286	13.94860	10.90681	38.62901	37.15348	57.98507	58.04193	17.07613	15.45025	11.93069	12.93000	45.41412	45.87811	61.67541	59.64074	7.50512	7.27486	11.98871	11.60058	37.51368	37.58184	56.33110	56.35784	16.03915	15.00651	12.60969	12.22027	12.62568	39.02291	43.16113	42.21369	55.71944	57.70065	56.67442	6.39005	6.19875	5.83867	12.61857	9.62683	36.49109	35.49839	57.42647	57.09272	17.68988	14.59421
18	12.91423	0.58148	43.25053	2.05169	58.53724	1.74776	6.86100	0.71485	12.12646	1.23158	36.76923	0.98826	56.43530	1.65627	15.92837	1.13188	13.33290	13.95610	12.81573	45.29726	42.40314	44.13449	59.67120	58.74961	58.15547	7.75965	7.51999	5.84620	13.58610	12.19520	35.81716	37.42812	52.21692	57.37924	14.69732	16.10093	12.76884	44.03244	59.81732	6.32856	11.31083	12.16901	38.32306	36.84869	56.30522	57.26476	14.64505	16.85184	13.55302	44.62046	59.93484	7.34847	14.16292	11.11167	38.06844	36.47701	57.63102	57.84949	17.16440	15.72427	12.02828	13.04708	44.46980	44.97147	60.99174	59.04748	7.50033	7.42943	12.24902	11.82701	36.79397	36.80334	55.81255	55.68861	16.23021	15.23439	12.63173	12.25435	12.75430	38.59680	42.44967	41.52971	55.62280	57.33393	56.04799	6.44885	6.39870	6.02978	12.79052	9.86236	35.98996	35.14252	57.23071	56.97451	17.90511	14.73017
19	13.06496	0.74404	42.60776	1.98080	58.10957	1.65893	7.05981	0.71964	12.32353	1.23188	36.26327	0.98456	56.20211	1.63999	16.12997	1.10887	13.42245	14.03425	12.87220	44.53382	41.71648	43.32575	59.12456	58.27484	57.67024	7.95756	7.71284	6.05078	13.81757	12.26552	35.51453	36.99486	52.11922	57.26596	14.90917	16.37378	12.83190	43.27643	59.41449	6.57074	11.48722	12.33993	38.03995	36.18578	56.41701	56.82387	15.00808	17.07846	14.49489	44.50791	59.51115	7.68118	14.38559	11.31673	37.40536	35.87394	57.18616	57.72877	17.20130	16.00267	12.10813	13.12660	43.64393	44.12994	60.43123	58.51568	7.60900	7.64366	12.51469	12.04811	36.25677	36.15807	55.47895	55.16664	16.41623	15.42125	12.64377	12.26828	12.84714	38.21284	41.83500	40.89551	55.58257	57.07756	55.49330	6.52830	6.57482	6.26927	12.95908	10.10082	35.48932	34.71415	57.08218	56.75237	18.08945	14.79933
20	13.07613	0.68878	41.94831	1.84532	57.76085	1.59089	7.26992	0.74352	12.52053	1.23175	35.79508	1.03761	56.01247	1.62468	16.29369	1.10279	13.47603	14.11254	12.90777	43.81097	41.09090	42.63401	58.64503	57.86785	57.29223	8.22098	7.91582	6.24965	14.03165	12.34385	35.20196	36.53104	52.04651	57.11490	15.09209	16.58374	12.87715	42.59710	59.07418	6.90789	11.67535	12.51202	37.89111	35.66044	56.63987	56.53441	15.28449	17.29700	14.21225	43.55570	59.12938	7.94683	14.61309	11.51694	36.69545	35.30826	56.70816	57.63585	17.20763	16.26079	12.17575	13.17340	42.97543	43.37624	60.03353	58.05793	7.80516	7.86344	12.78270	12.26629	35.89664	35.62197	55.32468	54.77545	16.60169	15.57044	12.63970	12.27695	12.90979	37.85704	41.27496	40.31074	55.59591	56.88203	55.03042	6.63085	6.68477	6.47377	13.12129	10.34212	34.96231	34.18160	56.94846	56.39646	18.22772	14.81131
21	13.09678	0.67879	41.36395	1.75034	57.47350	1.54155	7.44763	0.78141	12.71596	1.22843	35.33471	1.12612	55.83530	1.59935	16.41983	1.10502	13.49483	14.19679	12.93482	43.13668	40.50729	42.03865	58.23127	57.51388	56.99201	8.47797	8.10311	6.39371	14.22082	12.43283	34.89540	35.98288	52.03223	56.86920	15.25607	16.73258	12.90648	42.00342	58.80464	7.26368	11.88505	12.68756	37.75954	35.22091	56.83876	56.34220	15.47645	17.49290	14.13349	42.80642	58.76276	8.09864	14.83707	11.70728	36.00031	34.73925	56.26508	57.52427	17.20793	16.47042	12.23958	13.19992	42.44413	42.69846	59.76568	57.65204	8.04028	8.03215	13.05101	12.48137	35.64452	35.13308	55.27559	54.44950	16.77732	15.67701	12.61508	12.29513	12.95170	37.51207	40.73011	39.76228	55.65756	56.70498	54.65015	6.75779	6.72153	6.58750	13.27376	10.58281	34.39365	33.57755	56.80524	55.95096	18.30840	14.79928
22	13.10699	0.66135	40.80510	1.67227	57.21830	1.50127	7.56958	0.82516	12.90562	1.21992	34.85972	1.22395	55.65018	1.55336	16.51423	1.10104	13.48319	14.28728	12.96312	42.49955	39.94231	41.48912	57.86482	57.20153	56.72125	8.67099	8.26947	6.47082	14.37647	12.53116	34.60755	35.35500	52.11483	56.53355	15.42432	16.82782	12.92756	41.48014	58.58408	7.56290	12.11806	12.86719	37.55657	34.79610	56.91769	56.16587	15.60335	17.64408	13.99551	42.02367	58.38680	8.13233	15.04514	11.88317	35.36291	34.14394	55.91024	57.37090	17.22491	16.61685	12.30761	13.22264	41.98991	42.06252	59.55273	57.26272	8.26182	8.11454	13.31743	12.68931	35.40585	34.62885	55.23207	54.11950	16.92754	15.73403	12.56793	12.33159	12.98345	37.15960	40.16912	39.23501	55.75758	56.51578	54.33569	6.90689	6.70590	6.60015	13.41339	10.81486	33.78389	32.95654	56.64665	55.49054	18.33273	14.80662
23	13.11783	0.64880	40.24624	1.60852	56.96900	1.46084	7.63458	0.86435	13.08256	1.20525	34.35973	1.31010	55.45338	1.48246	16.58852	1.07886	13.44575	14.37913	12.99799	41.87548	39.38015	40.93710	57.52565	56.92438	56.44421	8.77548	8.41588	6.49976	14.48943	12.63275	34.33540	34.68809	52.31552	56.15503	15.62193	16.87910	12.95129	40.99769	58.38045	7.76023	12.36854	13.04778	37.24729	34.32786	56.84800	55.93876	15.69688	17.73498	13.86584	41.22942	57.99007	8.07968	15.22252	12.04053	34.79508	33.52223	55.66677	57.18204	17.27383	16.71003	12.38512	13.25648	41.54427	41.42898	59.32132	56.86045	8.43096	8.10620	13.57725	12.88300	35.10016	34.07626	55.11512	53.74934	17.03970	15.74215	12.49890	12.38403	13.01376	36.78314	39.56862	38.71756	55.88074	56.29126	54.07146	7.07172	6.66681	6.53912	13.53673	11.02708	33.14849	32.35645	56.48609	55.07710	18.31708	14.86952
24	13.12859	0.64103	39.66506	1.55040	56.70950	1.41618	7.65546	0.89009	13.23823	1.18482	33.83503	1.37640	55.25495	1.39912	16.65842	1.03557	13.38427	14.46385	13.03955	41.23565	38.81392	40.35629	57.19861	56.67500	56.14867	8.79758	8.53705	6.50955	14.55303	12.72800	34.06209	34.02395	52.62797	55.78847	15.86565	16.89940	12.98770	40.52378	58.16665	7.84941	12.62535	13.22110	36.84530	33.79033	56.66304	55.63654	15.79530	17.76483	13.73065	40.40102	57.57398	7.98625	15.35514	12.17539	34.28024	32.88830	55.52632	56.98283	17.35975	16.78057	12.47320	13.30952	41.05461	40.76880	59.02537	56.43188	8.52909	8.02834	13.82322	13.05341	34.68621	33.47739	54.89263	53.34294	17.11074	15.71453	12.41088	12.43881	13.04745	36.37159	38.92186	38.20309	56.00827	56.02471	53.84184	7.24230	6.62671	6.44829	13.63942	11.20821	32.50997	31.78648	56.34752	54.74119	18.28884	15.00451
25	13.13641	0.64075	39.05482	1.49211	56.43602	1.36749	7.64902	0.89720	13.36433	1.16043	33.29197	1.42651	55.07158	1.33245	16.74039	0.97896	13.29966	14.53074	13.08311	40.55874	38.24354	39.74449	56.87445	56.44773	55.84017	8.76033	8.62437	6.52146	14.56735	12.80641	33.76974	33.38226	53.02168	55.47234	16.15820	16.91074	13.04239	40.03429	57.92773	7.85303	12.87507	13.37398	36.39147	33.18671	56.43361	55.27560	15.93478	17.74895	13.59063	39.54499	57.14711	7.88936	15.43225	12.28356	33.78664	32.25714	55.46167	56.80075	17.48020	16.86443	12.56830	13.38027	40.49434	40.07376	58.64888	55.98338	8.55275	7.91373	14.04767	13.19052	34.16660	32.85224	54.58020	52.92744	17.14843	15.67573	12.30827	12.47650	13.08423	35.92360	38.24176	37.68867	56.12468	55.73374	53.63240	7.40807	6.59786	6.36924	13.71617	11.35036	31.88780	31.23908	56.25408	54.48841	18.27883	15.20363
26	13.13580	0.64958	38.42199	1.43136	56.15623	1.31640	7.63009	0.88364	13.45426	1.13436	32.73778	1.46991	54.91928	1.31301	16.84780	0.92376	13.19617	14.56940	13.12045	39.84084	37.67252	39.11627	56.54960	56.24358	55.53531	8.69001	8.67391	6.54502	14.53911	12.85921	33.44755	32.75885	53.45266	55.22298	16.48717	16.94316	13.11470	39.51968	57.66256	7.80526	13.10568	13.49077	35.93328	32.53147	56.23893	54.89100	16.13956	17.71419	13.44203	38.67703	56.72011	7.80789	15.44694	12.36058	33.28067	31.63626	55.44233	56.65673	17.63042	16.98882	12.66277	13.45904	39.86462	39.35590	58.20094	55.53676	8.50703	7.79181	14.24410	13.28432	33.57270	32.21761	54.22316	52.53207	17.16881	15.65587	12.19569	12.47854	13.11917	35.44817	37.54921	37.17559	56.22404	55.45300	53.43640	7.56179	6.58604	6.33209	13.76095	11.45089	31.29144	30.70798	56.21874	54.31419	18.31219	15.43781
27	13.12020	0.66750	37.78072	1.37002	55.88644	1.26409	7.61028	0.84974	13.50314	1.10843	32.17629	1.51659	54.80793	1.35317	16.98721	0.88423	13.08036	14.57091	13.14075	39.09505	37.10107	38.49279	56.22673	56.06756	55.26149	8.60829	8.69038	6.58578	14.47718	12.88010	33.08969	32.13889	53.87654	55.04067	16.83063	17.02180	13.19770	38.98485	57.38313	7.73830	13.30892	13.55679	35.51012	31.83440	56.14251	54.51490	16.41382	17.68962	13.28159	37.81573	56.30305	7.74469	15.39667	12.40184	32.73552	31.02460	55.44310	56.56268	17.80689	17.16524	12.74629	13.53154	39.18785	38.63685	57.70883	55.11824	8.40363	7.68082	14.40548	13.32631	32.94017	31.57616	53.87311	52.17602	17.19279	15.68140	12.07716	12.43181	13.14384	34.96019	36.86385	36.66893	56.31078	55.22484	53.25973	7.70170	6.59604	6.35314	13.76662	11.51148	30.71789	30.19543	56.23974	54.21005	18.40120	15.66866
28	13.08144	0.69222	37.14524	1.31238	55.64771	1.21241	7.59904	0.79932	13.50782	1.08382	31.60727	1.57507	54.74014	1.44213	17.15776	0.86745	12.95618	14.52844	13.13114	38.34479	36.52531	37.88984	55.91862	55.92667	55.05117	8.53215	8.68666	6.65130	14.38928	12.86479	32.69269	31.51090	54.26100	54.91909	17.16828	17.15628	13.27902	38.44307	57.11158	7.67575	13.48076	13.56101	35.14608	31.09642	56.17873	54.16836	16.73830	17.69848	13.09626	36.96705	55.90451	7.69493	15.28389	12.40303	32.13403	30.41680	55.44648	56.52190	18.00806	17.38931	12.80733	13.58156	38.49515	37.93423	57.21031	54.74873	8.26180	7.58908	14.52359	13.31030	32.29403	30.91884	53.57235	51.86798	17.24174	15.76796	11.95540	12.33074	13.14838	34.47412	36.20253	36.17625	56.39665	55.08920	53.11971	7.83148	6.63273	6.43447	13.72483	11.53673	30.15416	29.70876	56.30222	54.16327	18.54329	15.86591
29	13.01819	0.71999	36.52860	1.26210	55.45939	1.16696	7.60390	0.74084	13.46781	1.06154	31.02980	1.65207	54.71391	1.55760	17.35408	0.87063	12.82295	14.43968	13.07950	37.61598	35.94165	37.31030	55.64817	55.82801	54.92675	8.47548	8.68056	6.74877	14.28219	12.81285	32.25814	30.87135	54.59305	54.85143	17.49059	17.34195	13.34304	37.90735	56.87392	7.63237	13.62031	13.49731	34.84803	30.31697	56.34913	53.86591	17.07586	17.75508	12.93622	36.16668	55.53276	7.65346	15.11644	12.36222	31.46970	29.80993	55.44296	56.53157	18.23452	17.64538	12.83507	13.59286	37.81443	37.25266	56.74548	54.44019	8.10825	7.52067	14.59099	13.23383	31.65009	30.23678	53.35075	51.61259	17.33203	15.91905	11.83113	12.17757	13.12388	33.99944	35.57506	35.70242	56.49495	55.06847	53.03522	7.95670	6.69791	6.56484	13.62882	11.53316	29.58506	29.25199	56.38359	54.15807	18.72307	16.02331
