	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
7	0.56236	0.09685	0.24495	0.08297	-0.06620	0.05640	0.62020	0.15037	0.19817	0.08174	-0.12345	0.03194	0.56136	0.11443	-0.10399	0.59730	0.24969	-0.07243	0.45265	0.21594	0.00570	0.60457	0.32079	-0.15511	0.44742	0.39093	-0.06037	0.46864	0.27261	-0.10036	0.48363	0.15420	-0.04939	0.40057	0.15421	-0.08397	0.41941	0.26535	0.05289	0.63758	0.27773	-0.06841	0.70844	0.29254	-0.07787	0.78669	0.09207	-0.10132	0.69847	0.23909	-0.16087	0.65719	0.13965	-0.08569	0.68156	0.13676	-0.14791	0.61644	0.27318	-0.11356	0.68529	0.29425	-0.14628
8	0.56247	0.16444	0.36511	0.10148	-0.05708	0.06944	0.58343	0.12605	0.33608	0.08518	-0.12734	0.04175	0.55649	0.22131	-0.10455	0.57080	0.37920	-0.04583	0.37132	0.32889	0.03140	0.60721	0.47752	-0.15235	0.39367	0.52192	-0.05346	0.44774	0.38803	-0.09136	0.47311	0.26635	-0.04306	0.40179	0.24033	-0.07623	0.37104	0.40347	0.08635	0.59352	0.43208	-0.04943	0.66696	0.45404	-0.06452	0.68162	0.28381	-0.10594	0.61822	0.37903	-0.17880	0.64689	0.27550	-0.09331	0.68535	0.26669	-0.16204	0.93612	0.25593	-0.13910	0.66590	0.45861	-0.14969
9	0.47349	0.11704	0.51078	0.10914	-0.03735	0.08335	0.53445	0.12112	0.46019	0.10314	-0.11978	0.05252	0.51156	0.33002	-0.09449	0.52304	0.49884	-0.00334	0.28026	0.42589	0.06686	0.57545	0.63284	-0.13868	0.33001	0.63149	-0.04019	0.41733	0.49326	-0.07248	0.42883	0.37992	-0.02804	0.36653	0.32479	-0.05911	0.30872	0.52686	0.12800	0.52618	0.57943	-0.02112	0.58488	0.60525	-0.03557	0.65857	0.41410	-0.09411	0.52189	0.50918	-0.18933	0.60064	0.40783	-0.09185	0.64143	0.39971	-0.16458	0.53883	0.60020	-0.15247	0.60095	0.62012	-0.13906
10	0.41939	0.12265	0.61140	0.11676	-0.00826	0.09861	0.48608	0.12691	0.56386	0.12199	-0.10200	0.06286	0.44475	0.42648	-0.07555	0.47627	0.59276	0.05312	0.21476	0.49113	0.11157	0.52937	0.77070	-0.11542	0.27091	0.70993	-0.02129	0.39357	0.57871	-0.04561	0.36752	0.48171	-0.00522	0.31929	0.39794	-0.03422	0.25368	0.61672	0.17843	0.47218	0.70119	0.01279	0.49060	0.72856	0.00894	0.67287	0.50551	-0.06960	0.44687	0.61532	-0.19085	0.53851	0.52108	-0.08193	0.56923	0.52427	-0.15516	0.55478	0.68512	-0.15628	0.51463	0.76143	-0.11653
11	0.37015	0.12538	0.68253	0.12611	0.02847	0.11594	0.42520	0.10984	0.65544	0.13329	-0.07652	0.07127	0.37642	0.50049	-0.05025	0.43674	0.65407	0.12047	0.17841	0.52250	0.16456	0.47710	0.88311	-0.08420	0.21562	0.75928	0.00243	0.36766	0.64554	-0.01355	0.30633	0.56220	0.02442	0.27440	0.45620	-0.00408	0.20713	0.66929	0.23783	0.43649	0.79262	0.04855	0.41139	0.81306	0.06830	0.59626	0.63329	-0.03853	0.39551	0.69583	-0.18286	0.47369	0.60687	-0.06492	0.48943	0.63113	-0.13438	0.55231	0.74429	-0.15402	0.42797	0.87066	-0.08572
12	0.32033	0.11642	0.72854	0.13916	0.07124	0.13516	0.37296	0.10476	0.72301	0.14143	-0.04483	0.07744	0.31630	0.54978	-0.02121	0.39972	0.68334	0.19518	0.15507	0.52589	0.22408	0.42428	0.96688	-0.04640	0.16819	0.78459	0.03019	0.33359	0.69600	0.02064	0.25457	0.61804	0.06001	0.23406	0.50020	0.02860	0.16464	0.68951	0.30537	0.40506	0.85885	0.08336	0.35510	0.85838	0.14103	0.55113	0.72623	0.00191	0.35498	0.75573	-0.16559	0.40725	0.66575	-0.04230	0.41200	0.71665	-0.10406	0.47346	0.81288	-0.14562	0.35197	0.94327	-0.05045
13	0.27777	0.10766	0.74857	0.15276	0.11829	0.15563	0.32558	0.09807	0.77002	0.14478	-0.00921	0.08086	0.26824	0.57694	0.00956	0.36251	0.68325	0.27365	0.13444	0.50652	0.28746	0.37674	1.02024	-0.00308	0.13635	0.78960	0.06109	0.29801	0.73010	0.05424	0.21544	0.65004	0.10060	0.20066	0.53065	0.06152	0.12660	0.68298	0.37864	0.36838	0.90570	0.11551	0.31314	0.87078	0.22454	0.49939	0.80224	0.04886	0.32223	0.79751	-0.13950	0.34163	0.70128	-0.01531	0.34246	0.77980	-0.06663	0.41199	0.84697	-0.13151	0.29072	0.97983	-0.01375
14	0.24042	0.09707	0.74702	0.16682	0.16749	0.17637	0.28777	0.08915	0.79584	0.14426	0.02876	0.08167	0.23479	0.58601	0.04071	0.32580	0.65671	0.35234	0.11445	0.46797	0.35132	0.33602	1.04219	0.04470	0.11988	0.77629	0.09365	0.26911	0.74704	0.08548	0.18746	0.66050	0.14506	0.17849	0.54755	0.09322	0.09158	0.65431	0.45359	0.32877	0.93473	0.14418	0.27396	0.85690	0.31471	0.44722	0.85668	0.10071	0.29973	0.82108	-0.10519	0.28378	0.71627	0.01516	0.28772	0.81938	-0.02441	0.34811	0.86538	-0.11309	0.24438	0.98329	0.02279
15	0.20724	0.08959	0.72612	0.17959	0.21658	0.19600	0.25972	0.07792	0.80106	0.14138	0.06819	0.08062	0.21535	0.58049	0.07143	0.28931	0.60788	0.42804	0.09093	0.41515	0.41211	0.29895	1.03301	0.09559	0.10826	0.74651	0.12577	0.24735	0.74641	0.11377	0.16634	0.65155	0.19180	0.16844	0.55064	0.12329	0.05360	0.60814	0.52523	0.29308	0.94417	0.16948	0.23173	0.82098	0.40617	0.39653	0.88958	0.15591	0.28461	0.82718	-0.06361	0.23809	0.71254	0.04830	0.25130	0.83466	0.02090	0.29396	0.86694	-0.09151	0.21008	0.95787	0.05889
16	0.17496	0.08738	0.68873	0.18961	0.26343	0.21308	0.23763	0.06731	0.78677	0.13743	0.10868	0.07900	0.20380	0.56263	0.10128	0.25195	0.54214	0.49792	0.06020	0.35419	0.46681	0.26186	0.99470	0.14796	0.09122	0.70286	0.15535	0.22563	0.72896	0.13944	0.14592	0.62541	0.23897	0.16578	0.53967	0.15229	0.01013	0.54922	0.58883	0.26255	0.93253	0.19217	0.18638	0.76612	0.49295	0.35301	0.89932	0.21323	0.26936	0.81771	-0.01625	0.20318	0.69178	0.08313	0.22866	0.82637	0.06827	0.24740	0.85447	-0.06766	0.18334	0.90860	0.09512
