	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
17	0.73285	0.08927	0.23421	0.06746	-0.16627	0.09418	0.66611	0.05314	0.34411	0.05753	0.02373	0.10754	0.79258	0.31806	-0.07694	0.71576	0.24161	-0.09501	0.68150	0.17846	-0.18262	0.54050	0.19303	-0.16128	0.69011	0.19473	-0.21326	0.65850	0.35831	0.04563	0.70436	0.19655	-0.24025	0.74032	0.40850	0.07836	0.74634	0.21111	-0.23103	0.86811	0.39535	0.05041	0.84610	0.19924	-0.28685	0.64729	0.38249	0.03544	0.71673	0.24493	-0.19118	0.70492	0.18724	-0.20613	0.63686	0.35436	0.08498	0.77111	0.26092	-0.18600	0.59695	0.31609	0.08917
18	0.70585	0.08425	0.21875	0.06426	-0.15950	0.09044	0.66103	0.05914	0.33792	0.05975	0.01722	0.10831	0.77575	0.30191	-0.07575	0.69352	0.22794	-0.08994	0.66454	0.16635	-0.17606	0.52402	0.19045	-0.15653	0.64910	0.17386	-0.19863	0.63326	0.34042	0.03998	0.67519	0.18095	-0.22971	0.73761	0.40479	0.07647	0.71349	0.18503	-0.22234	0.81554	0.36843	0.05110	0.81374	0.18131	-0.27211	0.65163	0.37929	0.02754	0.72273	0.23324	-0.19917	0.68168	0.18084	-0.19848	0.64079	0.35339	0.07726	0.75774	0.24923	-0.18600	0.58013	0.31638	0.08121
19	0.67238	0.07856	0.20420	0.06198	-0.15256	0.08656	0.64749	0.06666	0.32952	0.06064	0.01108	0.10868	0.74332	0.28446	-0.07192	0.66807	0.21711	-0.08517	0.64571	0.15556	-0.17210	0.50341	0.18306	-0.15021	0.60841	0.15586	-0.18616	0.59999	0.32138	0.03382	0.63969	0.16515	-0.21887	0.72537	0.39839	0.07301	0.67884	0.16212	-0.21702	0.75688	0.34478	0.04983	0.77703	0.16575	-0.25597	0.64724	0.37194	0.02065	0.72261	0.22449	-0.20590	0.64463	0.17370	-0.18840	0.63169	0.34977	0.07142	0.73017	0.23863	-0.18221	0.55802	0.31116	0.07345
20	0.63679	0.07273	0.19021	0.06067	-0.14651	0.08262	0.62997	0.07452	0.31943	0.06055	0.00435	0.10883	0.70422	0.26750	-0.06718	0.64161	0.20791	-0.08114	0.62328	0.14517	-0.16934	0.48278	0.17044	-0.14384	0.57082	0.13964	-0.17702	0.56374	0.30080	0.02698	0.60344	0.14901	-0.21001	0.70955	0.39023	0.06726	0.64233	0.14145	-0.21382	0.70273	0.32419	0.04555	0.73910	0.15222	-0.24098	0.63811	0.36256	0.01343	0.71802	0.21852	-0.21281	0.60311	0.16599	-0.17811	0.61536	0.34364	0.06606	0.69131	0.22877	-0.17575	0.53503	0.30087	0.06519
21	0.60216	0.06718	0.17609	0.06022	-0.14169	0.07843	0.61137	0.08051	0.30749	0.06021	-0.00364	0.10883	0.66677	0.25186	-0.06325	0.61413	0.19864	-0.07730	0.59830	0.13457	-0.16580	0.46389	0.15332	-0.13833	0.53596	0.12330	-0.17133	0.53002	0.27852	0.01940	0.56905	0.13178	-0.20417	0.69345	0.38020	0.05906	0.60471	0.12222	-0.21058	0.65769	0.30518	0.03772	0.70070	0.13992	-0.22784	0.62535	0.35168	0.00496	0.70769	0.21331	-0.22076	0.56528	0.15760	-0.16959	0.59718	0.33463	0.05975	0.64730	0.21861	-0.16811	0.51452	0.28657	0.05575
22	0.56996	0.06231	0.16127	0.06018	-0.13789	0.07378	0.59228	0.08322	0.29327	0.06011	-0.01298	0.10857	0.63409	0.23711	-0.06136	0.58491	0.18797	-0.07269	0.57322	0.12373	-0.16007	0.44613	0.13316	-0.13364	0.50320	0.10575	-0.16845	0.50088	0.25486	0.01132	0.53720	0.11289	-0.20114	0.67730	0.36794	0.04884	0.56787	0.10434	-0.20546	0.62065	0.28584	0.02657	0.66229	0.12818	-0.21576	0.60861	0.33898	-0.00491	0.69030	0.20644	-0.22964	0.53453	0.14794	-0.16405	0.57914	0.32194	0.05164	0.60548	0.20705	-0.16077	0.49742	0.26948	0.04489
23	0.54037	0.05799	0.14559	0.05984	-0.13462	0.06873	0.57200	0.08324	0.27675	0.06034	-0.02309	0.10784	0.60486	0.22202	-0.06183	0.55415	0.17544	-0.06674	0.54933	0.11298	-0.15196	0.42881	0.11205	-0.12909	0.47282	0.08717	-0.16726	0.47491	0.23066	0.00320	0.50821	0.09269	-0.19982	0.66087	0.35363	0.03759	0.53357	0.08820	-0.19755	0.58724	0.26468	0.01328	0.62441	0.11676	-0.20316	0.58751	0.32410	-0.01562	0.66615	0.19641	-0.23843	0.50987	0.13607	-0.16176	0.56050	0.30497	0.04179	0.57076	0.19337	-0.15493	0.48208	0.25070	0.03291
24	0.51291	0.05388	0.12945	0.05866	-0.13130	0.06366	0.55015	0.08202	0.25849	0.06068	-0.03289	0.10645	0.57719	0.20574	-0.06421	0.52273	0.16153	-0.05951	0.52651	0.10277	-0.14231	0.41147	0.09227	-0.12380	0.44549	0.06857	-0.16656	0.45023	0.20721	-0.00429	0.48282	0.07244	-0.19876	0.64447	0.33807	0.02670	0.50221	0.07423	-0.18691	0.55375	0.24136	-0.00024	0.58745	0.10595	-0.18857	0.56257	0.30711	-0.02610	0.63684	0.18304	-0.24563	0.48868	0.12148	-0.16206	0.54027	0.28410	0.03122	0.54374	0.17758	-0.15134	0.46656	0.23143	0.02073
25	0.48730	0.05015	0.11364	0.05644	-0.12752	0.05918	0.52711	0.08061	0.23966	0.06100	-0.04112	0.10438	0.55031	0.18823	-0.06756	0.49170	0.14723	-0.05159	0.50516	0.09361	-0.13241	0.39265	0.07526	-0.11721	0.42165	0.05108	-0.16562	0.42601	0.18591	-0.01047	0.46204	0.05378	-0.19675	0.62876	0.32273	0.01766	0.47350	0.06271	-0.17428	0.51991	0.21674	-0.01198	0.55175	0.09627	-0.17138	0.53509	0.28846	-0.03503	0.60414	0.16699	-0.24985	0.46955	0.10469	-0.16373	0.51807	0.26081	0.02139	0.52212	0.16039	-0.15024	0.45056	0.21304	0.00960
26	0.46362	0.04728	0.09896	0.05345	-0.12315	0.05589	0.50341	0.07955	0.22155	0.06150	-0.04675	0.10177	0.52406	0.17015	-0.07080	0.46278	0.13356	-0.04371	0.48634	0.08584	-0.12347	0.37161	0.06142	-0.10931	0.40109	0.03544	-0.16440	0.40219	0.16788	-0.01502	0.44568	0.03799	-0.19316	0.61406	0.30933	0.01163	0.44691	0.05368	-0.16080	0.48794	0.19248	-0.02036	0.51773	0.08820	-0.15199	0.50666	0.26887	-0.04128	0.56925	0.14930	-0.25029	0.45249	0.08703	-0.16538	0.49359	0.23727	0.01371	0.50316	0.14272	-0.15128	0.43474	0.19665	0.00076
27	0.44211	0.04530	0.08601	0.05013	-0.11829	0.05410	0.47958	0.07910	0.20527	0.06245	-0.04935	0.09890	0.49843	0.15228	-0.07315	0.43830	0.12142	-0.03653	0.47062	0.07959	-0.11624	0.35002	0.05064	-0.10061	0.38313	0.02192	-0.16333	0.37882	0.15358	-0.01812	0.43244	0.02566	-0.18807	0.59998	0.29905	0.00898	0.42247	0.04693	-0.14761	0.45924	0.17020	-0.02462	0.48556	0.08200	-0.13148	0.47846	0.24923	-0.04415	0.53334	0.13120	-0.24708	0.43748	0.07000	-0.16585	0.46725	0.21573	0.00924	0.48546	0.12543	-0.15374	0.41965	0.18281	-0.00500
28	0.42307	0.04368	0.07517	0.04689	-0.11324	0.05377	0.45638	0.07925	0.19143	0.06391	-0.04915	0.09608	0.47353	0.13542	-0.07435	0.41984	0.11153	-0.03036	0.45809	0.07488	-0.11100	0.33041	0.04259	-0.09191	0.36841	0.01075	-0.16304	0.35672	0.14288	-0.02026	0.42142	0.01684	-0.18219	0.58627	0.29207	0.00916	0.40124	0.04220	-0.13553	0.43318	0.15100	-0.02485	0.45522	0.07774	-0.11119	0.45108	0.23025	-0.04350	0.49820	0.11399	-0.24112	0.42344	0.05473	-0.16450	0.44030	0.19774	0.00826	0.46897	0.10923	-0.15676	0.40572	0.17165	-0.00744
29	0.40688	0.04208	0.06664	0.04404	-0.10835	0.05464	0.43502	0.08011	0.18024	0.06577	-0.04688	0.09360	0.44997	0.12041	-0.07464	0.40745	0.10421	-0.02521	0.44912	0.07151	-0.10752	0.31394	0.03674	-0.08395	0.35901	0.00212	-0.16411	0.33755	0.13529	-0.02208	0.41248	0.01129	-0.17645	0.57414	0.28811	0.01099	0.38470	0.03914	-0.12492	0.40831	0.13542	-0.02178	0.42724	0.07536	-0.09234	0.42477	0.21237	-0.03977	0.46610	0.09880	-0.23377	0.40980	0.04217	-0.16132	0.41403	0.18386	0.01026	0.45366	0.09466	-0.15961	0.39353	0.16302	-0.00692
30	0.39421	0.04087	0.06048	0.04174	-0.10394	0.05638	0.41695	0.08188	0.17169	0.06794	-0.04353	0.09159	0.42987	0.10804	-0.07457	0.40032	0.09947	-0.02073	0.44386	0.06916	-0.10532	0.30098	0.03265	-0.07726	0.35602	-0.00408	-0.16686	0.32301	0.12996	-0.02406	0.40622	0.00861	-0.17173	0.56569	0.28680	0.01315	0.37420	0.03764	-0.11581	0.38446	0.12364	-0.01657	0.40339	0.07495	-0.07575	0.39978	0.19598	-0.03378	0.43894	0.08648	-0.22628	0.39750	0.03317	-0.15692	0.39044	0.17427	0.01413	0.43947	0.08204	-0.16189	0.38387	0.15665	-0.00434
31	0.38610	0.04053	0.05678	0.04012	-0.10025	0.05873	0.40342	0.08440	0.16565	0.07022	-0.04001	0.09003	0.41619	0.09888	-0.07478	0.39801	0.09734	-0.01636	0.44238	0.06775	-0.10387	0.29265	0.03035	-0.07207	0.35804	-0.00825	-0.17112	0.31481	0.12593	-0.02644	0.40353	0.00827	-0.16857	0.56209	0.28756	0.01469	0.37076	0.03781	-0.10798	0.36453	0.11591	-0.01048	0.38583	0.07661	-0.06177	0.37665	0.18159	-0.02656	0.41760	0.07750	-0.21946	0.38813	0.02829	-0.15218	0.37175	0.16899	0.01858	0.42709	0.07158	-0.16358	0.37759	0.15232	-0.00085
32	0.38373	0.04082	0.05553	0.03920	-0.09736	0.06143	0.39500	0.08689	0.16194	0.07229	-0.03696	0.08877	0.41105	0.09304	-0.07580	0.40081	0.09779	-0.01157	0.44508	0.06737	-0.10268	0.29011	0.03007	-0.06839	0.36389	-0.01055	-0.17626	0.31468	0.12277	-0.02946	0.40495	0.00967	-0.16711	0.56260	0.28944	0.01531	0.37482	0.03971	-0.10115	0.35331	0.11242	-0.00470	0.37547	0.08008	-0.05026	0.35625	0.16972	-0.01905	0.40196	0.07196	-0.21358	0.38341	0.02786	-0.14800	0.35933	0.16783	0.02250	0.41811	0.06339	-0.16501	0.37519	0.14990	0.00253
33	0.38766	0.04137	0.05665	0.03891	-0.09517	0.06427	0.39162	0.08893	0.16031	0.07387	-0.03460	0.08764	0.41479	0.09034	-0.07780	0.40896	0.10074	-0.00610	0.45244	0.06829	-0.10136	0.29302	0.03182	-0.06584	0.37376	-0.01076	-0.18132	0.32243	0.12054	-0.03320	0.40992	0.01223	-0.16700	0.56593	0.29162	0.01542	0.38619	0.04351	-0.09507	0.35413	0.11306	-0.00007	0.37261	0.08502	-0.04074	0.33970	0.16083	-0.01187	0.39127	0.06952	-0.20843	0.38405	0.03153	-0.14502	0.35326	0.17015	0.02529	0.41442	0.05743	-0.16655	0.37714	0.14922	0.00521
34	0.39749	0.04190	0.05991	0.03919	-0.09344	0.06705	0.39294	0.09074	0.16059	0.07494	-0.03276	0.08656	0.42600	0.09031	-0.08063	0.42180	0.10600	0.00010	0.46359	0.07074	-0.09966	0.29997	0.03536	-0.06381	0.38802	-0.00866	-0.18532	0.33573	0.11953	-0.03745	0.41687	0.01535	-0.16762	0.57169	0.29398	0.01575	0.40433	0.04953	-0.08958	0.36743	0.11745	0.00316	0.37716	0.09110	-0.03257	0.32794	0.15522	-0.00525	0.38527	0.06973	-0.20359	0.39007	0.03818	-0.14351	0.35319	0.17503	0.02695	0.41712	0.05363	-0.16841	0.38384	0.15006	0.00701
35	0.41233	0.04240	0.06500	0.03998	-0.09179	0.06970	0.39827	0.09222	0.16267	0.07556	-0.03105	0.08550	0.44235	0.09251	-0.08370	0.43863	0.11323	0.00687	0.47729	0.07494	-0.09742	0.31041	0.04055	-0.06154	0.40628	-0.00424	-0.18764	0.35174	0.12018	-0.04177	0.42490	0.01855	-0.16823	0.57913	0.29683	0.01705	0.42804	0.05804	-0.08451	0.39138	0.12499	0.00541	0.38836	0.09805	-0.02507	0.32168	0.15298	0.00086	0.38413	0.07222	-0.19862	0.40151	0.04630	-0.14338	0.35871	0.18162	0.02798	0.42649	0.05207	-0.17045	0.39424	0.15216	0.00818
36	0.43142	0.04294	0.07166	0.04124	-0.08979	0.07223	0.40633	0.09250	0.16642	0.07570	-0.02903	0.08458	0.46183	0.09658	-0.08618	0.45935	0.12220	0.01402	0.49353	0.08109	-0.09453	0.32536	0.04741	-0.05848	0.42849	0.00231	-0.18825	0.36795	0.12303	-0.04567	0.43416	0.02163	-0.16817	0.58625	0.30025	0.01968	0.45479	0.06896	-0.07968	0.42358	0.13524	0.00761	0.40454	0.10547	-0.01765	0.32157	0.15396	0.00675	0.38723	0.07667	-0.19332	0.41816	0.05445	-0.14415	0.36901	0.18936	0.02914	0.44177	0.05296	-0.17221	0.40596	0.15529	0.00920
37	0.45405	0.04352	0.07971	0.04300	-0.08706	0.07472	0.41605	0.09058	0.17185	0.07522	-0.02640	0.08399	0.48329	0.10232	-0.08729	0.48300	0.13280	0.02138	0.51255	0.08933	-0.09087	0.34572	0.05588	-0.05433	0.45523	0.01052	-0.18761	0.38429	0.12895	-0.04881	0.44500	0.02440	-0.16710	0.59091	0.30404	0.02366	0.48269	0.08232	-0.07489	0.46125	0.14802	0.01109	0.42461	0.11311	-0.00997	0.32771	0.15788	0.01280	0.39289	0.08272	-0.18778	0.43951	0.06170	-0.14511	0.38295	0.19798	0.03115	0.46169	0.05639	-0.17297	0.41753	0.15953	0.01058
38	0.47942	0.04429	0.08902	0.04548	-0.08331	0.07727	0.42720	0.08620	0.17906	0.07397	-0.02305	0.08389	0.50642	0.10983	-0.08654	0.50788	0.14514	0.02893	0.53363	0.09946	-0.08626	0.37034	0.06554	-0.04902	0.48668	0.01987	-0.18633	0.40268	0.13867	-0.05106	0.45759	0.02678	-0.16494	0.59240	0.30806	0.02869	0.51179	0.09833	-0.06994	0.50088	0.16320	0.01721	0.44866	0.12109	-0.00200	0.33899	0.16434	0.01925	0.40053	0.09040	-0.18228	0.46451	0.06768	-0.14546	0.39948	0.20767	0.03447	0.48529	0.06230	-0.17204	0.42909	0.16525	0.01263
39	0.50652	0.04521	0.09954	0.04885	-0.07835	0.07994	0.44026	0.08023	0.18821	0.07195	-0.01909	0.08439	0.53113	0.11936	-0.08389	0.53335	0.15935	0.03675	0.55541	0.11108	-0.08059	0.39739	0.07602	-0.04254	0.52062	0.02982	-0.18479	0.42433	0.15208	-0.05243	0.47203	0.02891	-0.16194	0.59244	0.31237	0.03424	0.54183	0.11696	-0.06444	0.53910	0.18066	0.02705	0.47714	0.12969	0.00603	0.35382	0.17293	0.02615	0.41206	0.10020	-0.17723	0.49159	0.07251	-0.14449	0.41778	0.21896	0.03923	0.51215	0.07057	-0.16902	0.44114	0.17270	0.01550
40	0.53430	0.04577	0.11120	0.05303	-0.07214	0.08277	0.45591	0.07392	0.19931	0.06938	-0.01473	0.08551	0.55690	0.13077	-0.07971	0.55952	0.17524	0.04499	0.57690	0.12379	-0.07381	0.42579	0.08719	-0.03480	0.55342	0.04008	-0.18284	0.44896	0.16854	-0.05277	0.48870	0.03128	-0.15849	0.59427	0.31737	0.03975	0.57083	0.13763	-0.05778	0.57382	0.20003	0.04078	0.50989	0.13919	0.01381	0.37161	0.18339	0.03330	0.42970	0.11254	-0.17313	0.51961	0.07689	-0.14174	0.43766	0.23231	0.04525	0.54191	0.08112	-0.16395	0.45328	0.18171	0.01920
41	0.56187	0.04563	0.12390	0.05754	-0.06476	0.08565	0.47444	0.06804	0.21218	0.06655	-0.01020	0.08718	0.58296	0.14339	-0.07454	0.58615	0.19212	0.05373	0.59765	0.13726	-0.06593	0.45445	0.09898	-0.02566	0.58239	0.05072	-0.17991	0.47516	0.18707	-0.05188	0.50809	0.03470	-0.15485	0.59960	0.32337	0.04487	0.59720	0.15952	-0.04934	0.60485	0.22064	0.05740	0.54577	0.14982	0.02107	0.39206	0.19536	0.04034	0.45425	0.12745	-0.17033	0.54832	0.08203	-0.13711	0.46002	0.24789	0.05212	0.57278	0.09370	-0.15726	0.46558	0.19192	0.02370
42	0.58841	0.04518	0.13739	0.06172	-0.05649	0.08835	0.49534	0.06264	0.22638	0.06367	-0.00560	0.08920	0.60862	0.15621	-0.06889	0.61270	0.20907	0.06301	0.61709	0.15095	-0.05720	0.48131	0.11125	-0.01511	0.60620	0.06204	-0.17533	0.50091	0.20643	-0.04949	0.53005	0.03999	-0.15106	0.60718	0.33025	0.04954	0.62060	0.18160	-0.03889	0.63353	0.24143	0.07483	0.58314	0.16181	0.02771	0.41401	0.20838	0.04694	0.48503	0.14470	-0.16885	0.57742	0.08920	-0.13081	0.48601	0.26559	0.05936	0.60189	0.10778	-0.14962	0.47889	0.20292	0.02889
43	0.61284	0.04534	0.15126	0.06490	-0.04766	0.09051	0.51750	0.05776	0.24140	0.06088	-0.00093	0.09130	0.63380	0.16826	-0.06316	0.63841	0.22520	0.07285	0.63414	0.16413	-0.04803	0.50382	0.12376	-0.00337	0.62349	0.07406	-0.16851	0.52511	0.22574	-0.04524	0.55291	0.04752	-0.14688	0.61463	0.33756	0.05384	0.64070	0.20254	-0.02674	0.66112	0.26079	0.09055	0.61984	0.17546	0.03391	0.43613	0.22197	0.05297	0.51990	0.16382	-0.16826	0.60561	0.09935	-0.12307	0.51537	0.28503	0.06645	0.62737	0.12276	-0.14181	0.49386	0.21425	0.03468
44	0.63373	0.04681	0.16491	0.06656	-0.03858	0.09183	0.53943	0.05413	0.25672	0.05829	0.00396	0.09311	0.65853	0.17898	-0.05741	0.66221	0.23996	0.08333	0.64760	0.17609	-0.03891	0.52033	0.13618	0.00908	0.63286	0.08649	-0.15902	0.54722	0.24449	-0.03894	0.57436	0.05715	-0.14201	0.62061	0.34494	0.05793	0.65608	0.22083	-0.01360	0.68671	0.27679	0.10257	0.65287	0.19082	0.04013	0.45693	0.23566	0.05850	0.55575	0.18424	-0.16773	0.63066	0.11283	-0.11403	0.54625	0.30553	0.07303	0.64878	0.13790	-0.13450	0.50981	0.22545	0.04100
45	0.64946	0.04932	0.17771	0.06650	-0.02939	0.09222	0.55920	0.05283	0.27181	0.05608	0.00921	0.09432	0.68206	0.18826	-0.05143	0.68284	0.25318	0.09451	0.65679	0.18637	-0.03020	0.53076	0.14806	0.02162	0.63238	0.09854	-0.14662	0.56537	0.26216	-0.03074	0.59349	0.06854	-0.13623	0.62509	0.35209	0.06187	0.66481	0.23513	-0.00022	0.70606	0.28766	0.11024	0.67909	0.20765	0.04694	0.47453	0.24886	0.06374	0.58952	0.20537	-0.16629	0.65030	0.12934	-0.10375	0.57612	0.32632	0.07884	0.66548	0.15207	-0.12810	0.52456	0.23608	0.04786
46	0.65789	0.05253	0.18887	0.06498	-0.01995	0.09184	0.57478	0.05435	0.28611	0.05434	0.01487	0.09467	0.70274	0.19632	-0.04491	0.69841	0.26500	0.10651	0.66059	0.19455	-0.02183	0.53427	0.15857	0.03386	0.61984	0.10899	-0.13112	0.57710	0.27822	-0.02132	0.60944	0.08082	-0.12946	0.62788	0.35853	0.06559	0.66446	0.24426	0.01310	0.71305	0.29219	0.11441	0.69556	0.22512	0.05478	0.48659	0.26086	0.06891	0.61844	0.22659	-0.16299	0.66250	0.14782	-0.09231	0.60249	0.34658	0.08375	0.67593	0.16391	-0.12247	0.53615	0.24588	0.05528
47	0.65624	0.05713	0.19739	0.06268	-0.00987	0.09091	0.58452	0.05822	0.29896	0.05312	0.02087	0.09396	0.71816	0.20339	-0.03757	0.70495	0.27508	0.11937	0.65658	0.20011	-0.01319	0.52798	0.16643	0.04583	0.59297	0.11614	-0.11229	0.58162	0.29224	-0.01175	0.61981	0.09248	-0.12143	0.62809	0.36365	0.06899	0.65252	0.24728	0.02664	0.70308	0.29004	0.11680	0.70004	0.24175	0.06380	0.49072	0.27075	0.07423	0.63980	0.24708	-0.15707	0.66521	0.16648	-0.07978	0.62333	0.36545	0.08770	0.67729	0.17209	-0.11678	0.54354	0.25460	0.06314
48	0.64167	0.06422	0.20217	0.06041	0.00135	0.08945	0.58701	0.06366	0.30953	0.05252	0.02713	0.09200	0.72573	0.20948	-0.02911	0.69737	0.28229	0.13267	0.64174	0.20250	-0.00334	0.50825	0.17017	0.05783	0.55048	0.11846	-0.08994	0.57968	0.30358	-0.00314	0.62100	0.10188	-0.11155	0.62460	0.36685	0.07194	0.62641	0.24363	0.04110	0.67464	0.28157	0.11913	0.69075	0.25538	0.07379	0.48459	0.27739	0.07980	0.65111	0.26575	-0.14786	0.65604	0.18287	-0.06625	0.63669	0.38190	0.09089	0.66596	0.17560	-0.10945	0.54541	0.26173	0.07114
49	0.61198	0.07427	0.20206	0.05878	0.01412	0.08715	0.58089	0.06992	0.31685	0.05260	0.03365	0.08861	0.72284	0.21420	-0.01914	0.67345	0.28511	0.14561	0.61309	0.20117	0.00870	0.47221	0.16802	0.06987	0.49187	0.11478	-0.06429	0.57182	0.31146	0.00400	0.60918	0.10757	-0.09893	0.61591	0.36766	0.07447	0.58392	0.23302	0.05701	0.62773	0.26701	0.12228	0.66637	0.26346	0.08439	0.46633	0.27944	0.08564	0.65024	0.28116	-0.13476	0.63255	0.19435	-0.05163	0.64061	0.39458	0.09367	0.63854	0.17393	-0.09854	0.54046	0.26677	0.07891
50	0.56625	0.08671	0.19605	0.05793	0.02842	0.08343	0.56461	0.07626	0.31976	0.05323	0.04069	0.08359	0.70703	0.21663	-0.00721	0.63483	0.28208	0.15712	0.56850	0.19541	0.02324	0.41901	0.15834	0.08135	0.41817	0.10462	-0.03636	0.55686	0.31495	0.01008	0.58145	0.10856	-0.08269	0.59992	0.36553	0.07693	0.52447	0.21538	0.07404	0.56250	0.24612	0.12593	0.62631	0.26368	0.09513	0.43551	0.27565	0.09173	0.63560	0.29169	-0.11713	0.59301	0.19864	-0.03556	0.63278	0.40183	0.09647	0.59342	0.16708	-0.08232	0.52700	0.26894	0.08608
51	0.50516	0.09962	0.18346	0.05761	0.04368	0.07763	0.53659	0.08190	0.31710	0.05414	0.04865	0.07670	0.67628	0.21551	0.00722	0.58273	0.27161	0.16634	0.50713	0.18423	0.03947	0.35110	0.14045	0.09102	0.33333	0.08827	-0.00823	0.53175	0.31287	0.01632	0.53675	0.10451	-0.06233	0.57465	0.35958	0.07981	0.44996	0.19090	0.09051	0.48047	0.21845	0.12847	0.57102	0.25457	0.10547	0.39311	0.26507	0.09786	0.60592	0.29580	-0.09435	0.53690	0.19428	-0.01746	0.61109	0.40194	0.09972	0.53106	0.15525	-0.06003	0.50305	0.26732	0.09251
52	0.43127	0.11016	0.16426	0.05734	0.05861	0.06930	0.49548	0.08611	0.30766	0.05503	0.05780	0.06784	0.62938	0.20960	0.02447	0.51715	0.25255	0.17254	0.43048	0.16691	0.05542	0.27402	0.11515	0.09720	0.24466	0.06701	0.01718	0.49277	0.30387	0.02423	0.47593	0.09572	-0.03819	0.53875	0.34868	0.08341	0.36466	0.16034	0.10345	0.38614	0.18413	0.12755	0.50215	0.23581	0.11462	0.34053	0.24708	0.10345	0.56028	0.29217	-0.06630	0.46547	0.18089	0.00294	0.57395	0.39335	0.10376	0.45391	0.13873	-0.03244	0.46661	0.26082	0.09823
