	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
17	0.21002	0.04405	-0.17762	0.03567	-0.06886	0.02020	0.21788	0.03509	-0.19082	0.01105	-0.02153	0.02461	0.21178	-0.18703	-0.06561	0.18257	-0.17480	-0.06546	0.18373	-0.11939	-0.05405	0.17272	-0.14509	-0.05929	0.16746	-0.17572	-0.08301	0.18968	-0.17867	-0.01028	0.17265	-0.15281	-0.06805	0.20750	-0.18060	-0.02389	0.17172	-0.15406	-0.06528	0.24555	-0.25207	-0.02665	0.27157	-0.20757	-0.10038	0.27570	-0.19988	0.00482	0.23424	-0.19551	-0.06387	0.24591	-0.18505	-0.09594	0.22257	-0.18470	-0.00415	0.28454	-0.20019	-0.07377	0.17763	-0.20556	-0.03183
18	0.19462	0.04084	-0.16639	0.03489	-0.06466	0.02234	0.20972	0.03629	-0.18252	0.01131	-0.01738	0.02623	0.19278	-0.17997	-0.06429	0.17224	-0.16129	-0.05980	0.18228	-0.10182	-0.04356	0.16168	-0.14081	-0.05971	0.14879	-0.16366	-0.07791	0.17723	-0.16833	-0.00907	0.15281	-0.14633	-0.06724	0.20238	-0.17104	-0.01592	0.16712	-0.13722	-0.05918	0.22087	-0.23114	-0.01614	0.25337	-0.19253	-0.09622	0.27028	-0.19228	0.00967	0.22261	-0.19414	-0.06529	0.21964	-0.18115	-0.09402	0.21612	-0.17892	-0.00001	0.26921	-0.19436	-0.07315	0.16970	-0.19044	-0.02368
19	0.18110	0.03777	-0.15250	0.03440	-0.05892	0.02427	0.20356	0.03766	-0.17082	0.01293	-0.01272	0.02810	0.17354	-0.16948	-0.06088	0.16401	-0.14509	-0.05125	0.18279	-0.08344	-0.03300	0.15196	-0.13362	-0.05837	0.13437	-0.14965	-0.07219	0.16598	-0.15550	-0.00761	0.13771	-0.13639	-0.06512	0.20045	-0.15818	-0.00744	0.16394	-0.11928	-0.05290	0.20131	-0.20705	-0.00498	0.23862	-0.17484	-0.08935	0.26583	-0.18033	0.01503	0.21586	-0.18938	-0.06570	0.19308	-0.17290	-0.08951	0.20971	-0.16897	0.00484	0.25071	-0.18575	-0.07054	0.16351	-0.17254	-0.01542
20	0.17007	0.03538	-0.13683	0.03400	-0.05212	0.02587	0.20037	0.03983	-0.15649	0.01522	-0.00764	0.03006	0.15750	-0.15633	-0.05578	0.15764	-0.12698	-0.04078	0.18239	-0.06536	-0.02278	0.14499	-0.12394	-0.05569	0.12299	-0.13463	-0.06635	0.15585	-0.14081	-0.00581	0.12729	-0.12408	-0.06211	0.20246	-0.14271	0.00141	0.16004	-0.10104	-0.04635	0.18991	-0.18135	0.00610	0.22707	-0.15553	-0.08032	0.26489	-0.16506	0.02090	0.21289	-0.18171	-0.06508	0.17062	-0.16123	-0.08305	0.20570	-0.15577	0.01020	0.23033	-0.17470	-0.06621	0.16041	-0.15291	-0.00743
21	0.16130	0.03367	-0.12013	0.03338	-0.04473	0.02709	0.19948	0.04217	-0.14017	0.01748	-0.00222	0.03194	0.14666	-0.14118	-0.04947	0.15214	-0.10774	-0.02953	0.17936	-0.04855	-0.01318	0.14048	-0.11224	-0.05203	0.11298	-0.11921	-0.06071	0.14747	-0.12483	-0.00357	0.11999	-0.11028	-0.05853	0.20695	-0.12518	0.01052	0.15445	-0.08323	-0.03941	0.18627	-0.15485	0.01649	0.21731	-0.13522	-0.06973	0.26625	-0.14716	0.02721	0.21076	-0.17115	-0.06338	0.15459	-0.14721	-0.07536	0.20491	-0.14018	0.01582	0.21012	-0.16175	-0.06058	0.16054	-0.13248	0.00007
22	0.15398	0.03262	-0.10301	0.03230	-0.03715	0.02797	0.19940	0.04405	-0.12225	0.01925	0.00349	0.03361	0.14032	-0.12449	-0.04239	0.14639	-0.08823	-0.01850	0.17337	-0.03369	-0.00444	0.13653	-0.09910	-0.04765	0.10380	-0.10399	-0.05543	0.14069	-0.10805	-0.00085	0.11410	-0.09579	-0.05448	0.21182	-0.10604	0.01983	0.14721	-0.06643	-0.03212	0.18767	-0.12775	0.02588	0.20778	-0.11446	-0.05822	0.26750	-0.12711	0.03391	0.20734	-0.15770	-0.06054	0.14460	-0.13167	-0.06714	0.20639	-0.12269	0.02150	0.19200	-0.14746	-0.05415	0.16263	-0.11188	0.00706
23	0.14710	0.03207	-0.08598	0.03075	-0.02965	0.02853	0.19863	0.04545	-0.10317	0.02041	0.00947	0.03493	0.13585	-0.10660	-0.03486	0.13982	-0.06922	-0.00844	0.16521	-0.02097	0.00331	0.13163	-0.08538	-0.04271	0.09554	-0.08959	-0.05051	0.13440	-0.09097	0.00242	0.10864	-0.08139	-0.04996	0.21556	-0.08586	0.02930	0.13883	-0.05103	-0.02465	0.19032	-0.10020	0.03428	0.19718	-0.09388	-0.04633	0.26687	-0.10535	0.04085	0.20215	-0.14178	-0.05646	0.13833	-0.11520	-0.05890	0.20816	-0.10363	0.02706	0.17677	-0.13236	-0.04739	0.16463	-0.09143	0.01364
24	0.13993	0.03171	-0.06958	0.02899	-0.02241	0.02885	0.19629	0.04650	-0.08354	0.02105	0.01576	0.03583	0.13091	-0.08801	-0.02710	0.13257	-0.05138	0.00029	0.15621	-0.01020	0.00999	0.12509	-0.07196	-0.03732	0.08801	-0.07656	-0.04593	0.12783	-0.07419	0.00633	0.10320	-0.06776	-0.04489	0.21734	-0.06538	0.03890	0.12975	-0.03722	-0.01728	0.19120	-0.07280	0.04189	0.18497	-0.07415	-0.03455	0.26377	-0.08250	0.04790	0.19538	-0.12417	-0.05107	0.13323	-0.09837	-0.05096	0.20843	-0.08353	0.03246	0.16408	-0.11693	-0.04069	0.16502	-0.07146	0.02005
25	0.13229	0.03136	-0.05423	0.02738	-0.01552	0.02901	0.19220	0.04711	-0.06404	0.02133	0.02242	0.03629	0.12463	-0.06950	-0.01931	0.12536	-0.03516	0.00766	0.14777	-0.00106	0.01568	0.11645	-0.05934	-0.03157	0.08095	-0.06516	-0.04166	0.12111	-0.05818	0.01102	0.09762	-0.05541	-0.03925	0.21700	-0.04542	0.04864	0.12043	-0.02503	-0.01021	0.18948	-0.04651	0.04901	0.17149	-0.05592	-0.02332	0.25841	-0.05935	0.05493	0.18690	-0.10572	-0.04434	0.12794	-0.08184	-0.04344	0.20624	-0.06311	0.03779	0.15305	-0.10166	-0.03432	0.16354	-0.05247	0.02651
26	0.12444	0.03110	-0.04027	0.02623	-0.00902	0.02912	0.18654	0.04720	-0.04528	0.02138	0.02949	0.03633	0.11726	-0.05187	-0.01166	0.11909	-0.02084	0.01380	0.14064	0.00679	0.02056	0.10604	-0.04768	-0.02558	0.07421	-0.05531	-0.03776	0.11473	-0.04318	0.01651	0.09165	-0.04452	-0.03317	0.21488	-0.02664	0.05851	0.11145	-0.01434	-0.00359	0.18601	-0.02230	0.05597	0.15743	-0.03959	-0.01300	0.25128	-0.03678	0.06185	0.17661	-0.08711	-0.03638	0.12224	-0.06628	-0.03637	0.20123	-0.04308	0.04328	0.14281	-0.08700	-0.02843	0.16054	-0.03492	0.03317
27	0.11678	0.03101	-0.02782	0.02562	-0.00293	0.02929	0.17979	0.04673	-0.02763	0.02128	0.03693	0.03605	0.10936	-0.03573	-0.00431	0.11433	-0.00854	0.01890	0.13498	0.01359	0.02484	0.09527	-0.03708	-0.01957	0.06787	-0.04678	-0.03430	0.10915	-0.02918	0.02275	0.08512	-0.03503	-0.02688	0.21147	-0.00929	0.06848	0.10346	-0.00501	0.00249	0.18175	-0.00071	0.06301	0.14338	-0.02531	-0.00378	0.24281	-0.01555	0.06855	0.16514	-0.06877	-0.02742	0.11615	-0.05212	-0.02967	0.19373	-0.02402	0.04918	0.13293	-0.07327	-0.02300	0.15643	-0.01898	0.04006
28	0.10970	0.03103	-0.01689	0.02544	0.00274	0.02962	0.17262	0.04563	-0.01122	0.02111	0.04460	0.03553	0.10161	-0.02142	0.00264	0.11114	0.00173	0.02319	0.13065	0.01950	0.02870	0.08553	-0.02766	-0.01384	0.06249	-0.03927	-0.03131	0.10492	-0.01603	0.02956	0.07822	-0.02673	-0.02072	0.20739	0.00670	0.07836	0.09699	0.00305	0.00797	0.17721	0.01818	0.07031	0.12981	-0.01303	0.00432	0.23332	0.00389	0.07489	0.15371	-0.05105	-0.01786	0.10956	-0.03944	-0.02319	0.18457	-0.00630	0.05557	0.12354	-0.06066	-0.01798	0.15180	-0.00457	0.04710
29	0.10357	0.03102	-0.00735	0.02555	0.00802	0.03015	0.16578	0.04392	0.00393	0.02090	0.05228	0.03486	0.09494	-0.00898	0.00909	0.10918	0.01017	0.02690	0.12743	0.02460	0.03221	0.07737	-0.01944	-0.00861	0.05872	-0.03256	-0.02868	0.10240	-0.00358	0.03671	0.07152	-0.01942	-0.01494	0.20360	0.02146	0.08789	0.09217	0.00995	0.01288	0.17265	0.03464	0.07794	0.11734	-0.00247	0.01144	0.22303	0.02137	0.08071	0.14348	-0.03425	-0.00815	0.10290	-0.02816	-0.01681	0.17484	0.01004	0.06235	0.11503	-0.04920	-0.01326	0.14732	0.00855	0.05419
30	0.09873	0.03099	0.00100	0.02584	0.01297	0.03084	0.15995	0.04183	0.01788	0.02070	0.05975	0.03410	0.09049	0.00177	0.01503	0.10796	0.01712	0.03029	0.12496	0.02906	0.03543	0.07089	-0.01234	-0.00400	0.05653	-0.02645	-0.02622	0.10166	0.00832	0.04400	0.06582	-0.01291	-0.00974	0.20113	0.03509	0.09682	0.08890	0.01587	0.01734	0.16853	0.04903	0.08582	0.10685	0.00666	0.01778	0.21226	0.03691	0.08592	0.13506	-0.01865	0.00134	0.09719	-0.01808	-0.01039	0.16589	0.02502	0.06934	0.10791	-0.03873	-0.00867	0.14367	0.02058	0.06111
31	0.09544	0.03100	0.00840	0.02619	0.01769	0.03162	0.15568	0.03973	0.03067	0.02051	0.06688	0.03328	0.08887	0.01113	0.02044	0.10712	0.02290	0.03361	0.12300	0.03302	0.03840	0.06627	-0.00620	0.00002	0.05524	-0.02073	-0.02361	0.10275	0.01981	0.05125	0.06170	-0.00706	-0.00514	0.20070	0.04768	0.10498	0.08683	0.02095	0.02151	0.16558	0.06168	0.09372	0.09909	0.01470	0.02358	0.20159	0.05062	0.09059	0.12849	-0.00443	0.01040	0.09330	-0.00897	-0.00383	0.15915	0.03869	0.07639	0.10287	-0.02900	-0.00407	0.14142	0.03166	0.06770
32	0.09373	0.03117	0.01510	0.02660	0.02228	0.03238	0.15328	0.03794	0.04241	0.02034	0.07366	0.03247	0.08977	0.01948	0.02540	0.10654	0.02780	0.03704	0.12149	0.03670	0.04119	0.06345	-0.00079	0.00364	0.05439	-0.01529	-0.02067	0.10572	0.03091	0.05832	0.05925	-0.00171	-0.00103	0.20239	0.05936	0.11236	0.08545	0.02538	0.02550	0.16438	0.07295	0.10141	0.09428	0.02205	0.02908	0.19160	0.06272	0.09492	0.12343	0.00837	0.01899	0.09159	-0.00065	0.00291	0.15580	0.05122	0.08350	0.10050	-0.01982	0.00065	0.14071	0.04187	0.07389
33	0.09334	0.03154	0.02135	0.02707	0.02688	0.03304	0.15263	0.03671	0.05325	0.02025	0.08023	0.03168	0.09235	0.02723	0.03011	0.10610	0.03212	0.04067	0.12041	0.04030	0.04396	0.06198	0.00430	0.00724	0.05381	-0.01013	-0.01730	0.11030	0.04166	0.06526	0.05811	0.00329	0.00286	0.20562	0.07023	0.11906	0.08430	0.02935	0.02944	0.16489	0.08324	0.10873	0.09232	0.02908	0.03453	0.18270	0.07360	0.09929	0.11951	0.01983	0.02722	0.09170	0.00706	0.00983	0.15623	0.06286	0.09078	0.10077	-0.01104	0.00556	0.14143	0.05132	0.07976
34	0.09377	0.03209	0.02739	0.02763	0.03160	0.03359	0.15342	0.03624	0.06339	0.02028	0.08681	0.03093	0.09581	0.03471	0.03481	0.10559	0.03624	0.04455	0.11955	0.04409	0.04695	0.06138	0.00946	0.01119	0.05326	-0.00514	-0.01347	0.11581	0.05214	0.07226	0.05764	0.00813	0.00677	0.20962	0.08037	0.12533	0.08318	0.03309	0.03356	0.16657	0.09293	0.11570	0.09271	0.03606	0.04011	0.17536	0.08373	0.10412	0.11652	0.03013	0.03531	0.09296	0.01430	0.01676	0.16006	0.07388	0.09840	0.10277	-0.00259	0.01070	0.14314	0.06007	0.08546
35	0.09449	0.03276	0.03343	0.02832	0.03658	0.03406	0.15515	0.03656	0.07305	0.02050	0.09374	0.03026	0.09946	0.04215	0.03976	0.10492	0.04052	0.04874	0.11871	0.04831	0.05039	0.06132	0.01495	0.01575	0.05246	-0.00013	-0.00915	0.12130	0.06242	0.07966	0.05739	0.01291	0.01084	0.21358	0.09000	0.13152	0.08191	0.03685	0.03810	0.16864	0.10236	0.12250	0.09457	0.04313	0.04592	0.17035	0.09353	0.10985	0.11430	0.03950	0.04352	0.09479	0.02116	0.02342	0.16628	0.08457	0.10662	0.10519	0.00554	0.01613	0.14511	0.06826	0.09126
36	0.09511	0.03341	0.03961	0.02912	0.04189	0.03453	0.15731	0.03732	0.08246	0.02095	0.10129	0.02970	0.10280	0.04972	0.04520	0.10414	0.04521	0.05332	0.11785	0.05310	0.05444	0.06153	0.02093	0.02093	0.05141	0.00504	-0.00442	0.12598	0.07262	0.08781	0.05718	0.01777	0.01511	0.21644	0.09936	0.13797	0.08038	0.04088	0.04331	0.17038	0.11169	0.12945	0.09697	0.05032	0.05196	0.16840	0.10334	0.11680	0.11281	0.04821	0.05207	0.09672	0.02771	0.02953	0.17363	0.09517	0.11567	0.10685	0.01335	0.02195	0.14660	0.07608	0.09743
37	0.09539	0.03384	0.04598	0.02999	0.04754	0.03511	0.15952	0.03787	0.09180	0.02161	0.10968	0.02928	0.10559	0.05752	0.05130	0.10330	0.05046	0.05838	0.11699	0.05849	0.05914	0.06167	0.02743	0.02660	0.05026	0.01034	0.00046	0.12982	0.08279	0.09700	0.05692	0.02283	0.01955	0.21724	0.10860	0.14491	0.07876	0.04537	0.04935	0.17107	0.12096	0.13683	0.09936	0.05761	0.05818	0.16949	0.11335	0.12513	0.11214	0.05654	0.06111	0.09833	0.03395	0.03492	0.18109	0.10589	0.12573	0.10708	0.02087	0.02824	0.14737	0.08365	0.10420
38	0.09518	0.03393	0.05251	0.03089	0.05350	0.03593	0.16160	0.03790	0.10113	0.02248	0.11894	0.02903	0.10780	0.06561	0.05815	0.10243	0.05629	0.06404	0.11618	0.06440	0.06445	0.06134	0.03435	0.03256	0.04897	0.01558	0.00514	0.13328	0.09290	0.10728	0.05660	0.02820	0.02410	0.21577	0.11771	0.15236	0.07715	0.05033	0.05619	0.17000	0.13007	0.14489	0.10157	0.06490	0.06443	0.17270	0.12362	0.13476	0.11229	0.06463	0.07062	0.09913	0.03982	0.03954	0.18795	0.11682	0.13693	0.10579	0.02808	0.03498	0.14763	0.09109	0.11172
39	0.09427	0.03370	0.05906	0.03181	0.05966	0.03706	0.16350	0.03759	0.11043	0.02356	0.12899	0.02901	0.10941	0.07394	0.06567	0.10147	0.06261	0.07033	0.11534	0.07056	0.07018	0.06030	0.04141	0.03860	0.04700	0.02047	0.00939	0.13661	0.10295	0.11861	0.05617	0.03385	0.02867	0.21291	0.12661	0.16021	0.07529	0.05568	0.06372	0.16670	0.13883	0.15364	0.10337	0.07209	0.07049	0.17700	0.13410	0.14547	0.11303	0.07244	0.08039	0.09862	0.04528	0.04348	0.19384	0.12804	0.14929	0.10333	0.03496	0.04203	0.14763	0.09847	0.11999
40	0.09245	0.03337	0.06542	0.03273	0.06586	0.03844	0.16529	0.03740	0.11963	0.02483	0.13962	0.02934	0.11035	0.08240	0.07364	0.10017	0.06923	0.07706	0.11413	0.07658	0.07605	0.05844	0.04813	0.04441	0.04351	0.02467	0.01319	0.13979	0.11291	0.13086	0.05544	0.03962	0.03316	0.20992	0.13516	0.16826	0.07261	0.06125	0.07179	0.16139	0.14700	0.16285	0.10431	0.07900	0.07618	0.18177	0.14458	0.15693	0.11392	0.07979	0.09005	0.09657	0.05031	0.04694	0.19882	0.13954	0.16272	0.10010	0.04142	0.04921	0.14751	0.10580	0.12888
41	0.08946	0.03333	0.07129	0.03368	0.07187	0.03996	0.16696	0.03757	0.12853	0.02633	0.15053	0.03013	0.11049	0.09073	0.08164	0.09814	0.07583	0.08375	0.11196	0.08196	0.08175	0.05564	0.05391	0.04957	0.03764	0.02785	0.01659	0.14262	0.12262	0.14381	0.05393	0.04522	0.03745	0.20740	0.14325	0.17642	0.06843	0.06670	0.08011	0.15492	0.15437	0.17199	0.10384	0.08538	0.08128	0.18656	0.15476	0.16875	0.11454	0.08640	0.09915	0.09288	0.05492	0.05011	0.20323	0.15113	0.17695	0.09616	0.04735	0.05631	0.14740	0.11300	0.13812
42	0.08500	0.03390	0.07635	0.03468	0.07735	0.04142	0.16833	0.03816	0.13685	0.02806	0.16142	0.03152	0.10976	0.09857	0.08910	0.09493	0.08199	0.08977	0.10821	0.08616	0.08686	0.05173	0.05822	0.05364	0.02886	0.02980	0.01959	0.14493	0.13178	0.15712	0.05086	0.05024	0.04143	0.20522	0.15077	0.18464	0.06236	0.07160	0.08823	0.14814	0.16075	0.18036	0.10151	0.09093	0.08561	0.19066	0.16425	0.18052	0.11447	0.09192	0.10725	0.08739	0.05907	0.05318	0.20744	0.16253	0.19162	0.09122	0.05252	0.06305	0.14723	0.11986	0.14738
43	0.07877	0.03512	0.08023	0.03571	0.08192	0.04263	0.16901	0.03921	0.14427	0.03002	0.17196	0.03351	0.10808	0.10546	0.09543	0.09003	0.08724	0.09451	0.10236	0.08864	0.09091	0.04643	0.06058	0.05617	0.01716	0.03044	0.02209	0.14645	0.14001	0.17039	0.04542	0.05424	0.04497	0.20311	0.15757	0.19287	0.05442	0.07547	0.09557	0.14109	0.16589	0.18720	0.09685	0.09531	0.08901	0.19306	0.17260	0.19183	0.11328	0.09596	0.11406	0.07982	0.06269	0.05626	0.21170	0.17334	0.20633	0.08476	0.05659	0.06906	0.14648	0.12613	0.15629
44	0.07049	0.03676	0.08260	0.03676	0.08523	0.04349	0.16849	0.04086	0.15042	0.03220	0.18182	0.03604	0.10521	0.11096	0.10009	0.08303	0.09117	0.09757	0.09421	0.08903	0.09346	0.03924	0.06065	0.05664	0.00307	0.02973	0.02388	0.14655	0.14688	0.18312	0.03711	0.05678	0.04780	0.20091	0.16342	0.20096	0.04505	0.07791	0.10155	0.13308	0.16947	0.19193	0.08937	0.09818	0.09136	0.19278	0.17939	0.20225	0.11038	0.09817	0.11939	0.06989	0.06556	0.05932	0.21604	0.18318	0.22070	0.07617	0.05917	0.07389	0.14426	0.13149	0.16452
45	0.06007	0.03846	0.08315	0.03781	0.08695	0.04403	0.16616	0.04322	0.15497	0.03452	0.19067	0.03895	0.10067	0.11462	0.10272	0.07383	0.09340	0.09881	0.08390	0.08715	0.09428	0.02952	0.05821	0.05465	-0.01234	0.02763	0.02466	0.14447	0.15202	0.19481	0.02579	0.05747	0.04956	0.19834	0.16799	0.20859	0.03482	0.07858	0.10574	0.12347	0.17118	0.19429	0.07868	0.09921	0.09256	0.18913	0.18420	0.21133	0.10514	0.09832	0.12317	0.05753	0.06732	0.06214	0.21994	0.19162	0.23437	0.06489	0.05987	0.07702	0.13991	0.13567	0.17177
46	0.04763	0.03989	0.08164	0.03885	0.08690	0.04440	0.16152	0.04613	0.15761	0.03685	0.19815	0.04206	0.09384	0.11613	0.10323	0.06239	0.09360	0.09842	0.07177	0.08304	0.09331	0.01691	0.05317	0.05002	-0.02781	0.02409	0.02417	0.13977	0.15512	0.20484	0.01167	0.05600	0.04979	0.19482	0.17090	0.21535	0.02439	0.07721	0.10781	0.11232	0.17079	0.19435	0.06469	0.09808	0.09246	0.18190	0.18662	0.21858	0.09696	0.09632	0.12535	0.04294	0.06749	0.06433	0.22225	0.19818	0.24690	0.05086	0.05844	0.07804	0.13344	0.13854	0.17787
47	0.03361	0.04083	0.07793	0.03985	0.08504	0.04477	0.15433	0.04920	0.15810	0.03901	0.20390	0.04511	0.08409	0.11524	0.10173	0.04884	0.09154	0.09677	0.05830	0.07695	0.09073	0.00173	0.04561	0.04296	-0.04214	0.01904	0.02218	0.13244	0.15586	0.21255	-0.00474	0.05216	0.04815	0.18960	0.17175	0.22082	0.01429	0.07369	0.10758	0.10018	0.16816	0.19236	0.04778	0.09449	0.09078	0.17138	0.18636	0.22356	0.08564	0.09229	0.12593	0.02666	0.06556	0.06542	0.22161	0.20236	0.25775	0.03474	0.05477	0.07675	0.12529	0.13999	0.18275
48	0.01870	0.04118	0.07198	0.04074	0.08142	0.04520	0.14454	0.05189	0.15627	0.04081	0.20755	0.04788	0.07117	0.11179	0.09848	0.03386	0.08703	0.09415	0.04403	0.06916	0.08675	-0.01485	0.03582	0.03408	-0.05448	0.01253	0.01868	0.12262	0.15398	0.21732	-0.02271	0.04596	0.04452	0.18189	0.17031	0.22464	0.00484	0.06798	0.10493	0.08765	0.16325	0.18858	0.02886	0.08824	0.08726	0.15822	0.18316	0.22576	0.07155	0.08641	0.12489	0.00956	0.06112	0.06495	0.21702	0.20376	0.26635	0.01777	0.04893	0.07326	0.11595	0.13997	0.18632
49	0.00381	0.04095	0.06393	0.04139	0.07618	0.04560	0.13242	0.05374	0.15204	0.04213	0.20877	0.05021	0.05548	0.10570	0.09376	0.01844	0.07993	0.09038	0.02965	0.06008	0.08160	-0.03108	0.02438	0.02417	-0.06426	0.00485	0.01388	0.11058	0.14944	0.21882	-0.04118	0.03754	0.03901	0.17122	0.16658	0.22653	-0.00374	0.06025	0.09978	0.07539	0.15614	0.18318	0.00913	0.07922	0.08168	0.14322	0.17688	0.22466	0.05557	0.07891	0.12213	-0.00729	0.05395	0.06259	0.20812	0.20210	0.27211	0.00135	0.04116	0.06793	0.10585	0.13835	0.18837
50	-0.01014	0.04024	0.05404	0.04163	0.06944	0.04578	0.11850	0.05452	0.14548	0.04292	0.20727	0.05199	0.03795	0.09699	0.08779	0.00308	0.07004	0.08488	0.01588	0.05009	0.07540	-0.04512	0.01220	0.01408	-0.07110	-0.00344	0.00816	0.09684	0.14248	0.21703	-0.05881	0.02723	0.03191	0.15770	0.16073	0.22632	-0.01131	0.05085	0.09207	0.06434	0.14708	0.17618	-0.01014	0.06746	0.07397	0.12710	0.16752	0.21977	0.03884	0.07001	0.11756	-0.02289	0.04413	0.05820	0.19530	0.19720	0.27438	-0.01341	0.03181	0.06115	0.09524	0.13494	0.18856
51	-0.02232	0.03926	0.04284	0.04125	0.06136	0.04543	0.10345	0.05420	0.13668	0.04313	0.20276	0.05313	0.01975	0.08577	0.08061	-0.01193	0.05749	0.07708	0.00352	0.03957	0.06814	-0.05565	0.00044	0.00469	-0.07476	-0.01136	0.00205	0.08213	0.13351	0.21207	-0.07406	0.01561	0.02372	0.14195	0.15298	0.22383	-0.01772	0.04039	0.08184	0.05554	0.13655	0.16741	-0.02783	0.05329	0.06437	0.11028	0.15519	0.21066	0.02250	0.05988	0.11112	-0.03653	0.03213	0.05182	0.17951	0.18896	0.27245	-0.02583	0.02140	0.05327	0.08431	0.12954	0.18643
52	-0.03206	0.03818	0.03113	0.04014	0.05225	0.04427	0.08791	0.05289	0.12574	0.04274	0.19487	0.05352	0.00197	0.07230	0.07224	-0.02599	0.04283	0.06686	-0.00669	0.02896	0.05976	-0.06192	-0.00960	-0.00318	-0.07521	-0.01768	-0.00386	0.06719	0.12289	0.20380	-0.08550	0.00358	0.01513	0.12487	0.14341	0.21871	-0.02266	0.02983	0.06950	0.04958	0.12528	0.15663	-0.04297	0.03737	0.05340	0.09300	0.14012	0.19697	0.00743	0.04874	0.10276	-0.04778	0.01887	0.04373	0.16186	0.17735	0.26559	-0.03553	0.01065	0.04453	0.07314	0.12196	0.18136
